match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_totalCross,stat_totalContest,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_wasFouled,player_sofascoreId,stat_goodHighClaim,stat_wonContest,stat_goals,stat_totalOffside,stat_blockedScoringAttempt
12764481,home,AC Sparta Praha,Peter Vindahl Jensen,,,vindahl-jensen-peter,P. V. Jensen,G,1,194,252,M,814180,EUR,887587200,G,1,1,False,27.0,17.0,13.0,3.0,0.0,14.0,17.0,3.0,10.0,4.0,3.0,4.0,1.0,1.0,90.0,35.0,5.8,10.0,0.00068788,0,-2.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Martin Vitík,Martin Vitík,,martin-vitik,M. Vitík,D,41,192,1085,M,1085913,EUR,1043107200,D,41,41,False,61.0,54.0,8.0,3.0,0.0,39.0,39.0,15.0,22.0,3.0,,,,,90.0,70.0,5.6,8.0,0.00870129,0,,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Filip Panák,,,filip-panak,F. Panák,D,27,185,102,M,580842,EUR,815270400,D,27,27,False,72.0,66.0,7.0,3.0,0.0,47.0,48.0,19.0,24.0,2.0,,,,,90.0,89.0,6.4,6.0,0.00937233,2,,1.0,4.0,3.0,2.0,9.0,2.0,,,,True,2.0,1.0,1.0,1.0,2.0,2.0,0.1302,0.1743,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Mathias Ross,,,mathias-ross,M. Ross,D,2,190,377,M,918435,EUR,979516800,D,5,5,False,63.0,57.0,4.0,1.0,0.0,40.0,40.0,17.0,23.0,1.0,,,,,90.0,75.0,5.9,6.0,0.00534469,0,,,2.0,2.0,1.0,5.0,1.0,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Tomáš Wiesner,,,tomas-wiesner,T. Wiesner,M,28,176,61,M,827561,EUR,869097600,M,28,28,False,36.0,31.0,3.0,3.0,0.0,17.0,18.0,14.0,20.0,5.0,,,,,90.0,51.0,6.3,8.0,0.0120378,0,,,6.0,1.0,,2.0,1.0,,,4.0,,1.0,,,,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
12764481,home,AC Sparta Praha,Kaan Kairinen,,,kaan-kairinen,K. Kairinen,M,6,185,376,M,547862,EUR,914284800,M,6,6,False,45.0,43.0,2.0,,0.0,22.0,23.0,22.0,23.0,5.0,,,,,90.0,53.0,6.5,4.0,0.0789737,1,,,3.0,2.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,2.0,0.0608,0.0748,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
12764481,home,AC Sparta Praha,Qazim Laci,,,qazim-laci,Q. Laci,M,20,173,992,M,284395,EUR,822009600,M,20,20,False,46.0,40.0,4.0,2.0,0.0,24.0,26.0,16.0,20.0,5.0,,,,,79.0,59.0,6.8,9.0,0.191056,0,,,3.0,4.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,,
12764481,home,AC Sparta Praha,Matěj Ryneš,Matej Rynes,,matej-rynes,M. Ryneš,M,11,183,99,M,1093686,EUR,991180800,M,32,32,False,38.0,30.0,4.0,1.0,0.0,21.0,22.0,9.0,16.0,9.0,,,,,90.0,49.0,5.9,10.0,0.00788249,0,,,2.0,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,
12764481,home,AC Sparta Praha,Ermal Krasniqi,,,krasniqi-ermal,E. Krasniqi,M,77,188,573,M,1160858,EUR,905126400,F,29,29,False,14.0,8.0,1.0,,0.0,1.0,3.0,7.0,11.0,3.0,,,,,61.0,25.0,6.2,11.0,0.00708615,0,,,10.0,3.0,4.0,,,,1.0,2.0,,,,,,2.0,2.0,,,2.0,,1.0,,3.0,,,1.0,,,,,,
12764481,home,AC Sparta Praha,Albion Rrahmani,,,albion-rrahmani,A. Rrahmani,F,9,187,1174,M,1124624,EUR,967680000,F,10,10,False,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,,,,,,60.0,14.0,6.3,4.0,0.00627174,0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12764481,home,AC Sparta Praha,Lukáš Haraslín,,,lukas-haraslin,L. Haraslín,F,22,182,1309,M,325121,EUR,833068800,F,22,22,False,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,2.0,,,,,27.0,11.0,6.7,3.0,0.0210434,0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,
12764481,home,AC Sparta Praha,Jakub Pešek,,,jakub-pesek,J. Pešek,M,10,173,74,M,239526,EUR,740880000,M,21,21,True,13.0,8.0,,,0.0,6.0,8.0,2.0,5.0,3.0,,,,,52.0,19.0,6.2,8.0,0.00114074,0,,,4.0,2.0,1.0,,,,2.0,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,
12764481,home,AC Sparta Praha,Victor Olatunji,,,victor-olatunji,V. Olatunji,F,17,191,649,M,931823,EUR,936489600,F,7,7,True,2.0,1.0,1.0,1.0,0.0,,,1.0,2.0,,,,,,30.0,5.0,6.6,1.0,0.00063299,1,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,0.0261,,,,,,,,,1.0,,,,,,
12764481,home,AC Sparta Praha,Indrit Tuci,,,tuci-indrit,I. Tuci,F,22,191,423,M,985412,EUR,968889600,F,11,11,True,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,,,,,29.0,12.0,6.4,2.0,0.00099857,0,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12764481,home,AC Sparta Praha,David Pavelka,David,Pavelka,david-pavelka,D. Pavelka,D,8,185,53,M,101330,EUR,674524800,M,8,8,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,,,,,11.0,10.0,6.5,,0.00304944,0,,,,2.0,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Markus Solbakken,,,markus-solbakken,M. Solbakken,M,4,182,183,M,841591,EUR,964483200,M,4,4,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,11.0,6.0,6.1,1.0,0.00651269,0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12764481,home,AC Sparta Praha,Vojtěch Vorel,,,vojtech-vorel,V. Vorel,G,42,190,50,M,537342,EUR,835056000,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Jakub Surovčík,,,jakub-surovcik,J. Surovčík,G,44,196,66,M,964140,EUR,1025222400,G,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Dalibor Večerka,,,dalibor-vecerka,D. Večerka,D,28,188,7,M,1063067,EUR,1047427200,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Martin Suchomel,Martin Suchomel,,martin-suchomel,M. Suchomel,M,2,183,58,M,1130793,EUR,1031702400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Krystof Daněk,,,krystof-danek,K. Daněk,M,9,182,126,M,1009833,EUR,1041724800,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Lukáš Sadílek,,,lukas-sadilek,L. Sadílek,M,13,178,92,M,280637,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,home,AC Sparta Praha,Lukas Penxa,Lukas Penxa,,lukas-penxa,L. Penxa,M,6,179,23,M,1513188,EUR,1086480000,D,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764481,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12217,M,69768,EUR,726364800,G,13,13,False,13.0,11.0,3.0,1.0,0.0,10.0,12.0,1.0,1.0,9.0,2.0,2.0,1.0,1.0,90.0,26.0,7.2,2.0,0.000188,0,0.2491,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,oblakjan,1.0,,,,
12764481,away,Atlético Madrid,Marcos Llorente,,,marcos-llorente,M. Llorente,D,14,184,9261,M,353138,EUR,791424000,D,14,14,False,78.0,71.0,3.0,2.0,2.0,37.0,39.0,34.0,42.0,8.0,,,,,90.0,100.0,9.5,11.0,0.114925,3,,,1.0,5.0,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,4.0,0.0805,0.0188,4.0,3.0,1.0,,,3.0,1.0,,marcosllorente,,1.0,1.0,,
