match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_penaltyWon,stat_keyPass,stat_aerialWon,stat_goalAssist,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
11391334,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,36.0,28.0,17.0,9.0,21.0,24.0,7.0,12.0,1.0,14.0,3.0,1.0,1.0,1.0,90.0,48.0,7.5,8.0,0.00113364,0,0.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391334,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,False,,29.0,23.0,2.0,2.0,10.0,12.0,13.0,19.0,6.0,6.0,,,,,90.0,64.0,7.6,17.0,0.00912464,1,,2.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,0.0262,0.0781,,,,,,,,,,,,,,,,,,,,,
11391334,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,,32.0,27.0,3.0,3.0,19.0,20.0,8.0,12.0,3.0,2.0,,,,,90.0,40.0,7.0,6.0,0.00184655,0,,,2.0,,1.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391334,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,False,,50.0,44.0,5.0,2.0,25.0,27.0,19.0,23.0,4.0,,,,,,90.0,64.0,7.1,7.0,0.00889791,0,,,2.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,chriswooh,1.0,,,,,,,,,,,,,,,
11391334,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,,41.0,33.0,3.0,3.0,19.0,23.0,15.0,20.0,2.0,10.0,,,,,84.0,64.0,7.7,12.0,0.081828,0,,2.0,6.0,3.0,,3.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11391334,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,,46.0,39.0,3.0,3.0,22.0,25.0,17.0,21.0,1.0,4.0,,,,,90.0,64.0,7.0,13.0,0.272632,0,,,7.0,7.0,3.0,2.0,1.0,,2.0,5.0,,2.0,,,,1.0,1.0,,,,,,2.0,,,2.0,1.0,,,,,,,,,
11391334,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,M,10,10,False,,17.0,16.0,1.0,1.0,2.0,2.0,14.0,18.0,1.0,1.0,,,,,66.0,30.0,6.9,9.0,0.106191,0,,3.0,5.0,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,amine_gouiri,,,,1.0,,1.0,,1.0,,,,,,,,
11391334,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,,33.0,26.0,6.0,3.0,9.0,9.0,18.0,27.0,2.0,4.0,,,,,88.0,47.0,7.3,12.0,0.14482,1,,3.0,5.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.7884,0.9962,,1.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
11391334,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,False,,18.0,17.0,5.0,5.0,5.0,5.0,13.0,15.0,1.0,5.0,,,,,66.0,28.0,6.7,6.0,0.0545988,1,,2.0,6.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,0.0225,0.102,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,
11391334,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,,42.0,34.0,1.0,1.0,10.0,10.0,24.0,32.0,1.0,4.0,,,,,90.0,52.0,7.5,10.0,0.144559,2,,,7.0,3.0,1.0,2.0,1.0,1.0,,,,,,0.2558,0.441,1.0,2.0,,,,3.0,,,,,,2.0,,1.0,1.0,1.0,,,,,
