match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,confirmed,injury,playerName,reason,rescinded,length
12421161,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421161,,1.0,0.0,,90,10.0,,1,,,goal,penalty,193016181.0,True,penalty,1004346.0,Kazeem Olaigbe,,,,,,
12421161,,,,,90,7.0,,1,,,varDecision,,30327.0,True,penaltyNotAwarded,1004346.0,Kazeem Olaigbe,False,,,,,
12421161,,,,,90,1.0,,1,,,substitution,,123415505.0,False,regular,,,,False,,,,
12421161,,,,,90,1.0,,1,,,card,,121805585.0,False,yellow,1028340.0,Takahiro Akimoto,,,Takahiro Akimoto,Argument,False,
12421161,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,4.0
12421161,,,,,84,,,7,,,substitution,,123415492.0,True,regular,,,,False,,,,
12421161,,,,,84,,,7,,,substitution,,123415493.0,True,regular,,,,False,,,,
12421161,,,,,83,,,8,,,substitution,,123415494.0,False,regular,,,,False,,,,
12421161,,,,,70,,,21,,,varDecision,,30325.0,True,penaltyNotAwarded,1191212.0,Christiaan Ravych,False,,,,,
12421161,,,,,67,,,24,,,substitution,,123415461.0,True,regular,,,,False,,,,
12421161,,,,,67,,,24,,,substitution,,123415462.0,False,regular,,,,False,,,,
12421161,,,,,55,,,36,,,substitution,,123415438.0,True,regular,,,,False,,,,
12421161,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421161,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,2.0
12421161,,,,,39,,,7,,,card,,121805000.0,False,yellow,590036.0,Federico Ricca,,,Federico Ricca,Argument,False,
12421161,,,,,39,,,7,,,card,,121804999.0,True,yellow,1002804.0,Thibo Somers,,,Thibo Somers,Argument,False,
12421161,,,,,-5,,,6,,,card,,121806575.0,True,yellow,1101701.0,Nils De Wilde,,,Nils De Wilde,Argument,False,
