match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
11369919,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,39.0,27.0,25.0,13.0,15.0,21.0,12.0,18.0,1.0,8.0,3.0,2.0,2.0,90.0,50.0,7.5,12.0,0.00405016,0,0.3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,False,22.0,15.0,2.0,,7.0,9.0,8.0,13.0,2.0,1.0,,,,90.0,47.0,6.9,13.0,0.00930235,0,,,,sandywalsh,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,False,38.0,29.0,8.0,2.0,26.0,28.0,3.0,10.0,3.0,2.0,,,,90.0,46.0,7.0,10.0,0.00151135,0,,,,,1.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Elias Cobbaut,elias-cobbaut,E. Cobbaut,D,33,188,177,M,828570,EUR,880329600,D,22,22,False,44.0,34.0,12.0,4.0,29.0,31.0,5.0,13.0,11.0,4.0,,,,90.0,57.0,7.1,10.0,0.00210035,0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,False,26.0,18.0,4.0,1.0,15.0,21.0,4.0,9.0,3.0,5.0,,,,90.0,53.0,7.2,14.0,0.0487871,0,,,,,,2.0,3.0,8.0,,3.0,2.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
11369919,home,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,M,8,8,False,28.0,19.0,4.0,2.0,11.0,15.0,8.0,14.0,4.0,2.0,,,,90.0,44.0,7.0,13.0,0.0109921,1,,,,,3.0,6.0,7.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.0182,,,,,,,,,,
11369919,home,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,M,30,30,False,31.0,22.0,7.0,3.0,13.0,14.0,10.0,18.0,2.0,4.0,,,,90.0,51.0,7.3,11.0,0.0505062,2,,,,,,2.0,4.0,6.0,1.0,3.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,0.0797,1.0,1.0,0.0331,,,,,,,
11369919,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,False,27.0,18.0,,,5.0,9.0,14.0,26.0,1.0,4.0,,,,74.0,47.0,7.4,18.0,0.0679858,1,,,,,5.0,1.0,5.0,5.0,,1.0,3.0,1.0,,3.0,,8.0,1.0,1.0,1.0,,1.0,,,0.0551,1.0,,0.077,,,,,,,
11369919,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,44.0,37.0,4.0,1.0,13.0,16.0,24.0,30.0,,6.0,,,,90.0,57.0,6.8,12.0,0.0225747,2,,,,,,1.0,5.0,3.0,,,1.0,1.0,2.0,,2.0,2.0,,,,1.0,2.0,1.0,1.0,0.0325,,1.0,,True,,,,,,
11369919,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,19.0,12.0,3.0,1.0,3.0,4.0,9.0,15.0,1.0,4.0,,,,88.0,27.0,6.9,9.0,0.0186556,0,,,,,1.0,1.0,4.0,5.0,,,4.0,2.0,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,
11369919,home,KV Mechelen,Norman Bassette,bassette-norman,N. Bassette,F,17,186,557,M,1137328,EUR,1099958400,F,70,70,False,9.0,1.0,,,1.0,2.0,,7.0,1.0,2.0,,,,62.0,25.0,7.1,13.0,3.44e-06,3,,,,,1.0,,5.0,4.0,,,3.0,2.0,1.0,2.0,,,,2.0,1.0,,,2.0,1.0,0.0808,2.0,,0.1752,,1.0,,,,,
11369919,home,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,13.0,7.0,,,5.0,6.0,2.0,8.0,,4.0,,,,28.0,17.0,6.7,7.0,0.00209596,0,,,,,1.0,2.0,4.0,3.0,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,2.0,1.0,,,,1.0,1.0,2.0,,,,,,16.0,8.0,6.4,5.0,0.00111824,0,,Yonas,Malede,,,,1.0,1.0,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,5.0,1.0,1.0,,1.0,4.0,,1.0,,1.0,,,,10.0,6.0,6.5,4.0,2.43e-06,0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,Ngal'ayel Mukau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369919,home,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369919,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,21.0,17.0,8.0,4.0,16.0,17.0,1.0,4.0,,10.0,,1.0,4.0,90.0,33.0,7.5,5.0,0.00081283,0,0.2853,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11369919,away,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,D,17,17,False,25.0,21.0,1.0,,11.0,13.0,10.0,14.0,2.0,3.0,,,,57.0,45.0,6.8,14.0,0.133408,0,,,,,,,2.0,3.0,,,,2.0,,,,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,,
11369919,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,63.0,53.0,7.0,2.0,33.0,36.0,20.0,27.0,4.0,6.0,,,,90.0,75.0,7.1,11.0,0.00645404,0,,Jorne,Spileers,,1.0,,3.0,2.0,,4.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
