match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wasFouled,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches
11409118,home,Benfica,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,,957937,EUR,959817600,F,19,19,False,10.0,7.0,,,1.0,2.0,6.0,8.0,2.0,,,64.0,22.0,6.7,5.0,0.550793,4,,,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,0.4638,1.0,,,3.0,4.0,1.0,1.0,,,1.0,,,,,,,3.0,,1.0,,
11409118,home,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,11.0,8.0,2.0,2.0,1.0,2.0,7.0,11.0,2.0,,,26.0,21.0,7.2,5.0,0.0222039,2,,,2.0,,1.0,5.0,1.0,1.0,,2.0,,,,,0.1818,,,,,,,,,,,,,,,,3.0,,,,,
11409118,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,True,3.0,1.0,,,,,1.0,4.0,,,,26.0,11.0,6.9,3.0,0.00311392,2,,,1.0,,,3.0,1.0,1.0,,1.0,,,2.0,1.0,0.2607,,,,3.0,4.0,,,1.0,,,,,,,,,1.0,,,,
11409118,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,1.0,,,,,,,1.0,,,,9.0,3.0,6.7,1.0,,1,,,,,,,,,,,,,,,0.1325,,,,2.0,2.0,,,,,,1.0,,,0.0657,,,,,,,
11409118,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,home,Benfica,João Victor,joao-victor,J. Victor,D,38,187,1786,M,,982998,EUR,900633600,D,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,home,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,F,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,,845792,EUR,903571200,G,33,33,False,41.0,20.0,37.0,16.0,4.0,6.0,16.0,35.0,18.0,9.0,13.0,90.0,64.0,10.0,22.0,0.00456805,0,4.0236,,,,3.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
11409118,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,,1046354,EUR,951004800,D,28,28,False,28.0,17.0,2.0,,8.0,13.0,9.0,15.0,6.0,,,90.0,58.0,6.6,17.0,0.00989073,0,,,,,2.0,4.0,1.0,1.0,,,3.0,3.0,1.0,,,,,,5.0,6.0,,2.0,,,,,,,,1.0,,,,,,
11409118,away,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,,169729,EUR,675993600,D,37,37,False,19.0,15.0,5.0,3.0,10.0,11.0,5.0,8.0,1.0,,,90.0,39.0,7.9,4.0,0.00098717,0,,,,,5.0,5.0,,,,,13.0,3.0,,,,,,,1.0,2.0,,,,,,,,3.0,,1.0,,,,,,
11409118,away,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,,97622,EUR,745977600,D,6,6,False,21.0,15.0,4.0,2.0,12.0,15.0,3.0,6.0,3.0,,,90.0,36.0,6.5,6.0,0.00145745,0,,,,,3.0,3.0,,,,,11.0,,,,,,,,4.0,6.0,,,1.0,,,,,,,1.0,,,,,,
11409118,away,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,,778216,EUR,620438400,D,31,31,False,30.0,22.0,6.0,2.0,10.0,12.0,12.0,18.0,1.0,,,90.0,53.0,7.2,10.0,0.0270989,0,,,,,,4.0,,,,,5.0,,4.0,3.0,,,,,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,
11409118,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,,170483,EUR,701827200,M,80,80,False,17.0,12.0,,,3.0,3.0,10.0,18.0,1.0,,,74.0,36.0,7.3,12.0,0.387207,0,,,4.0,1.0,2.0,4.0,,,,,1.0,3.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,1.0,,,2.0,,,,,
11409118,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,,845699,EUR,773193600,M,29,29,False,26.0,17.0,5.0,5.0,8.0,11.0,9.0,15.0,3.0,,,90.0,42.0,7.6,10.0,0.00951525,1,,,,,2.0,4.0,1.0,,,,5.0,5.0,2.0,2.0,0.1526,1.0,,,1.0,8.0,,,4.0,,,1.0,,1.0,0.4947,2.0,,,1.0,,,
11409118,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,b.m.belooumi.10,1125839,EUR,1022889600,M,62,62,False,26.0,7.0,2.0,,,8.0,7.0,19.0,3.0,,,74.0,42.0,6.8,25.0,0.010919,1,,,1.0,,3.0,5.0,1.0,,,1.0,,1.0,2.0,2.0,0.0406,1.0,,,1.0,4.0,,4.0,,,,,,2.0,,2.0,,,,,,
11409118,away,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,,243575,EUR,773539200,M,27,27,False,25.0,20.0,3.0,1.0,11.0,12.0,10.0,14.0,7.0,,,89.0,42.0,7.1,8.0,0.113055,3,,,1.0,1.0,3.0,4.0,,,,1.0,5.0,2.0,,,0.0933,,,,1.0,2.0,,2.0,,,,2.0,,,0.3642,1.0,1.0,,,1.0,,
11409118,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,,77929,EUR,610761600,M,77,77,False,17.0,12.0,1.0,1.0,5.0,6.0,8.0,16.0,7.0,,,86.0,39.0,6.7,13.0,0.0244685,1,,,5.0,1.0,,5.0,1.0,,,,1.0,3.0,3.0,1.0,0.0945,,,,1.0,8.0,2.0,1.0,2.0,True,,1.0,,,0.046,2.0,2.0,,,1.0,,
11409118,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,,878830,EUR,827625600,F,9,9,False,20.0,11.0,,,4.0,4.0,8.0,20.0,1.0,,,89.0,42.0,7.1,16.0,0.0986865,2,,,4.0,1.0,5.0,9.0,1.0,1.0,,,4.0,1.0,,,0.0398,3.0,,,10.0,15.0,2.0,1.0,1.0,,,1.0,,,0.0643,2.0,3.0,1.0,,,,
11409118,away,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,,989837,EUR,991008000,M,5,5,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,16.0,8.0,6.3,2.0,0.00066389,0,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,1.0,5.0,1.0,,2.0,,,,,1.0,,,,,,,,
11409118,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,,846040,EUR,938822400,F,7,7,True,1.0,,,,,1.0,1.0,1.0,2.0,,,16.0,5.0,6.3,3.0,0.00148113,0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,,823128,EUR,828057600,M,8,8,True,2.0,1.0,,,1.0,2.0,,,,,,11.0,5.0,6.6,1.0,2.11e-06,1,,,,,,1.0,,,,,,,,,0.028,,,,,,,,,,,,,,,,1.0,1.0,,,,
11409118,away,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,,1131129,EUR,972777600,M,50,50,True,1.0,,,,,,,1.0,,,,1.0,2.0,,1.0,,0,,,,,1.0,2.0,,,,,,,1.0,1.0,,,André Seruca,,2.0,2.0,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,,845782,EUR,824774400,F,19,19,True,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,,1066011,EUR,994809600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Fran Delgado,,,,,,,,,,,,,,,,,,,
11409118,away,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,,147732,EUR,605491200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
