match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,captain,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_hitWoodwork
11352674,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,36.0,36.0,7.0,7.0,32.0,32.0,4.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0,45.0,7.2,1.0,0.00063247,0,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352674,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,72.0,64.0,7.0,2.0,33.0,34.0,32.0,43.0,3.0,,,,,,89.0,94.0,6.8,12.0,0.185141,3,,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0676,1.0,,,,,,,,,,,,,,,,,,
11352674,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,127.0,123.0,1.0,1.0,63.0,64.0,60.0,63.0,7.0,,,,,,90.0,135.0,7.6,4.0,0.0236384,0,,,,2.0,2.0,,,,,,4.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
11352674,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,112.0,104.0,16.0,12.0,57.0,61.0,47.0,51.0,8.0,,,,,,90.0,122.0,8.2,8.0,0.0379068,0,,,,1.0,8.0,,,,,,4.0,1.0,1.0,,,,1.0,,,1.0,7.0,2.0,True,1.0,,,,,,,,,,,
11352674,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,False,64.0,60.0,2.0,2.0,33.0,36.0,29.0,36.0,3.0,1.0,,,,,90.0,92.0,7.3,12.0,0.196473,0,,8.0,2.0,8.0,6.0,1.0,,,,,,,4.0,,1.0,,1.0,,,5.0,2.0,,,2.0,1.0,1.0,,,,,,,,,
11352674,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,81.0,75.0,4.0,3.0,23.0,23.0,55.0,68.0,12.0,,,,,,90.0,106.0,8.9,15.0,0.736889,1,,10.0,3.0,4.0,4.0,1.0,4.0,3.0,,,,1.0,,1.0,,0.0643,4.0,,,1.0,,,,,1.0,2.0,2.0,1.0,0.1528,,,,,,
11352674,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,85.0,69.0,4.0,2.0,28.0,33.0,41.0,52.0,11.0,3.0,,,,,90.0,107.0,7.5,21.0,0.15662,1,,,,5.0,9.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,0.0274,1.0,,,,2.0,,,1.0,2.0,,,,,,,,,,
11352674,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,21.0,20.0,,,8.0,8.0,12.0,13.0,1.0,3.0,,,,,59.0,29.0,6.7,6.0,0.0194626,1,,,,4.0,3.0,,2.0,1.0,,,,,1.0,,1.0,0.0203,,,,1.0,1.0,,,,1.0,,,1.0,0.0201,,,,,,
11352674,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,54.0,37.0,4.0,3.0,12.0,13.0,25.0,42.0,2.0,1.0,,,,,90.0,69.0,7.8,24.0,0.130377,3,,1.0,,8.0,2.0,3.0,1.0,,2.0,,,,,2.0,,0.8187,3.0,,,,,,,,4.0,,,1.0,0.0895,1.0,,,,,
11352674,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,17.0,16.0,,,5.0,5.0,11.0,13.0,1.0,2.0,,,,,80.0,34.0,7.3,8.0,0.0195442,5,,1.0,,7.0,2.0,1.0,2.0,,2.0,,,,1.0,,2.0,1.1487,1.0,,,,1.0,,,,2.0,,,3.0,1.3211,1.0,1.0,,,,
