match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_hitWoodwork
12441700,home,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,28.0,24.0,11.0,7.0,0.0,20.0,20.0,4.0,8.0,1.0,2.0,2.0,12.0,4.0,1.0,4.0,2.0,90.0,41.0,7.9,4.0,0.00304324,0,0.5738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,41.0,35.0,6.0,4.0,0.0,23.0,26.0,12.0,16.0,3.0,4.0,6.0,3.0,,,,,90.0,70.0,6.9,11.0,0.0307386,0,,1.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,D,6,6,False,53.0,41.0,15.0,8.0,0.0,26.0,29.0,15.0,24.0,2.0,3.0,5.0,6.0,,,,,90.0,65.0,6.6,14.0,0.0155169,1,,,7.0,10.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,0.0865,,,,,,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Erik Schouten,,,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,50.0,44.0,5.0,2.0,0.0,34.0,36.0,10.0,14.0,2.0,7.0,3.0,1.0,,,,,83.0,66.0,6.8,6.0,0.00486282,0,,,,1.0,1.0,,1.0,,4.0,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Rob Nizet,,,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,False,31.0,26.0,4.0,2.0,0.0,15.0,15.0,12.0,23.0,,5.0,2.0,3.0,,,,,90.0,62.0,6.9,20.0,0.0688274,0,,7.0,,2.0,,,1.0,,4.0,2.0,,,5.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Amine Lachkar,Amine Lachkar,,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,M,34,34,False,41.0,38.0,4.0,3.0,0.0,21.0,22.0,18.0,20.0,3.0,4.0,2.0,3.0,,,,,73.0,45.0,6.5,3.0,0.225501,0,,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12441700,home,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,61.0,49.0,4.0,1.0,0.0,18.0,22.0,31.0,40.0,3.0,5.0,3.0,4.0,,,,,90.0,74.0,7.1,15.0,0.265693,2,,1.0,4.0,4.0,,,,,1.0,,1.0,1.0,2.0,0.092,,,1.0,,,1.0,0.2574,,,,,,,,,,,
12441700,home,Willem II Tilburg,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,M,11,11,False,18.0,13.0,,,1.0,6.0,7.0,10.0,16.0,1.0,4.0,,3.0,,,,,83.0,37.0,7.2,13.0,0.388276,1,,5.0,3.0,9.0,2.0,1.0,,,3.0,,2.0,,,0.0871,,3.0,,3.0,,1.0,0.1669,3.0,1.0,,,,,,,,,
12441700,home,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,M,9,9,False,22.0,16.0,,,0.0,7.0,8.0,9.0,14.0,1.0,4.0,,3.0,,,,,90.0,41.0,7.1,15.0,0.200647,3,,,4.0,8.0,,3.0,,,1.0,1.0,2.0,1.0,6.0,0.2146,,,2.0,,,1.0,0.5744,,1.0,1.0,,,,,,,,
12441700,home,Willem II Tilburg,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,35.0,27.0,6.0,4.0,0.0,11.0,13.0,16.0,22.0,,5.0,1.0,4.0,,,,,90.0,46.0,7.0,10.0,0.0366274,1,,,1.0,3.0,,1.0,,,1.0,,1.0,,,0.2226,,1.0,2.0,,,1.0,0.1453,3.0,,,2.0,1.0,,,,,,
