match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_lastManTackle,stat_wasFouled,stat_errorLeadToAShot,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_bigChanceCreated
14025048,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,26.0,18.0,11.0,3.0,0.0,16.0,18.0,2.0,8.0,6.0,2.0,1.0,90.0,32.0,6.7,8.0,6.755e-05,-0.0015,0,0.0609,0.01,0.02,0.17,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025048,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,42.0,33.0,1.0,,1.0,18.0,24.0,15.0,18.0,4.0,,,90.0,70.0,7.7,13.0,0.00945783,,0,,0.04,0.25,0.6,,,,1.0,1.0,2.0,2.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14025048,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,51.0,47.0,2.0,1.0,0.0,36.0,39.0,11.0,12.0,4.0,,,90.0,60.0,7.5,4.0,0.00413429,,0,,0.08,0.03,0.76,,,,,,1.0,,3.0,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025048,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,58.0,49.0,8.0,5.0,0.0,38.0,44.0,11.0,14.0,4.0,,,90.0,71.0,7.1,13.0,0.00416619,,0,,0.02,0.1,0.45,,,,,,1.0,1.0,4.0,,,3.0,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025048,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,D,33,33,False,31.0,24.0,1.0,,1.0,14.0,19.0,10.0,12.0,4.0,,,90.0,65.0,7.0,12.0,0.00827912,,2,,-0.12,0.01,0.15,,Nico,O’Reilly,2.0,,,5.0,7.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,0.1239,-0.49,,,,,,,,,,,,,,,,,
14025048,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,67.0,63.0,2.0,1.0,1.0,36.0,37.0,27.0,30.0,4.0,,,90.0,71.0,7.0,6.0,0.0323505,,0,,0.25,0.36,0.15,,,,1.0,,,3.0,,,,1.0,,,,,,2.0,2.0,,,,,,,,True,1.0,,,,,,,,,,,,,,,
14025048,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,57.0,50.0,1.0,1.0,0.0,34.0,35.0,16.0,22.0,2.0,,,90.0,72.0,8.3,8.0,0.00877667,,2,,0.02,0.14,0.31,,,,,1.0,1.0,2.0,6.0,,,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,,2.0,,,,0.0503,0.55,,,1.0,1.0,1.0,0.0857,,,,,,,,,,,
14025048,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,32.0,29.0,4.0,3.0,0.0,15.0,16.0,14.0,16.0,1.0,,,90.0,42.0,7.3,5.0,0.115226,,2,,0.3,0.19,0.23,,,,3.0,,1.0,2.0,3.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.0747,-0.08,,,,1.0,,,2.0,,,,,,,,,,
14025048,home,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,rayan_cherki,979128,EUR,1061078400,F,10,10,False,22.0,17.0,,,0.0,10.0,11.0,7.0,11.0,2.0,,,53.0,33.0,6.4,10.0,0.029,,2,,-0.15,0.54,-0.1,,,,3.0,1.0,,6.0,2.0,1.0,,,,,,,2.0,1.0,,,2.0,,2.0,,0.2478,-0.55,,1.0,,2.0,,,2.0,,,,,,,,,,
14025048,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,14.0,8.0,,,0.0,3.0,3.0,5.0,11.0,,,,90.0,22.0,7.0,9.0,0.0941635,,2,,-0.19,0.3,-0.01,,,,,1.0,2.0,5.0,4.0,,,1.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,0.8426,0.31,,1.0,2.0,,1.0,1.4088,,1.0,1.0,,,,,,,,
