match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_fouls,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId
11067400,home,Fortaleza,Mauricio Kozlinski,,,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,False,14.0,11.0,3.0,11.0,11.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,90.0,20.0,7.2,3.0,0.0,0.0,4.288e-05,0,0.2264,,,,,,,,,,,,,,,,,,,,,,,,,,
11067400,home,Fortaleza,Tinga,,,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,39.0,32.0,6.0,18.0,20.0,22.0,3.0,9.0,7.0,5.0,,,,,90.0,68.0,8.2,14.0,0.0473,0.0,0.0962259,1,,True,6.0,15.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,
11067400,home,Fortaleza,Emanuel Brítez,,,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,33.0,28.0,4.0,19.0,20.0,13.0,3.0,4.0,7.0,4.0,,,,,62.0,44.0,6.3,5.0,0.1522,0.0,0.0179698,2,,,1.0,9.0,,,4.0,1.0,,,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,
11067400,home,Fortaleza,Titi,,,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,54.0,41.0,5.0,21.0,23.0,31.0,5.0,14.0,5.0,8.0,,,,,90.0,74.0,7.4,16.0,0.0234,0.0,0.00642099,1,,,,20.0,,,7.0,,2.0,1.0,,1.0,5.0,3.0,1.0,,4.0,,1.0,1.0,1.0,3.0,,,,,
11067400,home,Fortaleza,Lucas Crispim,,,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,D,10,10,False,29.0,19.0,5.0,11.0,13.0,17.0,1.0,3.0,1.0,5.0,,,,,77.0,41.0,6.9,13.0,0.0,0.0,0.0118666,0,,,2.0,8.0,1.0,,2.0,,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,
11067400,home,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,27.0,22.0,3.0,7.0,9.0,21.0,,3.0,,7.0,,,,,90.0,47.0,7.4,10.0,0.1522,0.0,0.365154,4,,,2.0,16.0,3.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,1.0,4.0,1.0,3.0,,,,3.0,2.0,,,,
11067400,home,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,False,32.0,31.0,4.0,15.0,15.0,19.0,,6.0,3.0,4.0,,,,,77.0,49.0,7.2,5.0,0.0,0.0,0.0907992,0,,,3.0,17.0,2.0,1.0,5.0,2.0,1.0,,1.0,,3.0,2.0,1.0,2.0,,,2.0,2.0,2.0,1.0,,,,,
11067400,home,Fortaleza,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,60.0,54.0,4.0,24.0,25.0,38.0,,5.0,1.0,3.0,,,,,90.0,71.0,7.4,7.0,0.0355,0.0678,0.106802,1,,,2.0,32.0,3.0,2.0,5.0,2.0,,,,,4.0,4.0,,2.0,,,3.0,1.0,1.0,,,1.0,,,
11067400,home,Fortaleza,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,29,29,False,11.0,5.0,1.0,3.0,4.0,7.0,2.0,4.0,1.0,3.0,,,,,58.0,22.0,6.7,10.0,0.0588,0.0,0.00210898,1,,,,2.0,,,2.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,2.0,,,1.0,,
11067400,home,Fortaleza,Tomás Pochettino,,,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,F,7,7,False,14.0,11.0,1.0,2.0,2.0,15.0,1.0,6.0,1.0,,,,,,57.0,25.0,7.2,7.0,0.047,0.0,0.106657,1,,,1.0,9.0,3.0,,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,
