match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_bigChanceMissed,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalOffside
12117058,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,23.0,12.0,20.0,9.0,0.0,3.0,5.0,9.0,18.0,1.0,6.0,1.0,2.0,90.0,32.0,7.3,11.0,0.00325064,0,0.5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117058,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,29.0,21.0,3.0,,0.0,15.0,15.0,8.0,19.0,3.0,8.0,,,65.0,47.0,7.0,12.0,0.259136,1,,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.044,2.0,,,,,,,,,,,,,,,,,,
12117058,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,44.0,33.0,14.0,7.0,0.0,22.0,22.0,11.0,22.0,5.0,3.0,,,90.0,52.0,7.1,11.0,0.00455022,0,,,,4.0,5.0,2.0,,,,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12117058,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,43.0,35.0,9.0,3.0,0.0,23.0,25.0,12.0,18.0,3.0,3.0,,,90.0,52.0,7.0,8.0,0.00595899,0,,,,,1.0,,,,3.0,1.0,,,,4.0,,,1.0,True,,,,,,,,,,,,
12117058,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,False,49.0,39.0,8.0,2.0,0.0,16.0,17.0,23.0,34.0,9.0,3.0,,,90.0,79.0,7.6,15.0,0.0160594,1,,2.0,,3.0,5.0,1.0,,4.0,4.0,2.0,0.0159,,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,
12117058,home,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,False,31.0,26.0,2.0,2.0,0.0,9.0,10.0,18.0,24.0,3.0,3.0,,,87.0,43.0,7.1,8.0,0.0842021,1,,3.0,1.0,,3.0,1.0,1.0,,1.0,1.0,0.009,2.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,
12117058,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,False,38.0,30.0,4.0,2.0,0.0,16.0,17.0,14.0,21.0,12.0,9.0,,,90.0,57.0,7.3,11.0,0.0156639,3,,,,6.0,5.0,,2.0,1.0,4.0,4.0,0.749,1.0,2.0,3.0,,2.0,,,2.0,1.0,,,,1.0,1.0,,,,,
12117058,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,M,31,31,False,21.0,14.0,1.0,,0.0,6.0,6.0,11.0,22.0,3.0,6.0,,,65.0,33.0,7.2,12.0,0.126897,0,,7.0,3.0,2.0,4.0,2.0,,,1.0,1.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,,
12117058,home,Vasco da Gama,JP,joao-pedro,JP,M,98,182,1248,M,,1641124,EUR,1113868800,M,98,98,False,20.0,14.0,5.0,5.0,0.0,3.0,5.0,11.0,15.0,6.0,2.0,,,76.0,32.0,7.0,8.0,0.0137523,0,,,,,6.0,2.0,,,3.0,3.0,,,2.0,1.0,,1.0,,,,,,JP,,4.0,,2.0,,,,
12117058,home,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,M,28,28,False,34.0,26.0,1.0,,0.0,8.0,9.0,18.0,26.0,2.0,7.0,,,87.0,46.0,6.8,12.0,0.0729662,1,,1.0,,,4.0,1.0,,1.0,2.0,2.0,0.0187,,1.0,,,,,,1.0,,1.0,Adson,,1.0,,,1.0,,,
12117058,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,11.0,8.0,,,0.0,2.0,2.0,6.0,10.0,7.0,,,,90.0,29.0,7.1,12.0,0.00779821,5,,1.0,,6.0,14.0,1.0,2.0,,,,0.1767,1.0,7.0,,1.0,1.0,2.0,,2.0,2.0,4.0,,,2.0,,,1.0,1.0,,
12117058,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,10.0,8.0,1.0,,0.0,3.0,5.0,5.0,9.0,1.0,1.0,,,25.0,23.0,6.6,8.0,0.00320338,1,,4.0,,1.0,2.0,,,,,,0.0239,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,
12117058,home,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,F,7,7,True,9.0,4.0,1.0,,0.0,,1.0,4.0,8.0,3.0,2.0,,,25.0,18.0,6.6,8.0,0.00328832,1,,,,,4.0,2.0,1.0,1.0,1.0,,0.0189,,,1.0,,,,,2.0,,1.0,,,2.0,,2.0,,,,
