match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,captain,stat_shotOffTarget,player_sofascoreId,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_challengeLost,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_punches,stat_goals,stat_goalAssist
10408358,home,Girona FC,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,9,9,False,15.0,9.0,1.0,,4.0,6.0,5.0,9.0,8.0,4.0,3.0,3.0,,,2.0,1.0,,,70.0,28.0,6.3,13.0,0.1067,0.0,0.0159554,2,,,,,2.0,1.0,1.0,,,,,2.0,1.0,,1.0,2.0,,1.0,tatycastellanos11,,1.0,,1.0,,,,,
10408358,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,12.0,11.0,,,6.0,6.0,9.0,10.0,,,,2.0,,,,,,,31.0,18.0,6.6,1.0,0.0,0.0,0.136921,0,,,4.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
10408358,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,True,7.0,6.0,,,2.0,2.0,4.0,5.0,3.0,,2.0,,,,1.0,,,,21.0,13.0,6.5,5.0,0.0396,0.0288153,0.00769154,1,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
10408358,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,20.0,3.0,6.7,1.0,0.0764,0.125639,0.0009276,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10408358,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,,,,,,2.0,,,,9.0,11.0,6.2,2.0,0.5724,0.0,0.00394208,1,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,
10408358,home,Girona FC,Joel Roca,joel-roca,J. Roca,F,3,176,596,M,1391616,EUR,1118102400,M,33,33,True,7.0,5.0,1.0,,2.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,,,,2.0,,,9.0,18.0,6.9,3.0,0.141,0.0,0.0130663,1,,,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10408358,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408358,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408358,home,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408358,home,Girona FC,Alexander Callens,alexander-callens,A. Callens,D,18,186,1345,M,331575,EUR,704937600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408358,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408358,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,viktortsygankov,,,,,,,,,
10408358,away,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,88625,EUR,704592000,G,1,1,False,33.0,26.0,12.0,5.0,24.0,27.0,2.0,6.0,,,,6.0,,,,,1.0,2.0,90.0,37.0,7.3,8.0,0.0,0.0,0.000773779,0,0.154454,,,,,,1.0,,,,,,,,,,,,terStegen,,,,,,,1.0,,
10408358,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,59.0,54.0,1.0,,15.0,16.0,39.0,45.0,3.0,5.0,,2.0,,,,2.0,,,90.0,77.0,6.9,8.0,0.0,0.0,0.0390485,0,,,2.0,,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,JKoundé,,,,1.0,,,,,
10408358,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,False,72.0,70.0,12.0,10.0,37.0,37.0,33.0,35.0,1.0,3.0,,1.0,,,,,,,90.0,80.0,7.4,2.0,0.0,0.0,0.0204063,0,,,,,,,3.0,,,2.0,1.0,,,,1.0,1.0,,,RAraújo,,,,,,,,,
10408358,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,False,85.0,78.0,15.0,12.0,37.0,42.0,41.0,43.0,2.0,5.0,,5.0,,,,,,,90.0,97.0,7.9,7.0,0.0,0.0,0.0199826,0,,,,,,,3.0,,2.0,5.0,4.0,,,,2.0,,,,ericgm3,,,,,,,,,
10408358,away,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,17,17,False,28.0,27.0,1.0,1.0,12.0,12.0,15.0,16.0,3.0,1.0,1.0,3.0,,,,,,,45.0,37.0,6.7,3.0,0.0189,0.0,0.00470807,1,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,marcosalonso28,,1.0,,,,,,,
10408358,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,M,30,30,False,32.0,28.0,1.0,,7.0,9.0,22.0,24.0,8.0,5.0,,4.0,,,,2.0,,,90.0,41.0,6.7,5.0,0.0,0.0,0.0886942,0,,,1.0,1.0,1.0,,,,,2.0,2.0,5.0,,1.0,2.0,1.0,,,Gavi,,,,,,,,,
10408358,away,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,39433,EUR,585014400,M,5,5,False,70.0,58.0,7.0,4.0,22.0,29.0,36.0,41.0,9.0,4.0,1.0,9.0,,,1.0,2.0,,,90.0,81.0,6.9,14.0,0.0,0.0,0.0252035,0,,,,,,,2.0,,2.0,1.0,1.0,2.0,,,3.0,1.0,True,,5sergiob,,,,3.0,,,,,
10408358,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,55.0,46.0,5.0,3.0,10.0,13.0,36.0,43.0,2.0,2.0,,5.0,,,1.0,,,,90.0,61.0,6.9,12.0,0.0,0.0,0.11583,0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,Frenkie,,,,1.0,,,,,
10408358,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,F,22,22,False,47.0,37.0,6.0,5.0,9.0,9.0,29.0,46.0,2.0,6.0,,3.0,,,7.0,2.0,,,88.0,72.0,7.5,24.0,0.059,0.0,0.183598,1,,,8.0,1.0,1.0,1.0,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,Raphinha,,,,2.0,,,,,
10408358,away,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,962883,EUR,1036022400,F,10,10,False,27.0,24.0,3.0,3.0,6.0,7.0,18.0,20.0,4.0,3.0,2.0,3.0,,,4.0,1.0,,,81.0,39.0,6.7,10.0,0.1216,0.0,0.0428459,2,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,AnsuFati,,1.0,,,,,,,
10408358,away,Barcelona,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,7,7,False,14.0,12.0,,,3.0,3.0,9.0,12.0,3.0,,,2.0,,,2.0,,,,26.0,22.0,6.5,8.0,0.0353,0.0495141,0.00366427,1,,,1.0,,2.0,,,,,,,1.0,,,,,,,ODembélé,,,,,1.0,,,,
10408358,away,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,True,36.0,28.0,3.0,2.0,5.0,8.0,23.0,29.0,3.0,5.0,1.0,6.0,,,2.0,1.0,,,64.0,50.0,7.5,13.0,0.8299,0.924598,0.0420621,2,,,1.0,,3.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,,Pedri,,,,,2.0,,,1.0,
10408358,away,Barcelona,Jordi Alba,jordi-alba,J. Alba,D,18,170,22925,M,35199,EUR,606441600,D,18,18,True,23.0,19.0,2.0,,8.0,8.0,12.0,19.0,3.0,,,3.0,,,,,,,45.0,35.0,7.0,8.0,0.0345,0.0,0.0209195,1,,,4.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,JAlba,,1.0,1.0,3.0,,,,,1.0
10408358,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,28,28,True,2.0,2.0,,,2.0,2.0,,,4.0,1.0,,1.0,,,1.0,,,,9.0,7.0,6.2,3.0,0.0,0.0,7.91549e-06,0,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,AlejandroBalde,,,,1.0,,,,,
10408358,away,Barcelona,Franck Kessié,franck-kessie,F. Kessié,M,79,183,43153,M,359226,EUR,850953600,M,19,19,True,,,,,,,,,,,,,,,,,,,9.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,franckkessie,,,,,,,,,
10408358,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,inakipenya,,,,,,,,,
10408358,away,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,1142253,EUR,1083542400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,anderastralaga,,,,,,,,,
10408358,away,Barcelona,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Bellerín,,,,,,,,,
10408358,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,andreaschristensen3,,,,,,,,,
10408358,away,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,sergiroberto,,,,,,,,,
10408358,away,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,,,,,
10408358,away,Barcelona,Ángel Alarcón,angel-alarcon,Á. Alarcón,M,77,175,1302,M,1153261,EUR,1084579200,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ángel,,,,,,,,,,,,,,,,,,Alarcón,,,,,,,,
