match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_hitWoodwork,player_lastName,stat_punches,stat_clearanceOffLine
14566719,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172.0,31440,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,24.0,17.0,4.0,2.0,0.0,6.0,7.0,11.0,17.0,1.0,4.0,,,,,,73.0,47.0,6.5,13.0,0.04178,28.152,8.34733,4.0,,4,,-0.24,0.07,0.13,,2.19,3.97,1.58,0.51,0.1,3.0,1.0,,6.0,6.0,2.0,2.0,3.0,,3.0,2.0,1.0,,1.0,,2.0,2.0,,3.0,,2.0,1.0,1.0,0.4529,,-0.57,,,2.0,,,,,
14566719,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,True,18.0,17.0,1.0,1.0,0.0,9.0,10.0,8.0,8.0,1.0,2.0,,,,,,32.0,24.0,6.9,1.0,0.0043845,29.844,3.80201,5.0,,0,,-0.05,0.1,0.25,,1.22,1.74,0.49,0.22,0.14,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14566719,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188.0,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,True,19.0,17.0,,,0.0,10.0,10.0,7.0,9.0,,2.0,,,,,,32.0,22.0,6.6,4.0,0.0109177,28.728,4.46462,5.0,,0,,0.08,0.04,-0.02,,0.99,2.22,0.81,0.32,0.12,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178.0,182020,M,BSaka7,934235,EUR,999648000,F,7,7,True,9.0,9.0,3.0,3.0,0.0,3.0,3.0,6.0,6.0,,,,,,,,17.0,13.0,8.1,2.0,0.367439,27.072,2.59668,2.0,,2,,0.52,0.22,0.14,,0.68,1.21,0.49,0.18,0.04,,1.0,,2.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,0.2681,0.2016,0.49,,,,1.0,,,,
14566719,home,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178.0,55955,M,eze,864921,EUR,899078400,M,10,10,True,10.0,8.0,2.0,1.0,0.0,2.0,3.0,6.0,7.0,,,,,,,,17.0,10.0,6.7,2.0,0.0134072,27.576,2.60618,3.0,,0,,0.08,0.04,0.0,,0.66,1.19,0.47,0.23,0.05,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191.0,15886,M,,1144630,EUR,1088294400,D,3,3,True,5.0,4.0,,,0.0,4.0,5.0,,,,,,,,,,15.0,7.0,6.7,1.0,3.517e-05,28.656,2.41877,2.0,,0,,0.0,,0.23,,0.58,1.22,0.41,0.16,0.05,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,Cristhian Mosquera,,,,,,,,,,,,1.0,,,,,,,
14566719,home,Arsenal,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188.0,26081,M,KepaA,232422,EUR,781142400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Tommy Setford,tommy-setford,T. Setford,G,35,185.0,2646,M,,1150958,EUR,1142208000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Tommy Setford,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24446,M,richycala,957602,EUR,1021766400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185.0,9724,M,,135256,EUR,763257600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,11,176.0,28815,M,ethan_nwaneri,1401702,EUR,1174435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,home,Arsenal,Max Dowman,max-dowman,M. Dowman,M,56,183.0,16811,M,,1917626,EUR,1262217600,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193.0,2912,M,,953414,EUR,1036713600,G,88,88,False,27.0,6.0,24.0,3.0,0.0,3.0,4.0,3.0,23.0,1.0,10.0,2.0,2.0,2.0,,,90.0,38.0,6.5,21.0,0.00212929,20.772,5.61141,0.0,0.4899,0,-0.1133,0.03,0.15,-0.16,0.16,3.59,1.81,0.18,0.03,0.01,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
14566719,away,Olympiacos FC,Costinha,costinha,Costinha,D,20,181.0,822,M,,988333,EUR,954028800,D,20,20,False,30.0,22.0,4.0,,0.0,11.0,12.0,11.0,18.0,6.0,9.0,,,,,,90.0,60.0,6.8,15.0,0.0479159,29.772,11.85855,21.0,,1,,-0.06,0.16,-0.1,,2.56,5.7,2.11,1.06,0.43,5.0,1.0,4.0,5.0,9.0,1.0,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,0.0301,,0.01,1.0,,,,,,,
14566719,away,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186.0,1558,M,,828971,EUR,902620800,D,45,45,False,28.0,25.0,2.0,1.0,0.0,14.0,15.0,11.0,13.0,3.0,4.0,,,,,,86.0,42.0,6.8,6.0,0.004895,30.24,9.45908,11.0,,0,,0.1,0.08,0.33,,2.56,4.58,1.47,0.62,0.23,,2.0,,6.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,True,,,,,,,1.0,,,,,,,
14566719,away,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,1017,M,,965014,EUR,1014163200,D,5,5,False,35.0,26.0,7.0,2.0,0.0,15.0,17.0,11.0,18.0,7.0,1.0,,,,,,90.0,50.0,7.4,10.0,0.0229845,29.088,10.43115,9.0,,0,,0.05,0.14,0.34,,2.8,5.25,1.59,0.61,0.18,,,2.0,1.0,2.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0
14566719,away,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177.0,1560,M,,913647,EUR,919382400,D,3,3,False,31.0,24.0,2.0,,0.0,13.0,17.0,11.0,14.0,6.0,4.0,,,,,,90.0,52.0,6.0,12.0,0.0035668,29.16,10.57585,13.0,,0,,-0.1,0.05,-0.2,,2.9,5.02,1.64,0.77,0.25,,4.0,1.0,8.0,4.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182.0,2103,M,,989886,EUR,1003708800,M,32,32,False,29.0,20.0,2.0,1.0,0.0,5.0,6.0,15.0,23.0,2.0,4.0,,,,,,86.0,35.0,6.2,9.0,0.0105467,27.612,10.3939,8.0,,1,,0.07,0.18,-0.04,,2.34,5.13,2.04,0.73,0.15,,4.0,2.0,9.0,2.0,1.0,,,,,,,4.0,,,,,,,,,,1.0,0.0265,,-0.09,2.0,,,,,,,
14566719,away,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180.0,703,M,,298920,EUR,643507200,M,14,14,False,26.0,19.0,4.0,1.0,0.0,6.0,7.0,13.0,19.0,3.0,1.0,,,,,,75.0,31.0,6.7,7.0,0.0369082,27.36,9.2524,7.0,,0,,0.15,0.02,-0.09,,2.02,4.37,1.89,0.82,0.15,,,1.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
14566719,away,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173.0,2063,M,,364618,EUR,800150400,M,10,10,False,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,,5.0,,,,,,62.0,34.0,6.5,11.0,0.0872831,28.476,7.62782,6.0,,1,,0.04,0.05,-0.09,,1.79,3.63,1.45,0.64,0.11,2.0,1.0,1.0,6.0,7.0,,2.0,2.0,,,2.0,6.0,1.0,1.0,,,,1.0,,,,,1.0,0.0171,,-0.11,,,,,,,,
14566719,away,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174.0,1913,M,,584124,EUR,806112000,M,22,22,False,20.0,14.0,2.0,,0.0,5.0,7.0,9.0,13.0,,6.0,,,,,,86.0,47.0,6.8,14.0,0.245038,27.324,10.48544,6.0,,1,,0.35,-0.15,-0.14,,2.47,4.99,2.12,0.8,0.11,10.0,1.0,,6.0,6.0,2.0,1.0,4.0,,1.0,1.0,2.0,1.0,4.0,,5.0,3.0,1.0,,,,,,0.0371,,-0.01,2.0,,1.0,,,,,
14566719,away,Olympiacos FC,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,,308764,EUR,814233600,M,56,56,False,22.0,17.0,2.0,1.0,0.0,3.0,4.0,14.0,18.0,,2.0,,,,,,90.0,38.0,6.9,14.0,0.16251,27.576,11.18674,9.0,,2,,0.25,0.08,-0.13,,2.95,4.99,2.12,0.95,0.17,2.0,1.0,,5.0,3.0,,1.0,3.0,,1.0,4.0,,2.0,3.0,,1.0,2.0,,1.0,,2.0,1.0,1.0,0.1637,0.3833,0.27,,1.0,,,,,,
14566719,away,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182.0,27969,M,ayoub_elkaabii,919793,EUR,740966400,F,9,9,False,12.0,10.0,,,0.0,3.0,5.0,7.0,7.0,3.0,1.0,,,,,,90.0,24.0,6.2,5.0,0.00507118,29.7,10.49366,15.0,,3,,-0.07,0.15,0.21,,2.96,4.89,1.56,0.81,0.28,,8.0,3.0,9.0,3.0,,,,,,3.0,,1.0,,,,,,,,1.0,2.0,1.0,0.2111,0.2294,-0.52,,3.0,,,,,,
14566719,away,Olympiacos FC,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187.0,20222,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,1.0,,,,,,28.0,10.0,6.6,1.0,0.0159432,27.396,4.01004,4.0,,1,,-0.08,0.04,0.13,,0.96,1.98,0.69,0.29,0.09,,3.0,3.0,3.0,4.0,,,,,,,1.0,,1.0,,,,,,,,,,0.0128,,-0.13,,,1.0,,,,,
14566719,away,Olympiacos FC,Lorenzo Scipioni,scipioni-lorenzo,L. Scipioni,M,16,181.0,766,M,,1211019,EUR,1101254400,M,16,16,True,15.0,12.0,2.0,1.0,0.0,2.0,3.0,10.0,12.0,,1.0,,,,,,15.0,21.0,6.5,5.0,0.00532592,25.704,2.57359,1.0,,0,,0.0,0.04,-0.07,,0.52,1.26,0.56,0.2,0.03,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187.0,623,M,,965331,EUR,954460800,D,4,4,True,3.0,3.0,2.0,2.0,0.0,,,3.0,3.0,,,,,,,,10.0,5.0,6.5,,0.00248684,28.98,1.1773,2.0,,0,,0.07,0.01,-0.15,,0.21,0.55,0.26,0.12,0.04,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168.0,2222,M,,877201,EUR,861321600,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,10.0,2.0,6.4,1.0,0.00016363,27.936,1.23361,1.0,,0,,-0.02,0.0,0.0,,0.26,0.59,0.24,0.1,0.04,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178.0,3766,M,,1416540,EUR,1167004800,M,96,96,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,,,,10.0,5.0,6.5,1.0,0.00539127,27.72,1.28802,2.0,,0,,0.03,0.01,-0.05,,0.23,0.63,0.27,0.11,0.04,1.0,,,,,,,,,,,,,,Christos Mouzakitis,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Georgios Kouraklis,georgios-kouraklis,G. Kouraklis,G,61,,199,M,,1562110,EUR,1142640000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Georgios Kouraklis,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197.0,839,M,,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Alexios Kalogeropoulos,kalogeropoulos-alexios,A. Kalogeropoulos,D,6,187.0,473,M,,1120034,EUR,1090800000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182.0,5786,M,,1134441,EUR,923097600,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166.0,870,M,,997022,EUR,1036195200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566719,away,Olympiacos FC,Stavros Pnevmonidis,stavros-pnevmonidis,S. Pnevmonidis,M,10,171.0,746,M,,1562119,EUR,1154908800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Stavros Pnevmonidis,,,,,,,,,,,,,,,,,,,
