match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_aerialWon,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_penaltyWon
12448283,home,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Metinho,,,,,,,,,,,,,,,,
12448283,home,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170,550,M,1648756,EUR,1136332800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ayoub,Oufkir,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,False,52.0,34.0,26.0,9.0,0.0,26.0,35.0,8.0,17.0,,10.0,1.0,1.0,,3.0,,,90.0,60.0,7.3,18.0,0.00356966,0,0.456,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12448283,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,59.0,53.0,1.0,1.0,0.0,37.0,42.0,16.0,18.0,,4.0,,,,,,,90.0,71.0,7.1,9.0,0.00647951,0,,1.0,,3.0,6.0,,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,
12448283,away,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2109,M,139273,EUR,775440000,D,24,24,False,77.0,66.0,5.0,3.0,0.0,51.0,55.0,15.0,22.0,9.0,4.0,,,,,,,90.0,89.0,7.3,11.0,0.00899731,0,,,3.0,4.0,5.0,,,,2.0,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,
12448283,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,96.0,86.0,10.0,1.0,0.0,64.0,69.0,22.0,27.0,5.0,2.0,,,,,,,90.0,108.0,7.3,10.0,0.0112511,0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,
12448283,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,M,3,3,False,17.0,15.0,1.0,1.0,0.0,4.0,6.0,11.0,14.0,,2.0,,,,,,,45.0,29.0,6.3,8.0,0.00793907,1,,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,0.3642,,,,,,,1.0,1.0,,,,,,,1.0,,,,
12448283,away,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,False,85.0,79.0,8.0,5.0,0.0,37.0,37.0,43.0,49.0,2.0,7.0,,,,,,,90.0,101.0,7.5,9.0,0.143751,0,,1.0,,4.0,3.0,2.0,,,3.0,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,True,1.0,,,,jordanhenderson,1.0,,
12448283,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,51.0,45.0,3.0,2.0,0.0,19.0,21.0,26.0,30.0,,2.0,,,,,,,78.0,72.0,7.3,12.0,0.0644663,2,,,,5.0,6.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,0.9195,0.8677,,,,,,2.0,,1.0,1.0,,,,,1.0,,,1.0,
12448283,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,M,4,4,False,59.0,51.0,2.0,2.0,0.0,29.0,30.0,22.0,30.0,1.0,7.0,,,,,,,90.0,86.0,7.8,15.0,0.616311,0,,1.0,,3.0,3.0,,,,,2.0,1.0,2.0,,,,,1.0,,,,,3.0,,1.0,,,,,,,,1.0,,1.0
12448283,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,F,18,18,False,14.0,10.0,1.0,,0.0,3.0,3.0,7.0,11.0,,1.0,,,,,,,58.0,18.0,6.6,4.0,0.111247,0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12448283,away,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,False,20.0,17.0,,,0.0,10.0,10.0,7.0,10.0,,1.0,,,,,,,45.0,24.0,6.2,7.0,0.0213322,0,,,,4.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,
12448283,away,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,False,24.0,16.0,,,0.0,7.0,13.0,9.0,11.0,,5.0,,,,,,,58.0,38.0,6.4,17.0,0.0254856,0,,,,6.0,3.0,1.0,,,,,,3.0,,1.0,,,,,,,,5.0,,2.0,2.0,,,,1.0,,wout.weghorst,,,
12448283,away,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,True,22.0,18.0,,,0.0,5.0,7.0,13.0,15.0,,3.0,,,,,,,45.0,33.0,7.3,9.0,0.103605,1,,,,4.0,5.0,5.0,2.0,1.0,,2.0,1.0,2.0,,1.0,0.0418,0.6617,,,,,,,,1.0,,,,,,,bertrandtraore10,,1.0,
12448283,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,True,21.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,15.0,1.0,4.0,,,,,,,45.0,35.0,6.5,9.0,0.0202266,2,,,,3.0,3.0,3.0,1.0,,,1.0,1.0,2.0,,,0.1195,,,Mika Godts,,1.0,,,,1.0,,,,2.0,,,,,,
12448283,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,18.0,18.0,,,0.0,6.0,6.0,12.0,12.0,1.0,3.0,,,,,,,32.0,23.0,6.6,2.0,0.0924158,0,,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12448283,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,,,,,,,,,32.0,15.0,6.6,9.0,0.00113822,0,,,,3.0,4.0,,,,,1.0,1.0,2.0,,,,,,,,,,3.0,,2.0,1.0,,,,,,brianbrobbeyy,,,
12448283,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,10.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,4.0,,3.0,,,,,,,12.0,13.0,6.8,,0.0759969,1,,,,,,,,,2.0,,,,,,0.0272,,,,,,,,1.0,,,,,,,,,,,
12448283,away,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Aaron Bouwman,aaron-bouwman,A. Bouwman,D,3,188,790,M,1586649,EUR,1188259200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Aaron Bouwman,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448283,away,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
