match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,captain,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAShot
10408271,home,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,False,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,61.0,13.0,5.9,5.0,0.7272,0.0,0.001544,3,,,,2.0,,,,3.0,,,,,,2.0,,,,,,,,2.0,,,,,1.0,2.0,,,
10408271,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,31.0,28.0,1.0,,4.0,4.0,27.0,37.0,,4.0,,5.0,,,,,,,70.0,53.0,7.0,14.0,0.0521,0.0,0.465276,2,,10.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,,2.0,,,,,3.0,,,,,1.0,,,,
10408271,home,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,29.0,7.0,6.3,2.0,0.3814,0.0,0.00336047,1,,,,2.0,,,,1.0,,,,,,1.0,1.0,asorloth,1.0,,,,,,,,,,,1.0,,,
10408271,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,22.0,18.0,,,2.0,2.0,16.0,21.0,,2.0,,2.0,,,,,,,28.0,27.0,7.4,5.0,0.1945,0.0594,0.0490447,2,,1.0,,,,,,1.0,,,2.0,2.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,,1.0,,
10408271,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,True,7.0,5.0,1.0,,3.0,5.0,2.0,2.0,,1.0,,1.0,,,,,,,8.0,9.0,6.6,3.0,0.0,0.0,0.00191874,0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Pablo Marín,,,,,,,,,,,,,
10408271,home,Real Sociedad,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,home,Real Sociedad,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,38.0,15.0,35.0,12.0,4.0,10.0,11.0,28.0,,,,8.0,2.0,,1.0,,2.0,2.0,90.0,44.0,6.4,25.0,0.0,0.0,0.00203946,0,-0.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,False,25.0,15.0,8.0,2.0,11.0,17.0,4.0,9.0,,2.0,3.0,5.0,,,,,,,90.0,39.0,6.4,13.0,0.0,0.0,0.00262728,0,,1.0,,2.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
10408271,away,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,877,M,168745,EUR,752284800,D,19,19,False,23.0,17.0,6.0,3.0,11.0,13.0,6.0,10.0,1.0,5.0,7.0,3.0,,,,,,,90.0,43.0,7.1,7.0,0.0,0.0,0.025346,0,,,,5.0,,,,,,1.0,2.0,2.0,2.0,,1.0,,5.0,,,,,1.0,,,,,,,,2.0,1.0
10408271,away,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,26.0,16.0,6.0,1.0,12.0,15.0,4.0,11.0,2.0,4.0,6.0,5.0,,,,,,,90.0,35.0,6.7,10.0,0.0,0.0,0.00084136,0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
10408271,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,15,15,False,16.0,12.0,2.0,1.0,9.0,10.0,3.0,7.0,,1.0,1.0,5.0,,,,,,,90.0,38.0,6.1,12.0,0.0,0.0,0.0454055,0,,1.0,,6.0,3.0,,,,,1.0,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,
10408271,away,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,False,12.0,7.0,1.0,,2.0,3.0,5.0,9.0,,3.0,1.0,3.0,,,,,,,82.0,20.0,6.4,7.0,0.0,0.0,0.00393244,0,,,,2.0,,1.0,,,,,,,3.0,,,,1.0,,,,,1.0,,,,True,,,,,
10408271,away,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,False,20.0,16.0,2.0,,,1.0,16.0,19.0,4.0,7.0,1.0,2.0,,,,,,,45.0,29.0,6.6,8.0,0.0,0.0,0.0496552,0,,,,6.0,1.0,,,,,,,,3.0,3.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,
10408271,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,False,6.0,3.0,,,,1.0,3.0,6.0,,2.0,1.0,1.0,,,,,,,68.0,17.0,6.3,9.0,0.0,0.0,0.00551079,0,,1.0,,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,4.0,,,,,1.0,,,,
10408271,away,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,False,12.0,7.0,1.0,,4.0,5.0,3.0,7.0,,1.0,,3.0,,,,,,,57.0,17.0,6.4,7.0,0.0,0.0,0.00351575,0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
10408271,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,M,14,14,False,3.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,57.0,11.0,6.5,5.0,0.0426,0.5621,0.00093834,1,,1.0,,6.0,,1.0,,,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,
10408271,away,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,16,16,False,9.0,6.0,1.0,,3.0,4.0,3.0,5.0,1.0,3.0,,3.0,,,,,,,36.0,15.0,5.4,7.0,0.0,0.0,0.00077986,0,,,,5.0,,,,,,,,,2.0,1.0,,,4.0,Luis,Javier Suárez,,,3.0,,,,,,,,,
10408271,away,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,11.0,7.0,1.0,,3.0,6.0,4.0,5.0,,1.0,,3.0,,,,,,,45.0,14.0,6.3,5.0,0.0,0.0,0.00123003,0,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,True,10.0,4.0,4.0,,3.0,4.0,1.0,6.0,,1.0,1.0,,,,,,,,33.0,20.0,6.7,7.0,0.0,0.0,0.00024682,0,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10408271,away,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,10.0,6.0,,,2.0,2.0,4.0,8.0,6.0,10.0,3.0,,,,,,,,33.0,20.0,6.8,7.0,0.0,0.0,0.0992942,0,,,,8.0,1.0,2.0,1.0,,,,1.0,,2.0,,,,6.0,,,,,2.0,,,,,1.0,,,,
10408271,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,2.0,1.0,1.0,,1.0,2.0,,,,1.0,,2.0,,,,,,,22.0,8.0,6.5,3.0,0.0716,0.1302,7.541e-05,1,,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,
10408271,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,10,10,True,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,8.0,6.0,6.4,4.0,0.0,0.0,0.0,0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
10408271,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Diego Fuoli,diego-fuoli,D. Fuoli,G,1,188,19,M,965030,EUR,877305600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Marcos Peña,,,,,,,,,,,,,
10408271,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408271,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
