match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_punches
12513729,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,False,,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,,,,,63.0,15.0,6.7,4.0,0.0213061,0,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,1.0,,,1.0,,
12513729,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,True,,14.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,10.0,,1.0,,,,,,62.0,27.0,6.5,15.0,0.00171027,2,,,3.0,1.0,7.0,2.0,,,1.0,,,,,,,6.0,1.0,3.0,0.1498,,Samuel,Aghehowa,1.0,,,,,,1.0,,,,,,
12513729,home,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,3,3,True,,15.0,14.0,1.0,1.0,0.0,11.0,11.0,3.0,4.0,1.0,,,,,,,27.0,22.0,6.3,2.0,0.00891279,0,,,,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12513729,home,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171,4700,M,,1639250,EUR,1142380800,F,7,7,True,,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,,2.0,,,,,,27.0,15.0,6.8,6.0,0.0433813,0,,4.0,2.0,,4.0,2.0,,,,,,,1.0,1.0,,,,3.0,,,William Gomes Carvalho Santos,,,2.0,1.0,,,,,1.0,,,,,
12513729,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,,5.0,5.0,,,0.0,5.0,5.0,,,,1.0,,,,,,13.0,8.0,6.4,1.0,7.501e-05,0,,,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12513729,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,6.0,,1.0,,,,,,13.0,14.0,5.2,4.0,0.00344992,0,,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,
12513729,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,,138895,EUR,783907200,G,14,14,False,True,39.0,28.0,24.0,13.0,0.0,22.0,25.0,6.0,14.0,3.0,6.0,1.0,,1.0,,,90.0,45.0,6.6,11.0,0.00445699,0,-0.3685,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0
12513729,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,,1131047,EUR,1037404800,D,2,2,False,,30.0,23.0,2.0,1.0,0.0,17.0,20.0,6.0,11.0,4.0,5.0,,,,,,90.0,58.0,7.0,12.0,0.110513,0,,1.0,3.0,2.0,5.0,8.0,,,,,,,5.0,1.0,,1.0,1.0,1.0,,,Miguel Maga,,1.0,,,,1.0,,,,,,,,
12513729,away,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,,886843,EUR,866592000,D,24,24,False,,26.0,18.0,3.0,,0.0,15.0,20.0,3.0,6.0,11.0,1.0,,,,,,90.0,45.0,7.1,9.0,0.00152463,2,,,,2.0,1.0,3.0,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,0.5294,0.084,,,,,,,1.0,,,1.0,,,,,
12513729,away,Vitória SC,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,,1131931,EUR,937785600,D,4,4,False,,30.0,27.0,5.0,4.0,0.0,25.0,26.0,2.0,4.0,10.0,3.0,,,,,,77.0,47.0,7.1,3.0,0.0004819,0,,,1.0,3.0,3.0,6.0,,,,,1.0,,2.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
12513729,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,,1133568,EUR,955584000,D,13,13,False,,25.0,21.0,2.0,,0.0,14.0,15.0,7.0,13.0,5.0,2.0,,,,,,90.0,49.0,6.8,9.0,0.00924443,1,,3.0,1.0,1.0,2.0,4.0,,,,,,,3.0,1.0,,,,,0.0993,,,,1.0,,,,,,1.0,,,,,,
12513729,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,,252095,EUR,738979200,M,10,10,False,,41.0,36.0,7.0,5.0,0.0,16.0,18.0,22.0,30.0,5.0,3.0,,,,,,90.0,66.0,7.5,14.0,0.448651,1,,7.0,1.0,,4.0,5.0,,,,1.0,1.0,,3.0,3.0,1.0,1.0,2.0,3.0,0.0129,0.0104,,,1.0,,,,1.0,2.0,,2.0,1.0,,,,
12513729,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,,1131048,EUR,975283200,M,8,8,False,,29.0,25.0,3.0,2.0,0.0,16.0,16.0,9.0,13.0,1.0,1.0,,,,,,90.0,43.0,6.6,9.0,0.0127547,1,,,1.0,,5.0,4.0,,,1.0,,,,2.0,1.0,,3.0,2.0,2.0,0.0338,,Tomás Händel,,1.0,1.0,,,,,,,,,1.0,,
12513729,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,,1035280,EUR,993081600,M,18,18,False,,15.0,12.0,2.0,2.0,0.0,4.0,4.0,11.0,15.0,,5.0,,,,,,71.0,30.0,6.7,10.0,0.0427672,0,,4.0,,1.0,1.0,3.0,,,,,,,1.0,,,4.0,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,
12513729,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,,857376,EUR,782697600,M,17,17,False,,16.0,13.0,1.0,,0.0,5.0,6.0,8.0,11.0,,1.0,,,,,,71.0,33.0,6.5,9.0,0.00686274,2,,1.0,,,7.0,4.0,2.0,,1.0,,1.0,,,,,2.0,2.0,2.0,0.0507,,,,3.0,2.0,2.0,,,,1.0,,,,,,
12513729,away,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,,1520997,EUR,1031011200,M,21,21,False,,9.0,5.0,1.0,1.0,0.0,,1.0,5.0,8.0,,4.0,,,,,,71.0,26.0,6.3,12.0,0.347877,1,,,,1.0,7.0,5.0,1.0,,1.0,,1.0,,3.0,,,2.0,1.0,,0.0301,,,,1.0,5.0,,,,,,1.0,,,,,
12513729,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,,42898,EUR,681609600,F,7,7,False,,13.0,11.0,1.0,1.0,0.0,5.0,5.0,7.0,9.0,,3.0,,,,,,89.0,22.0,7.0,4.0,0.0394285,1,,1.0,4.0,2.0,6.0,5.0,,,1.0,,,,,,,2.0,3.0,2.0,0.0997,,,,,,,,,1.0,,2.0,,,1.0,,
12513729,away,Vitória SC,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,334,M,,901857,EUR,989107200,F,11,11,True,,9.0,6.0,,,0.0,2.0,2.0,4.0,8.0,,2.0,,,,,,19.0,17.0,7.0,7.0,0.00364527,1,,1.0,,1.0,4.0,2.0,1.0,,,1.0,,,,,,,1.0,,0.4683,0.5083,,,,3.0,,,,,,,,1.0,,,
12513729,away,Vitória SC,Samu,samu,Samu,M,20,170,212,M,,785808,EUR,830044800,M,20,20,True,,7.0,5.0,,,0.0,,1.0,6.0,7.0,,,,,,,,19.0,11.0,6.7,3.0,0.0995698,0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
12513729,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,,930552,EUR,920332800,M,77,77,True,,7.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,,1.0,,,,,,19.0,9.0,7.4,2.0,0.204157,1,,,,,1.0,,,,,1.0,,,,,,,,,0.0594,0.3553,,,,1.0,,,,,,1.0,1.0,,,,
12513729,away,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,113,M,,1168093,EUR,954115200,D,15,15,True,,5.0,4.0,1.0,1.0,0.0,4.0,5.0,,,3.0,,,,,,,13.0,11.0,6.7,2.0,2.106e-05,0,,,,1.0,2.0,3.0,,,,,,,,,,1.0,2.0,2.0,,,Óscar Rivas,,,,,,,,,,,,,,
12513729,away,Vitória SC,Dieu-Merci Michel,dieu-merci-michel,D. Michel,F,86,191,142,M,,2015328,EUR,1076284800,F,86,86,True,,2.0,,,,0.0,,,,2.0,,,,,,,,1.0,4.0,,2.0,,0,,,,2.0,,4.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
12513729,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,away,Vitória SC,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,,1087355,EUR,980985600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,away,Vitória SC,Marco Cruz,marco-cruz,M. Cruz,M,8,182,106,M,,1167194,EUR,1077494400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513729,away,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,,1002367,EUR,1021939200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
