match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_goodHighClaim,stat_goals
12450222,home,RC Lens,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1508,M,134029,EUR,702691200,G,30,30,False,21.0,17.0,5.0,2.0,0.0,16.0,18.0,1.0,3.0,1.0,1.0,9.0,4.0,4.0,90.0,33.0,6.6,4.0,0.00020472,0,-0.9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450222,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,73.0,65.0,9.0,4.0,0.0,33.0,35.0,32.0,38.0,6.0,,2.0,,,90.0,85.0,5.6,10.0,0.0198715,0,,True,4.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12450222,home,RC Lens,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,27,27,False,89.0,87.0,3.0,2.0,0.0,59.0,60.0,28.0,29.0,,,10.0,,,90.0,97.0,6.5,3.0,0.0133818,1,,,,,3.0,,,3.0,1.0,,1.0,,,1.0,1.0,1.0,0.0445,,,,,,,,,,,,,,,,,
12450222,home,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,False,41.0,32.0,6.0,3.0,0.0,25.0,27.0,7.0,14.0,,,4.0,,,45.0,48.0,6.4,9.0,0.0112035,0,,,,,3.0,,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450222,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,67.0,57.0,2.0,2.0,0.0,18.0,22.0,41.0,51.0,4.0,2.0,6.0,,,90.0,95.0,7.2,18.0,0.259559,0,,,2.0,,4.0,,1.0,1.0,,,3.0,3.0,,,,1.0,,,,2.0,6.0,2.0,1.0,,,,,,,,,,,
12450222,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,23,23,False,70.0,63.0,5.0,1.0,0.0,25.0,28.0,38.0,48.0,2.0,,5.0,,,55.0,84.0,6.8,15.0,0.170101,1,,,,,2.0,,,1.0,1.0,,,1.0,,1.0,,,0.0587,Neil,El Aynaoui,,6.0,,,2.0,,,,,,,,,,
12450222,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,80.0,64.0,1.0,,0.0,28.0,33.0,36.0,49.0,7.0,,4.0,,,90.0,99.0,6.8,22.0,0.591753,1,,,3.0,,4.0,1.0,1.0,4.0,2.0,,2.0,,2.0,,,,0.2763,,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.2213,,,,,,
12450222,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179.0,1117,M,822110,EUR,746928000,M,3,3,False,36.0,34.0,1.0,1.0,0.0,20.0,20.0,14.0,18.0,3.0,1.0,5.0,,,90.0,67.0,6.6,10.0,0.0141216,3,,,1.0,,4.0,2.0,1.0,1.0,1.0,,5.0,2.0,,1.0,,,0.1727,,,,2.0,,,,,1.0,,0.2329,1.0,1.0,1.0,,,
12450222,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,1048889,EUR,1053129600,F,18,18,False,36.0,27.0,,,0.0,7.0,7.0,20.0,29.0,6.0,2.0,5.0,,,45.0,49.0,7.0,15.0,0.354907,0,,,,1.0,3.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,,,1.0,,,1.0,3.0,,,,,1.0,,,,,
12450222,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,F,21,21,False,47.0,37.0,1.0,,0.0,12.0,15.0,29.0,41.0,4.0,2.0,1.0,,,88.0,69.0,7.6,18.0,0.406685,4,,,,,5.0,1.0,,1.0,,,2.0,3.0,2.0,3.0,,,0.1039,,,4.0,9.0,4.0,,1.0,,1.0,,0.0647,1.0,,,zaroury,,
12450222,home,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,891505,EUR,950572800,F,19,19,False,11.0,11.0,,,0.0,5.0,5.0,6.0,6.0,2.0,,3.0,,,73.0,24.0,6.6,2.0,0.271139,4,,,1.0,2.0,4.0,3.0,,,,,1.0,1.0,,2.0,,1.0,0.6435,,,1.0,,,1.0,,2.0,1.0,,0.3846,2.0,1.0,,,,
12450222,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,787540,EUR,840499200,M,11,11,True,29.0,22.0,1.0,,0.0,10.0,12.0,12.0,17.0,1.0,,3.0,,,45.0,32.0,6.4,9.0,0.00895497,1,,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,0.1096,,,1.0,,,,,1.0,1.0,,0.5229,,,,,,
12450222,home,RC Lens,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178.0,364,M,1403575,EUR,1130112000,F,25,25,True,21.0,18.0,1.0,,0.0,4.0,6.0,14.0,17.0,8.0,2.0,2.0,,,45.0,35.0,6.7,11.0,0.0581584,0,,,1.0,,6.0,3.0,,2.0,2.0,,3.0,2.0,3.0,,,,,,,,2.0,,,1.0,,,,,2.0,,,,,
12450222,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,23.0,18.0,2.0,,0.0,7.0,8.0,11.0,16.0,2.0,,2.0,,,30.0,27.0,6.3,7.0,0.0172194,1,,,,,1.0,,,1.0,,,,,1.0,1.0,,,0.0323,,,,1.0,,,1.0,,,,,,,,,,
12450222,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,3.0,,,,,17.0,5.0,6.5,1.0,0.00077644,0,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
12450222,home,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,1387163,EUR,1055894400,M,34,34,True,5.0,4.0,,,0.0,4.0,4.0,,2.0,,,,,,8.0,6.0,6.5,2.0,6.887e-05,0,,,,,,,,,,,,,,,,,,Tom Pouilly,,,1.0,,,,,,,,,,,,,
12450222,home,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,,
12450222,home,RC Lens,Kyllian Antonio,kyllian-antonio,K. Antonio,D,32,183.0,243,M,1546405,EUR,1199404800,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450222,home,RC Lens,Nidal Čelik,nidal-celik,N. Čelik,D,13,192.0,682,M,1399503,EUR,1153094400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450222,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,
12450222,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,32.0,21.0,22.0,11.0,0.0,14.0,16.0,7.0,16.0,,,9.0,5.0,5.0,90.0,46.0,8.5,11.0,0.00127894,0,1.4264,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12450222,away,Auxerre,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180.0,945,M,954044,EUR,1011312000,D,23,23,False,21.0,14.0,3.0,1.0,0.0,5.0,8.0,9.0,14.0,2.0,2.0,2.0,,,84.0,49.0,7.8,16.0,0.0924414,1,,,,1.0,2.0,1.0,6.0,,,,2.0,,,,,2.0,0.2108,,,2.0,1.0,,,,,1.0,,0.232,1.0,,,,,1.0
12450222,away,Auxerre,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,42.0,34.0,9.0,4.0,0.0,29.0,35.0,5.0,7.0,,,5.0,,,90.0,56.0,7.2,8.0,0.00223287,0,,,,,5.0,1.0,3.0,2.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,
12450222,away,Auxerre,Jubal,jubal,Jubal,D,5,190.0,384,M,329195,EUR,746582400,D,4,4,False,21.0,16.0,6.0,2.0,0.0,13.0,14.0,3.0,7.0,3.0,1.0,1.0,,,84.0,35.0,7.0,5.0,0.00081183,0,,True,2.0,2.0,5.0,1.0,11.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12450222,away,Auxerre,Clement Akpa,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,40.0,38.0,3.0,3.0,0.0,31.0,32.0,7.0,8.0,3.0,2.0,,,,90.0,60.0,7.3,2.0,0.0036026,0,,,,1.0,8.0,2.0,8.0,2.0,,,,3.0,1.0,,,1.0,,Clément Akpa,,,,,,,,,,,2.0,,,,,
12450222,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,43.0,35.0,5.0,2.0,0.0,24.0,31.0,13.0,15.0,4.0,1.0,11.0,,,90.0,63.0,7.1,12.0,0.0979327,0,,,1.0,1.0,3.0,,4.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,,,,2.0,3.0,2.0,,,,,,,,,,,,
12450222,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169.0,447,M,827506,EUR,834105600,M,10,10,False,31.0,23.0,2.0,2.0,1.0,12.0,14.0,12.0,20.0,5.0,,10.0,,,90.0,49.0,8.7,14.0,0.192293,3,,,,,3.0,5.0,,,,,1.0,,2.0,1.0,,,1.1562,,,3.0,3.0,1.0,1.0,1.0,,2.0,,1.1304,3.0,,,,,1.0
12450222,away,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175.0,564,M,927340,EUR,994377600,M,80,80,False,19.0,12.0,2.0,1.0,0.0,9.0,12.0,3.0,7.0,8.0,,3.0,,,77.0,38.0,6.5,16.0,0.00253893,0,,,1.0,1.0,5.0,6.0,1.0,1.0,1.0,,3.0,1.0,1.0,,1.0,3.0,,,,,,,,2.0,,,,,2.0,,,,,
12450222,away,Auxerre,Assane Dioussé,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,False,38.0,33.0,,,0.0,27.0,30.0,6.0,8.0,4.0,1.0,5.0,,,90.0,52.0,6.9,7.0,0.003514,0,,,,,3.0,,2.0,2.0,2.0,,1.0,1.0,2.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
12450222,away,Auxerre,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180.0,644,M,489180,EUR,815788800,M,45,45,False,16.0,9.0,,,0.0,6.0,8.0,3.0,8.0,4.0,,2.0,,,74.0,28.0,8.3,13.0,0.00390797,2,,,,6.0,8.0,1.0,1.0,2.0,1.0,,3.0,,1.0,,,,0.6013,,,,,,,2.0,,2.0,,1.3477,,,,,,2.0
