match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_lastManTackle
13472732,home,Mirassol,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,22,22,False,31.0,29.0,4.0,3.0,0.0,29.0,31.0,2.0,5.0,1.0,1.0,3.0,90.0,40.0,7.5,2.0,5.015e-05,0,0.3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472732,home,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178.0,617,M,797225,EUR,762998400,D,19,19,False,42.0,33.0,1.0,1.0,0.0,14.0,18.0,3.0,2.0,,,,81.0,72.0,7.6,15.0,0.701364,1,,19.0,24.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.012,3.0,,,,,,,,,,,,,,,
13472732,home,Mirassol,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,False,60.0,57.0,7.0,5.0,0.0,39.0,40.0,9.0,2.0,,,,90.0,79.0,7.6,6.0,0.00534763,1,,18.0,20.0,,,2.0,3.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,0.1325,,,,1.0,1.0,1.0,,,,,,,,,,
13472732,home,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187.0,583,M,1527129,EUR,955238400,D,3,3,False,66.0,61.0,7.0,6.0,0.0,54.0,56.0,3.0,3.0,,,,90.0,78.0,7.7,5.0,0.00415079,0,,7.0,10.0,,,1.0,2.0,6.0,,2.0,2.0,,,2.0,3.0,2.0,,,,,Jemmes Ribeiro,,1.0,,1.0,1.0,,,,,,,,,
13472732,home,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178.0,2574,M,243109,EUR,622944000,D,6,6,False,34.0,26.0,5.0,2.0,0.0,14.0,16.0,2.0,4.0,,,,90.0,67.0,7.9,17.0,0.0787477,4,,12.0,18.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,,1.0,,3.0,,0.2163,2.0,,,,2.0,,,1.0,1.0,0.6406,,,,,,
13472732,home,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166.0,1169,M,356514,EUR,783907200,M,8,8,False,61.0,53.0,1.0,,0.0,23.0,24.0,5.0,8.0,,,,90.0,79.0,7.4,11.0,0.0321726,0,,30.0,37.0,2.0,1.0,1.0,4.0,6.0,1.0,,,,,1.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,,2.0,1.0,,,,True,1.0,,,,
13472732,home,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176.0,363,M,559034,EUR,839289600,M,25,25,False,70.0,63.0,4.0,3.0,0.0,39.0,39.0,8.0,7.0,,,,90.0,88.0,7.3,8.0,0.0182279,0,,24.0,31.0,,,,2.0,4.0,1.0,,,,,1.0,2.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
13472732,home,Mirassol,Shaylon,shaylon,Shaylon,M,7,180.0,381,M,874723,EUR,862099200,M,7,7,False,34.0,30.0,1.0,1.0,0.0,9.0,10.0,1.0,1.0,,,,68.0,45.0,7.0,5.0,0.143264,1,,21.0,24.0,2.0,1.0,,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,0.0126,2.0,,,,,1.0,,,,,,,1.0,,,
13472732,home,Mirassol,Negueba,negueba,Negueba,M,11,175.0,664,M,872007,EUR,944179200,F,11,11,False,20.0,18.0,1.0,1.0,1.0,6.0,6.0,,4.0,,,,81.0,44.0,7.2,14.0,0.010703,3,,12.0,14.0,3.0,,1.0,6.0,3.0,4.0,1.0,,,1.0,,2.0,1.0,4.0,1.0,0.5777,2.0,,,,1.0,,1.0,1.0,,0.4763,,,,1.0,,
13472732,home,Mirassol,Chico da Costa,francisco-da-costa,Chico da Costa,F,19,184.0,2258,M,866847,EUR,799545600,F,91,91,False,8.0,6.0,,,0.0,2.0,2.0,,2.0,,,,43.0,12.0,6.7,3.0,0.00344321,2,,4.0,6.0,,,,,,,,,,,,,,1.0,,0.3034,,,,,2.0,,,,,,,,,1.0,,
13472732,home,Mirassol,Alesson,alesson,Alesson,F,77,173.0,437,M,871015,EUR,919123200,F,77,77,False,8.0,6.0,,,0.0,3.0,3.0,1.0,4.0,,,,68.0,31.0,6.5,13.0,0.00306503,1,,3.0,5.0,3.0,,,7.0,2.0,3.0,2.0,,,1.0,2.0,1.0,1.0,3.0,1.0,0.0724,,,,,,,,,,,,,2.0,,,
13472732,home,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189.0,259,M,1148306,EUR,950832000,F,17,17,True,11.0,6.0,2.0,,0.0,1.0,1.0,1.0,1.0,,,,47.0,21.0,7.3,7.0,0.00604347,3,,5.0,10.0,,,1.0,5.0,2.0,1.0,1.0,,,1.0,,,,,1.0,0.1009,,,,1.0,,1.0,,2.0,1.0,0.1861,,,1.0,,,
13472732,home,Mirassol,José Aldo,jose-aldo,J. Aldo,M,21,174.0,317,M,988851,EUR,901324800,M,21,21,True,11.0,10.0,,,0.0,6.0,6.0,,2.0,,,,22.0,19.0,6.9,4.0,0.061617,0,,4.0,5.0,1.0,1.0,,2.0,3.0,1.0,,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
13472732,home,Mirassol,Gabriel,gabriel,Gabriel,M,27,178.0,805,M,243459,EUR,631584000,M,27,27,True,8.0,7.0,,,0.0,3.0,3.0,,2.0,,,,22.0,15.0,6.8,3.0,0.00224799,0,,4.0,5.0,,,,,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
13472732,home,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174.0,183,M,794874,EUR,732844800,D,20,20,True,5.0,4.0,,,0.0,4.0,4.0,,,,,,9.0,8.0,6.3,3.0,5.4e-06,0,,,1.0,1.0,,2.0,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,
13472732,home,Mirassol,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173.0,354,M,795295,EUR,844905600,F,96,96,True,3.0,2.0,,,0.0,,,1.0,,,,,9.0,7.0,6.2,1.0,0.00020565,0,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
13472732,home,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188.0,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Alex,Santana,,,,,,,,,,,,,
13472732,home,Mirassol,Luiz Otávio,luiz-otavio,L. Otávio,D,4,194.0,170,M,874778,EUR,718588800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472732,home,Mirassol,Chico,chico,Chico,M,10,174.0,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472732,home,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174.0,406,M,552164,EUR,791769600,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472732,home,Mirassol,Roni,roni,Roni,M,70,174.0,491,M,1046440,EUR,924134400,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Roni,,,,,,,,,,,,,,
13472732,home,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187.0,122,M,981746,EUR,886204800,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
