match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
11124869,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,36.0,30.0,16.0,10.0,29.0,30.0,1.0,6.0,11.0,1.0,3.0,3.0,1.0,1.0,80.0,48.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,42.0,33.0,8.0,5.0,21.0,23.0,13.0,21.0,4.0,,,,,,81.0,58.0,6.6,13.0,0,,,2.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,48.0,37.0,5.0,2.0,26.0,32.0,11.0,16.0,4.0,,,,,,90.0,63.0,7.1,13.0,0,,,,,,1.0,1.0,3.0,,,,2.0,1.0,1.0,1.0,,3.0,1.0,4.0,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Toni Leistner,toni-leistner,T. Leistner,D,37,190,99,M,137053,EUR,651024000,D,37,37,False,42.0,36.0,9.0,7.0,25.0,27.0,11.0,15.0,9.0,,,,,,84.0,54.0,7.0,7.0,0,,,,,,,3.0,4.0,,,,4.0,3.0,,2.0,,3.0,,1.0,True,1.0,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,False,48.0,40.0,7.0,5.0,30.0,33.0,10.0,15.0,5.0,,,,,,90.0,76.0,7.1,12.0,2,,,,,1.0,1.0,3.0,5.0,1.0,,,3.0,1.0,1.0,1.0,,5.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
11124869,home,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,D,77,77,False,23.0,9.0,3.0,,7.0,11.0,2.0,12.0,2.0,,,,,,53.0,34.0,5.5,19.0,2,,,,,,,6.0,2.0,1.0,5.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,
11124869,home,Sint-Truidense VV,Shinji Okazaki,shinji-okazaki,S. Okazaki,F,,174,435,M,19303,EUR,513993600,M,30,30,False,15.0,11.0,1.0,,4.0,5.0,8.0,11.0,1.0,,,,,,54.0,26.0,6.2,9.0,0,,,1.0,1.0,1.0,,5.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,,3.0,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Mory Konate,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,M,6,6,False,28.0,20.0,3.0,1.0,10.0,13.0,10.0,15.0,6.0,,,,,,90.0,40.0,5.8,12.0,0,,,,,1.0,,4.0,2.0,,,,1.0,,2.0,1.0,,,,2.0,,2.0,,,1.0,,,,,,,,,
11124869,home,Sint-Truidense VV,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,13,13,False,28.0,21.0,2.0,,12.0,14.0,9.0,16.0,6.0,,,,,,90.0,46.0,6.9,14.0,0,,,2.0,,1.0,,5.0,7.0,,4.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,,
11124869,home,Sint-Truidense VV,Daichi Hayashi,hayashi-daichi,D. Hayashi,F,9,178,201,M,991872,EUR,864345600,F,8,8,False,14.0,11.0,,,4.0,5.0,7.0,10.0,2.0,,,,,,90.0,31.0,6.5,15.0,1,,,1.0,,,1.0,6.0,2.0,,1.0,1.0,,,5.0,2.0,3.0,,,,,5.0,,1.0,,,1.0,,,,,,,
11124869,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,179,M,100680,EUR,682560000,F,91,91,False,29.0,24.0,4.0,2.0,14.0,15.0,11.0,21.0,3.0,,,,,,90.0,49.0,6.8,18.0,2,,,7.0,1.0,1.0,,4.0,1.0,,3.0,,,,3.0,,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,
11124869,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,True,12.0,9.0,1.0,1.0,4.0,5.0,6.0,9.0,1.0,,,,,,37.0,25.0,6.7,8.0,0,,,2.0,1.0,,1.0,2.0,4.0,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,21.0,18.0,2.0,1.0,8.0,9.0,10.0,12.0,4.0,,,,,,36.0,30.0,6.6,5.0,2,Olivier Dumont,,,,,,3.0,1.0,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,
11124869,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,4.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,10.0,5.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162,53,M,990146,EUR,995932800,M,19,19,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,9.0,5.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,26,26,True,6.0,3.0,1.0,,3.0,4.0,,2.0,,,,,,,10.0,7.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Andrea Librici,librici-andrea,A. Librici,D,16,181,17,M,1392906,EUR,1102550400,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124869,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124869,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,30.0,20.0,17.0,7.0,15.0,15.0,5.0,15.0,6.0,1.0,,,2.0,2.0,90.0,36.0,6.9,10.0,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11124869,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,47.0,35.0,8.0,3.0,20.0,23.0,15.0,24.0,4.0,,,,,,90.0,78.0,7.5,20.0,0,,,,,,,1.0,8.0,,1.0,,8.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,
