match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_accurateCross,stat_clearanceOffLine,stat_goals
12624933,home,Al Orobah,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174,26,M,828525,EUR,736300800,F,90,90,False,10.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,6.0,,,,,65.0,18.0,6.5,4.0,0,,,1.0,4.0,4.0,1.0,1.0,,2.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,
12624933,home,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179,198,M,1475444,EUR,1123372800,D,66,66,True,31.0,25.0,5.0,,0.0,24.0,26.0,1.0,5.0,3.0,4.0,,,76.0,41.0,6.5,6.0,0,,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
12624933,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175,36,M,1445997,EUR,1010880000,F,29,29,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,1.0,,,45.0,13.0,7.0,3.0,0,,,2.0,3.0,3.0,,,1.0,3.0,,Fahad Zubaidi,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,
12624933,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,148870,EUR,627868800,M,6,6,True,26.0,25.0,2.0,1.0,0.0,16.0,16.0,9.0,10.0,,3.0,,,25.0,33.0,6.6,3.0,1,,,,1.0,4.0,2.0,,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12624933,home,Al Orobah,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170,19,M,902358,EUR,861840000,F,27,27,True,8.0,7.0,1.0,,0.0,2.0,2.0,5.0,6.0,,1.0,,,25.0,12.0,6.5,3.0,1,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
12624933,home,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170,15,M,1523635,EUR,897782400,D,70,70,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,1.0,,,11.0,6.0,6.4,2.0,0,,,,1.0,,,,,,,Abdulrahman Al Anzi,,,,,,,1.0,,,,,,,,,,,,,
12624933,home,Al Orobah,Saud Al-Ruwaili,saud-al-ruwaili,S. Al-Ruwaili,G,22,174,3,M,1549044,EUR,1098489600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624933,home,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180,17,M,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624933,home,Al Orobah,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169,18,M,1521951,EUR,1017273600,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,,,,,
12624933,home,Al Orobah,Abdulaziz Awadh Masnom,abdulaziz-awadh-masnom,A. A. Masnom,F,99,194,192,M,1947429,EUR,1139184000,F,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Abdulaziz Awadh Masnom,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1420,M,70987,EUR,709430400,G,1,1,False,20.0,18.0,9.0,8.0,0.0,18.0,19.0,,1.0,1.0,8.0,2.0,4.0,90.0,33.0,7.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12624933,away,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,14931,M,69404,EUR,632620800,D,6,6,False,75.0,69.0,5.0,3.0,0.0,42.0,42.0,27.0,33.0,2.0,5.0,,,90.0,86.0,7.7,9.0,1,True,,1.0,2.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,nachofdez90,,,
12624933,away,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178,103,M,818668,EUR,830390400,D,87,87,False,58.0,58.0,12.0,12.0,0.0,43.0,43.0,15.0,15.0,2.0,3.0,,,90.0,70.0,7.7,1.0,1,,,1.0,3.0,5.0,1.0,1.0,,1.0,2.0,,,3.0,,,2.0,,,,1.0,1.0,,,,,,,,,,
12624933,away,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,492,M,980578,EUR,953856000,D,17,17,False,59.0,54.0,8.0,6.0,0.0,35.0,37.0,19.0,22.0,7.0,4.0,,,90.0,70.0,7.5,5.0,0,,,,1.0,4.0,,,,,1.0,,,4.0,,,3.0,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170,199,M,1804369,EUR,1029024000,M,2,2,False,44.0,35.0,5.0,3.0,0.0,17.0,17.0,19.0,35.0,3.0,2.0,,,90.0,75.0,7.4,19.0,2,,8.0,1.0,4.0,6.0,3.0,2.0,1.0,,3.0,Mohammed Waheeb Abu Al-Shamat,,,,,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,,
12624933,away,Al-Qadsiah,Iker Almena,almena-iker,I. Almena,M,30,176,525,M,1513656,EUR,1083628800,M,30,30,False,38.0,33.0,1.0,1.0,0.0,11.0,12.0,23.0,30.0,,4.0,,,71.0,51.0,7.4,10.0,1,,4.0,,1.0,4.0,,,2.0,2.0,1.0,,,,,,,3.0,,,,2.0,2.0,,1.0,,,,,1.0,,
12624933,away,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,5,5,False,73.0,71.0,6.0,6.0,0.0,28.0,28.0,43.0,45.0,,2.0,,,90.0,90.0,8.2,2.0,0,,,1.0,2.0,8.0,4.0,4.0,,1.0,,,,,1.0,2.0,1.0,2.0,,,,3.0,3.0,,,,,,equifernandez,,,
12624933,away,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1147,M,916176,EUR,903398400,M,88,88,False,33.0,30.0,3.0,3.0,0.0,14.0,14.0,18.0,27.0,,7.0,,,84.0,73.0,8.8,18.0,2,,8.0,,9.0,13.0,5.0,4.0,3.0,6.0,2.0,,,,1.0,1.0,2.0,3.0,4.0,,1.0,4.0,2.0,,1.0,1.0,,,,2.0,1.0,
12624933,away,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170,151,M,965177,EUR,938044800,M,7,7,False,27.0,24.0,2.0,1.0,0.0,11.0,13.0,13.0,17.0,1.0,7.0,,,71.0,51.0,6.4,15.0,2,,3.0,,4.0,1.0,,,5.0,1.0,1.0,,,,,,2.0,,1.0,,,2.0,,1.0,1.0,,1.0,,,,,
12624933,away,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49593,M,51498,EUR,614131200,F,10,10,False,28.0,25.0,,,1.0,5.0,5.0,21.0,25.0,,2.0,,,90.0,38.0,8.1,6.0,3,,2.0,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,Auba,1.0,,
12624933,away,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180,6539,M,843114,EUR,859161600,F,33,33,False,21.0,13.0,5.0,4.0,0.0,4.0,6.0,9.0,15.0,,4.0,,,89.0,36.0,8.6,12.0,6,,,,2.0,6.0,,,2.0,,,,,2.0,,,,,2.0,2.0,5.0,4.0,4.0,1.0,,,,,julianquinones33,,,2.0
12624933,away,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176,146,M,540426,EUR,790473600,D,24,24,True,14.0,13.0,1.0,,0.0,5.0,5.0,9.0,10.0,,1.0,,,19.0,16.0,6.6,1.0,0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
12624933,away,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,True,18.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,11.0,,3.0,,,19.0,20.0,6.6,,0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178,33,M,832313,EUR,875145600,M,39,39,True,11.0,11.0,2.0,2.0,0.0,4.0,4.0,7.0,7.0,,1.0,,,12.0,13.0,6.7,1.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173,106,M,1118489,EUR,993945600,F,18,18,True,1.0,,,,0.0,,,,1.0,,,,,1.0,3.0,,2.0,1,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
12624933,away,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Mohammed Al Shammari,mohammed-al-shammari,M. A. Shammari,G,3,180,17,M,2035809,EUR,1154476800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohammed Al Shammari,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Khalid Hazazi,khalid-hazazi,K. Hazazi,M,86,177,3,M,2035807,EUR,1112140800,M,86,86,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Khalid,Hazazi,,,,,,,,,,,,,,,,,,,
12624933,away,Al-Qadsiah,Hussain Alnattar,hussain-alnattar,H. Alnattar,M,,169,34,M,1085122,EUR,952992000,M,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Hussain Alnattar,,,,,,,,,,,,,,,,,,,,
