match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_crossNotClaimed,stat_punches,stat_lastManTackle,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals
11409221,home,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,22.0,18.0,10.0,6.0,15.0,16.0,3.0,6.0,10.0,2.0,3.0,3.0,90.0,33.0,7.4,5.0,0.0,0.0,0.00025116,0,-0.0779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,64.0,51.0,14.0,7.0,36.0,41.0,15.0,24.0,15.0,,,,90.0,79.0,7.5,15.0,0.0,0.0,0.0106428,0,,Kialonda Gaspar,,True,1.0,2.0,5.0,2.0,9.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,False,11.0,10.0,,,9.0,10.0,1.0,1.0,1.0,,,,20.0,12.0,3.4,1.0,0.0,0.0,0.00023883,0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Mansur,mansur,Mansur,D,70,181,47,M,328871,EUR,735004800,D,70,70,False,74.0,62.0,10.0,8.0,39.0,43.0,23.0,31.0,4.0,,,,90.0,81.0,7.2,12.0,0.0,0.0,0.00658889,0,,,,,,4.0,3.0,4.0,4.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,M,12,12,False,27.0,17.0,5.0,1.0,14.0,18.0,3.0,10.0,8.0,,,,51.0,40.0,6.5,13.0,0.0,0.0,0.00339809,0,,,,,1.0,,,1.0,2.0,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Aloisio,aloisio,Aloisio,M,20,180,45,M,962371,EUR,831081600,M,6,6,False,14.0,10.0,,,8.0,8.0,2.0,6.0,4.0,,,,45.0,25.0,6.7,7.0,0.0,0.0,0.00069354,0,,,,,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Vitó,vito,Vitó,M,8,180,26,M,845680,EUR,874540800,M,18,18,False,59.0,46.0,8.0,3.0,23.0,27.0,23.0,34.0,12.0,,,,90.0,70.0,6.9,16.0,0.0187,0.0,0.0255789,1,,,,,2.0,1.0,,5.0,6.0,1.0,1.0,,,5.0,2.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,M,17,17,False,75.0,56.0,9.0,7.0,32.0,38.0,24.0,43.0,3.0,,,,90.0,119.0,7.5,29.0,0.0,0.0,0.0324284,0,,,,,6.0,1.0,3.0,7.0,11.0,,,3.0,2.0,6.0,4.0,1.0,,4.0,,,2.0,2.0,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Regis Ndo,regis-ndo,R. Ndo,F,77,181,274,M,1084705,EUR,990489600,F,7,7,False,3.0,2.0,1.0,1.0,2.0,2.0,,2.0,5.0,,,,45.0,17.0,6.7,7.0,0.0375,0.0,1.18e-05,1,,,,,1.0,2.0,,5.0,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,False,16.0,5.0,,,2.0,3.0,3.0,13.0,2.0,,,,63.0,26.0,6.3,16.0,0.0,0.0,0.00149153,0,,,,,,1.0,2.0,8.0,3.0,3.0,1.0,2.0,,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Ronald,ronald,Ronald,M,35,177,288,M,1123234,EUR,992476800,F,90,90,False,14.0,8.0,1.0,,3.0,5.0,5.0,9.0,1.0,,,,71.0,30.0,6.5,13.0,0.0,0.0,0.00659631,0,,Ronald,,,,,1.0,3.0,7.0,3.0,2.0,,,1.0,,5.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,True,21.0,21.0,,,15.0,15.0,6.0,6.0,3.0,,,,45.0,29.0,6.6,3.0,0.0,0.0,0.0027017,0,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,True,15.0,7.0,2.0,1.0,1.0,4.0,7.0,14.0,2.0,,,,45.0,24.0,6.4,13.0,0.0,0.0,0.0125099,0,,,,,3.0,3.0,,6.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,27,27,True,25.0,17.0,7.0,3.0,9.0,10.0,10.0,18.0,5.0,,,,39.0,44.0,7.0,14.0,0.0908,0.0,0.228502,1,,,,,3.0,1.0,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,
11409221,home,CF Estrela Amadora,Alioune Ndour,alioune-ndour,A. Ndour,F,45,188,55,M,1025215,EUR,983577600,F,61,61,True,5.0,4.0,,,,,4.0,5.0,1.0,,,,27.0,17.0,6.8,6.0,0.1571,0.0,0.00674497,1,,,,,,1.0,2.0,2.0,8.0,1.0,,,,4.0,3.0,4.0,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,
11409221,home,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,True,10.0,4.0,,,1.0,1.0,4.0,10.0,2.0,,,,19.0,19.0,7.3,6.0,0.0904,0.0,0.091743,1,,,,,1.0,,,1.0,5.0,3.0,3.0,,,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,
11409221,home,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Johnstone Omurwa,omurwa-johnstone,J. Omurwa,D,55,183,132,M,1006303,EUR,902534400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,Manuel Keliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409221,home,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409221,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,36.0,22.0,23.0,10.0,14.0,20.0,8.0,16.0,7.0,,,,90.0,41.0,6.8,14.0,0.0,0.0,0.222414,0,,,,True,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,
11409221,away,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,62.0,51.0,10.0,4.0,42.0,46.0,9.0,16.0,8.0,,,,90.0,72.0,6.8,12.0,0.0,0.0,0.00327045,0,,,,,,2.0,2.0,5.0,4.0,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11409221,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,D,6,6,False,62.0,56.0,8.0,5.0,44.0,46.0,12.0,16.0,6.0,,,,90.0,80.0,7.5,7.0,0.0,0.0,0.00666981,0,,,,,,3.0,1.0,4.0,8.0,,,4.0,,5.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,
11409221,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,53.0,45.0,9.0,3.0,34.0,34.0,11.0,19.0,9.0,,,,90.0,62.0,7.1,8.0,0.0,0.0,0.00515685,0,,,,,,2.0,1.0,4.0,2.0,,,4.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11409221,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,27.0,23.0,2.0,2.0,9.0,9.0,15.0,20.0,3.0,,,,65.0,51.0,6.7,12.0,0.0,0.0,0.194791,0,,,,,2.0,1.0,1.0,7.0,3.0,2.0,,,1.0,,,2.0,,3.0,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,
11409221,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,False,12.0,9.0,,,5.0,5.0,4.0,7.0,5.0,,,,45.0,26.0,6.4,9.0,0.0,0.0,0.00656797,0,,Zé Carlos,,,,,,5.0,1.0,1.0,,,2.0,,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
11409221,away,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,False,75.0,67.0,5.0,2.0,54.0,56.0,13.0,20.0,11.0,,,,90.0,92.0,7.2,12.0,0.0602,0.0,0.0392327,2,,,,,1.0,1.0,1.0,4.0,5.0,4.0,3.0,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,
11409221,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,41.0,34.0,3.0,2.0,15.0,17.0,21.0,32.0,5.0,,,,76.0,56.0,7.7,15.0,0.0504,0.0,0.23996,1,,,,,8.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,1.0,,
11409221,away,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,14.0,9.0,5.0,3.0,3.0,4.0,7.0,12.0,4.0,,,,76.0,30.0,6.6,12.0,0.0,0.0,0.0480051,0,,,,,2.0,1.0,,4.0,1.0,,,1.0,,1.0,,2.0,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,
11409221,away,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,7,7,False,21.0,17.0,1.0,,4.0,6.0,13.0,16.0,3.0,,,,90.0,36.0,6.9,12.0,0.2641,0.3006,0.0202949,4,,,,,1.0,3.0,2.0,6.0,2.0,1.0,,2.0,,,,3.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,2.0,
11409221,away,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,19.0,13.0,,,3.0,3.0,10.0,19.0,2.0,,,,88.0,43.0,7.5,18.0,0.3146,0.6215,0.0365542,4,,,,,3.0,2.0,6.0,12.0,12.0,6.0,2.0,,,3.0,2.0,4.0,1.0,2.0,,,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0
11409221,away,Vitória SC,André André,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,True,26.0,17.0,3.0,1.0,11.0,16.0,6.0,10.0,7.0,,,,45.0,36.0,6.3,14.0,0.0,0.0,0.0266928,0,,,,,,1.0,,6.0,4.0,1.0,,,,1.0,1.0,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,
11409221,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,10.0,8.0,1.0,1.0,4.0,6.0,4.0,5.0,2.0,,,,25.0,19.0,6.8,4.0,0.0,0.0,0.0138328,0,,Miguel Maga,,,1.0,,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11409221,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,14.0,12.0,,,5.0,5.0,7.0,9.0,2.0,,,,14.0,21.0,6.6,6.0,0.0,0.0,0.0237318,0,,,,,,,,2.0,2.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
11409221,away,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,9.0,7.0,1.0,,3.0,4.0,4.0,6.0,3.0,,,,14.0,15.0,6.5,5.0,0.0,0.0,0.00543152,0,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
