match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_bigChanceCreated,stat_wasFouled,player_firstName,stat_totalOffside,player_lastName,stat_penaltyWon,stat_errorLeadToAGoal,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12437756,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,27.0,25.0,5.0,3.0,0.0,25.0,26.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,33.0,6.5,2.0,0.00011293,0,-0.8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,53.0,48.0,1.0,1.0,0.0,24.0,26.0,28.0,6.0,,,,,59.0,63.0,7.3,7.0,0.0473379,1,,24.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9865,0.9905,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,D,14,14,False,82.0,73.0,4.0,2.0,0.0,47.0,49.0,34.0,6.0,,,,,90.0,91.0,7.1,10.0,0.00947357,0,,26.0,1.0,2.0,1.0,3.0,,,,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,85.0,81.0,7.0,6.0,0.0,51.0,52.0,34.0,3.0,,,,,90.0,101.0,7.7,6.0,0.0182465,3,,30.0,1.0,4.0,3.0,7.0,,,,1.0,1.0,,,0.2371,,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,
12437756,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,False,56.0,52.0,2.0,,0.0,24.0,26.0,33.0,7.0,,,,,90.0,77.0,6.6,11.0,0.101413,3,,30.0,3.0,,5.0,1.0,3.0,1.0,,,,,,0.2409,0.0354,1.0,1.0,,1.0,,1.0,,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,
12437756,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,88.0,85.0,8.0,7.0,0.0,30.0,30.0,67.0,3.0,,,,,90.0,105.0,8.2,10.0,0.612784,2,,59.0,9.0,1.0,2.0,1.0,,,,,,,,0.0749,,2.0,,,,,,,2.0,,,4.0,2.0,6.0,True,2.0,,,,,,,,,
12437756,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,8,8,False,79.0,73.0,7.0,6.0,0.0,40.0,41.0,38.0,7.0,,,,,90.0,93.0,7.4,8.0,0.130367,1,,33.0,,,2.0,2.0,,1.0,,1.0,3.0,,1.0,0.0095,0.0893,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
12437756,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,59.0,51.0,1.0,,0.0,15.0,16.0,44.0,4.0,,,,,83.0,79.0,8.5,12.0,0.166572,4,,36.0,1.0,1.0,1.0,6.0,,2.0,,,3.0,,1.0,0.132,0.0775,1.0,1.0,1.0,,,,2.0,,2.0,2.0,,3.0,3.0,,,2.0,,,,,,,,
12437756,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,F,15,15,False,39.0,35.0,2.0,2.0,0.0,9.0,9.0,30.0,1.0,,,,,55.0,57.0,7.6,10.0,0.292285,2,,26.0,,,6.0,4.0,1.0,1.0,,,,,1.0,0.1043,0.0443,1.0,4.0,2.0,,1.0,,,1.0,1.0,1.0,,2.0,4.0,,1.0,1.0,Arda Guler,,,,,,,
12437756,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,9,9,False,42.0,32.0,1.0,1.0,1.0,6.0,6.0,36.0,2.0,,,,,90.0,63.0,8.3,20.0,0.224814,9,,26.0,,,6.0,1.0,2.0,6.0,1.0,,,,,1.913,2.4067,,5.0,1.0,,,2.0,2.0,1.0,,,,3.0,7.0,,1.0,,,2.0,,,,,,
12437756,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,False,39.0,36.0,,,0.0,5.0,5.0,34.0,2.0,,,,,84.0,55.0,8.1,7.0,0.18282,3,,31.0,,,2.0,6.0,,1.0,1.0,,,,,0.6407,0.5031,,5.0,4.0,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,
12437756,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,True,17.0,11.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,,,,,35.0,25.0,8.3,10.0,0.487582,2,,11.0,1.0,,5.0,,2.0,1.0,1.0,,,,3.0,0.0794,0.3935,,,,,,,1.0,,,,1.0,2.0,2.0,,1.0,,,,,,,,,
12437756,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,True,22.0,22.0,,,0.0,12.0,12.0,11.0,1.0,,,,,31.0,30.0,7.2,1.0,0.0423981,0,,11.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,
12437756,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,True,10.0,8.0,3.0,2.0,0.0,5.0,6.0,4.0,,,,,,10.0,11.0,6.6,2.0,0.00109383,0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,,,,,10.0,10.0,7.4,1.0,0.0208022,1,,3.0,,,,2.0,,,,,1.0,,,0.0454,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,
12437756,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437756,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,,930267,EUR,988934400,G,1,1,False,28.0,11.0,26.0,9.0,0.0,6.0,7.0,21.0,10.0,,,6.0,10.0,90.0,43.0,7.8,18.0,0.00937621,0,0.5403,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,
12437756,away,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,,826679,EUR,837820800,D,12,12,False,17.0,14.0,2.0,2.0,0.0,6.0,8.0,11.0,2.0,,,,,76.0,32.0,6.7,9.0,0.027535,1,,9.0,2.0,,3.0,4.0,,,,,,,,0.0136,,1.0,2.0,,,,,1.0,,3.0,3.0,1.0,3.0,2.0,,,1.0,,,,,,,,
12437756,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,,1064026,EUR,1063324800,D,23,23,False,22.0,11.0,7.0,1.0,0.0,10.0,17.0,5.0,4.0,,,,,90.0,42.0,6.4,12.0,0.00020725,0,,1.0,,1.0,2.0,6.0,,,,2.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,4.0,3.0,,1.0,,,,,,,,,,,,
12437756,away,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,,893642,EUR,949968000,D,4,4,False,13.0,8.0,5.0,1.0,0.0,6.0,6.0,7.0,3.0,,,,,90.0,29.0,6.3,5.0,0.00247215,0,,2.0,,,4.0,1.0,,,,5.0,,,,,,2.0,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12437756,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,,81992,EUR,677116800,D,6,6,False,33.0,22.0,8.0,3.0,0.0,17.0,23.0,10.0,2.0,,,,,90.0,47.0,6.4,12.0,0.0420286,1,,5.0,,1.0,1.0,3.0,,,,7.0,,,,0.0363,,,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
12437756,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,22,22,False,26.0,20.0,1.0,,0.0,15.0,20.0,9.0,5.0,,,,,90.0,44.0,5.8,9.0,0.0244577,1,,7.0,3.0,,6.0,4.0,,,,2.0,1.0,,3.0,0.0215,,2.0,2.0,1.0,,,,1.0,,3.0,2.0,2.0,1.0,1.0,,,,Carlos Romero,,,,,,,1.0
12437756,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,,1019236,EUR,992736000,M,17,17,False,20.0,11.0,4.0,2.0,0.0,4.0,8.0,12.0,5.0,,,,,76.0,33.0,7.1,12.0,0.00454294,3,,7.0,,,3.0,6.0,1.0,1.0,,,,,,0.1682,0.1915,,5.0,3.0,,,,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,
12437756,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,,826010,EUR,939168000,M,10,10,False,21.0,16.0,4.0,4.0,0.0,8.0,11.0,10.0,5.0,,,,,67.0,26.0,6.6,5.0,0.00531352,0,,8.0,,,3.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
