match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_wonTackle,player_height,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_dispossessed,stat_goodHighClaim,stat_totalOffside,stat_goalAssist,stat_goals
11689331,home,VV IJsselmeervogels,Junior Van Der Velden,Junior,Van Der Velden,junior-van-der-velden,J. V. D. Velden,D,9,M,845998,EUR,903052800,D,3,3,True,10.0,8.0,4.0,2.0,5.0,5.0,3.0,5.0,,2.0,,,,15.0,14.0,6.5,3.0,0,3,,3.0,2.0,4.0,,,,,1.0,,2.0,,,,,1.0,178.0,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Jordy Ruizendaal,,,jordy-ruizendaal,J. Ruizendaal,M,2,M,1047954,EUR,980985600,M,14,14,True,8.0,6.0,1.0,,5.0,6.0,1.0,2.0,,1.0,,,,8.0,11.0,6.4,3.0,0,14,,,1.0,2.0,,1.0,,,2.0,,,,,,,1.0,183.0,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Gino Bosz,,,gino-bosz,G. Bosz,M,1,M,377198,EUR,735523200,D,21,21,True,7.0,4.0,2.0,,1.0,1.0,3.0,6.0,,4.0,,,,8.0,9.0,5.9,5.0,0,,,,2.0,,,1.0,,,,,,,,,,,180.0,,,,,,,,1.0,,,,
11689331,home,VV IJsselmeervogels,Jahmani Eisden,Jahmani Eisden,,jahmani-eisden,J. Eisden,G,2,M,1384291,EUR,1121731200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Julian Prinsen,Julian Prinsen,,julian-prinsen,J. Prinsen,G,1,M,1084570,EUR,991872000,G,24,24,True,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Lucas Leverland Murillo,Lucas Leverland Murillo,,lucas-leverland-murillo,L. L. Murillo,D,1,M,1145364,EUR,947203200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Adil Haian,Adil,Haian,adil-haian,A. Haian,M,4,M,1016960,EUR,983145600,D,16,16,True,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689331,home,VV IJsselmeervogels,Sem Scholten,Sem Scholten,,sem-scholten,S. Scholten,F,1,M,1548833,EUR,1128556800,F,18,18,True,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,554,M,227192,EUR,807235200,G,1,1,False,27.0,12.0,18.0,3.0,10.0,12.0,2.0,15.0,,14.0,,3.0,5.0,90.0,39.0,7.7,17.0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,185.0,,,,1.0,,,,,1.0,,,
11689331,away,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,127,M,896210,EUR,780192000,D,2,2,False,52.0,42.0,6.0,4.0,18.0,22.0,25.0,35.0,1.0,6.0,,,,90.0,82.0,7.1,19.0,1,22,3.0,,7.0,4.0,1.0,3.0,,,3.0,,,,,,,2.0,176.0,5.0,1.0,,1.0,1.0,1.0,,1.0,,,,
11689331,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,218,M,41495,EUR,673747200,D,3,3,False,109.0,97.0,15.0,7.0,33.0,33.0,64.0,76.0,2.0,10.0,,,,90.0,114.0,7.4,12.0,0,3,2.0,1.0,3.0,2.0,,,,2.0,1.0,,1.0,True,,,,1.0,188.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Tijs Velthuis,,,tijs-velthuis,T. Velthuis,D,110,M,961674,EUR,1010793600,D,4,4,False,46.0,38.0,1.0,,29.0,35.0,9.0,11.0,2.0,7.0,,,,90.0,55.0,7.1,8.0,0,5,,5.0,2.0,6.0,,,1.0,1.0,1.0,,2.0,,,,,1.0,190.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,180,M,974530,EUR,988588800,D,5,5,False,68.0,53.0,3.0,1.0,17.0,22.0,36.0,46.0,,7.0,,,,90.0,96.0,7.7,20.0,0,5,2.0,2.0,7.0,10.0,2.0,3.0,1.0,2.0,4.0,2.0,,,,,1.0,2.0,178.0,,,,1.0,3.0,,,3.0,,,,
11689331,away,Sparta Rotterdam,Metinho,Metinho,,metinho,Metinho,M,959,M,1106148,EUR,1051056000,M,6,6,False,45.0,40.0,5.0,3.0,12.0,15.0,28.0,30.0,,5.0,,,,89.0,57.0,7.1,8.0,2,5,1.0,1.0,3.0,5.0,,1.0,1.0,,2.0,2.0,2.0,,,,2.0,1.0,178.0,,,,,,,2.0,,,1.0,,
11689331,away,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,69,M,795135,EUR,832464000,M,10,10,False,91.0,79.0,2.0,2.0,15.0,16.0,64.0,78.0,,5.0,,,,90.0,103.0,7.3,19.0,0,6,1.0,,4.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,177.0,3.0,,,3.0,,,,,,,1.0,
11689331,away,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,270,M,913584,EUR,984009600,M,8,8,False,89.0,80.0,11.0,6.0,15.0,17.0,65.0,72.0,,10.0,,,,90.0,101.0,7.9,9.0,1,8,,1.0,,6.0,,3.0,,2.0,2.0,,,,,1.0,,1.0,170.0,,,,,3.0,,,,,1.0,,
11689331,away,Sparta Rotterdam,Camiel Neghli,Camiel Neghli,,camiel-neghli,C. Neghli,M,992,M,1089021,EUR,1005004800,F,7,7,False,44.0,38.0,1.0,1.0,9.0,11.0,29.0,40.0,1.0,4.0,,,,82.0,67.0,7.8,22.0,1,10,1.0,1.0,5.0,4.0,,4.0,,1.0,,3.0,,,,1.0,1.0,,180.0,7.0,,,3.0,2.0,,,2.0,,,,1.0
11689331,away,Sparta Rotterdam,Charles-Andreas Brym,Charles-Andreas,Brym,charles-andreas-brym,C. Brym,F,201,M,990814,EUR,902534400,F,9,9,False,20.0,16.0,,,3.0,3.0,14.0,19.0,1.0,1.0,,,,89.0,34.0,7.5,8.0,5,7,1.0,,3.0,1.0,,3.0,,,,,,,,2.0,,,180.0,2.0,1.0,,,1.0,1.0,2.0,,,4.0,,1.0
11689331,away,Sparta Rotterdam,Agustin Anello,,,anello-agustin,A. Anello,M,271,M,1101444,EUR,1022025600,F,11,11,False,26.0,24.0,2.0,2.0,6.0,6.0,18.0,20.0,,2.0,,,,63.0,41.0,6.7,9.0,1,28,1.0,2.0,6.0,4.0,,3.0,,,,2.0,1.0,,,,2.0,,181.0,,,,,,1.0,,1.0,,,,
11689331,away,Sparta Rotterdam,Mehmet Yuksel,,,yuksel-mehmet,M. Yüksel,F,6,M,1517607,EUR,1008460800,F,17,17,True,11.0,10.0,1.0,1.0,5.0,6.0,5.0,5.0,,3.0,,,,27.0,17.0,7.0,3.0,1,,1.0,,3.0,3.0,,,,,1.0,1.0,1.0,,,,2.0,1.0,180.0,,,,1.0,,,1.0,1.0,,,1.0,
11689331,away,Sparta Rotterdam,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,44,M,356018,EUR,810000000,D,15,15,True,2.0,,,,,1.0,,1.0,,,,,,8.0,5.0,6.5,3.0,0,3,,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,180.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Hamza El Dahri,Hamza el Dahri,,el-dahri-hamza,H. e. Dahri,M,113,M,1539611,EUR,1109980800,M,16,16,True,,,,,,,,,,,,,,1.0,,,,0,21,,,1.0,,1.0,,,,,,,,,,,,177.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Dean Zandbergen,Dean Zandbergen,,dean-zandbergen,D. Zandbergen,F,220,M,1145338,EUR,999648000,F,18,18,True,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,0,9,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Youri Schoonderwaldt,,,youri-schoonderwaldt,Y. Schoonderwaldt,G,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Delano van Crooij,,,delano-van-crooy,D. v. Crooij,G,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,45,M,1048906,EUR,1014508800,D,13,13,True,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,193.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Dylan van Wageningen,Dylan van Wageningen,,van-wageningen-dylan,D. v. Wageningen,D,17,M,1424792,EUR,1042848000,M,12,12,True,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,
11689331,away,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,80,M,13028,EUR,558489600,M,14,14,True,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,
