match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_errorLeadToAGoal,stat_goalAssist,player_sofascoreId
11409167,home,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,24.0,20.0,6.0,2.0,19.0,20.0,1.0,4.0,1.0,1.0,3.0,2.0,5.0,6.0,2.0,2.0,90.0,35.0,7.0,4.0,0.00013142,0,0.4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409167,home,CF Estrela Amadora,Johnstone Omurwa,omurwa-johnstone,J. Omurwa,D,55,183,132,M,1006303,EUR,902534400,D,2,2,False,55.0,47.0,8.0,6.0,27.0,30.0,20.0,25.0,2.0,1.0,2.0,9.0,,,,,90.0,66.0,6.6,10.0,0.0115956,0,,2.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409167,home,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,False,27.0,20.0,4.0,2.0,14.0,17.0,6.0,10.0,4.0,1.0,2.0,4.0,,,,,62.0,31.0,6.2,7.0,0.00789005,1,,1.0,2.0,,,,,,,1.0,1.0,True,2.0,1.0,0.02,,,,,,,,,,,,,,,,,
11409167,home,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,60.0,47.0,11.0,6.0,34.0,36.0,13.0,24.0,3.0,1.0,6.0,8.0,,,,,90.0,79.0,6.9,14.0,0.00665413,0,,6.0,11.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,2.0,,,Kialonda Gaspar,,3.0,,,,,,,,,,,,,,
11409167,home,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,M,27,27,False,23.0,20.0,2.0,1.0,6.0,6.0,17.0,27.0,6.0,,,3.0,,,,,74.0,56.0,6.9,15.0,0.176386,0,,1.0,5.0,3.0,1.0,,1.0,2.0,2.0,1.0,1.0,,3.0,,,,,1.0,10.0,3.0,1.0,3.0,,,,,,,,,,
11409167,home,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,42.0,36.0,6.0,4.0,24.0,27.0,12.0,16.0,4.0,1.0,,5.0,,,,,90.0,53.0,6.5,9.0,0.066064,2,,,1.0,,,,,1.0,1.0,,2.0,,,,0.2538,,,1.0,1.0,,1.0,3.0,1.0,1.0,0.148,,,,,,,
11409167,home,CF Estrela Amadora,Aloisio,aloisio,Aloisio,M,20,180,45,M,962371,EUR,831081600,M,6,6,False,22.0,17.0,3.0,1.0,10.0,11.0,7.0,11.0,2.0,1.0,,2.0,,,,,45.0,25.0,6.6,5.0,0.00741518,2,,,,,,,,,,,1.0,,,1.0,0.0263,,,,,,,,1.0,,0.3548,,,,,,,
11409167,home,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,M,17,17,False,39.0,28.0,8.0,5.0,10.0,12.0,18.0,30.0,4.0,3.0,4.0,6.0,,,,,90.0,75.0,7.5,18.0,0.0197171,0,,1.0,6.0,,,,3.0,4.0,1.0,2.0,,,1.0,,,,,4.0,3.0,,,,,,,,,,,,,
11409167,home,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,22.0,17.0,2.0,1.0,6.0,6.0,11.0,16.0,6.0,1.0,1.0,4.0,,,,,62.0,33.0,6.7,11.0,0.0468225,1,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,0.0353,,,1.0,,,3.0,,1.0,,0.4775,,,,,,,
11409167,home,CF Estrela Amadora,Ronald,ronald,Ronald,M,35,177,288,M,1123234,EUR,992476800,F,90,90,False,14.0,9.0,1.0,1.0,2.0,3.0,7.0,12.0,11.0,2.0,1.0,2.0,,,,,90.0,41.0,6.5,19.0,0.0349173,1,,2.0,9.0,9.0,4.0,,,1.0,4.0,2.0,,,1.0,,0.0812,Ronald,,,1.0,,3.0,1.0,1.0,,0.1461,,,,,,,
