match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_outfielderBlock
13472858,home,Santos,Gabriel Brazão,,,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,20.0,19.0,6.0,5.0,0.0,17.0,17.0,2.0,3.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,90.0,30.0,6.5,1.0,0.00050626,0,1.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472858,home,Santos,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,31,31,False,39.0,32.0,3.0,1.0,0.0,12.0,14.0,20.0,25.0,1.0,4.0,,,,,,77.0,57.0,6.1,10.0,0.160559,0,,1.0,3.0,1.0,7.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
13472858,home,Santos,João Basso,,,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,3,3,False,65.0,61.0,3.0,1.0,0.0,40.0,41.0,21.0,24.0,5.0,5.0,,,,,,90.0,78.0,7.0,5.0,0.0124788,0,,,1.0,5.0,4.0,9.0,,1.0,2.0,2.0,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
13472858,home,Santos,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,False,67.0,64.0,5.0,3.0,0.0,46.0,46.0,18.0,21.0,3.0,4.0,,,,,,90.0,76.0,7.0,3.0,0.00638338,0,,,,3.0,2.0,5.0,,,1.0,,,,,1.0,2.0,,,,,3.0,,,,,,,,,,,,,,
13472858,home,Santos,Souza,Souza,,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,55.0,49.0,1.0,1.0,0.0,25.0,27.0,24.0,28.0,2.0,2.0,,,,,,90.0,84.0,7.0,15.0,0.0986346,1,,6.0,2.0,1.0,4.0,7.0,,4.0,1.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,0.0143,,,,,,,,,
13472858,home,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,M,32,32,False,35.0,29.0,2.0,1.0,0.0,10.0,11.0,19.0,24.0,,4.0,,,,,,77.0,49.0,7.2,11.0,0.210925,2,,3.0,,,1.0,,,1.0,,,,2.0,,,,,2.0,,,,,1.0,1.0,,0.1115,2.0,,,,,,,,
13472858,home,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,False,22.0,21.0,1.0,,0.0,8.0,8.0,13.0,14.0,,2.0,,,,,,45.0,28.0,6.7,3.0,0.0140839,1,,,,,2.0,3.0,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,0.0353,1.0,,,,,,,,
13472858,home,Santos,João Schmidt,,,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,False,58.0,51.0,5.0,5.0,0.0,22.0,25.0,29.0,33.0,1.0,3.0,,,,,,90.0,66.0,6.6,9.0,0.0509809,1,,,1.0,3.0,7.0,4.0,2.0,,,,,1.0,,1.0,4.0,,,,,1.0,,,,,0.0759,1.0,,,,,,,,
13472858,home,Santos,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,11,11,False,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,,,,,,,15.0,15.0,6.7,3.0,0.00391001,0,,,,,1.0,5.0,,2.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
13472858,home,Santos,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,36,36,False,13.0,9.0,,,0.0,4.0,4.0,5.0,9.0,,1.0,,,,,,62.0,18.0,7.0,5.0,0.00389889,3,,,1.0,4.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,0.316,1.0,deividwashington_,2.0,2.0,0.8924,,,,
13472858,home,Santos,Neymar,,,neymar,Neymar,F,10,175,1009791,M,124712,EUR,697248000,F,10,10,False,51.0,43.0,3.0,2.0,0.0,9.0,9.0,34.0,42.0,,2.0,,,,,,90.0,87.0,6.3,29.0,0.193561,6,,8.0,,,12.0,3.0,1.0,7.0,,,,3.0,,2.0,2.0,,3.0,3.0,1.0,,,1.0,,1.0,0.546,2.0,Neymar,3.0,1.0,0.5248,True,2.0,,
13472858,home,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,True,39.0,35.0,4.0,3.0,0.0,9.0,9.0,26.0,30.0,,2.0,,,,,,75.0,68.0,7.9,14.0,0.112802,3,,7.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,,2.0,,,1.0,,2.0,,1.0,2.0,,1.0,,,0.2637,1.0,,2.0,,0.4695,,,1.0,1.0
