match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_totalOffside,captain,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_goodHighClaim,player_sofascoreId,stat_goals,stat_bigChanceCreated
11406853,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,35.0,28.0,12.0,5.0,24.0,25.0,4.0,10.0,12.0,2.0,3.0,2.0,2.0,90.0,44.0,6.9,7.0,0.00234849,0,-0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,56.0,47.0,5.0,3.0,31.0,34.0,17.0,24.0,3.0,,,,,90.0,89.0,7.0,23.0,0.0450906,1,,2.0,1.0,2.0,3.0,3.0,5.0,1.0,5.0,2.0,1.0,2.0,0.1349,1.0,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,66.0,53.0,10.0,4.0,37.0,40.0,16.0,26.0,3.0,,,,,81.0,80.0,7.1,13.0,0.008549,0,,,,1.0,5.0,1.0,9.0,,5.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11406853,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,41.0,36.0,2.0,,28.0,29.0,8.0,12.0,4.0,,,,,90.0,50.0,6.7,5.0,0.0523726,0,,,,7.0,2.0,8.0,4.0,,3.0,,,1.0,,,1.0,1.0,,1.0,,True,1.0,,,,,,,,,,,,
11406853,home,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,False,44.0,37.0,6.0,1.0,19.0,21.0,19.0,27.0,5.0,,,,,72.0,60.0,6.4,11.0,0.0304996,0,,4.0,1.0,2.0,,7.0,3.0,,1.0,1.0,,2.0,,,2.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,
11406853,home,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,46.0,40.0,10.0,5.0,12.0,12.0,29.0,37.0,4.0,,,,,90.0,59.0,6.9,11.0,0.168102,1,,3.0,1.0,,,3.0,3.0,,,1.0,1.0,1.0,0.4018,4.0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,0.509,,,,,,,
11406853,home,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,56.0,46.0,7.0,2.0,27.0,28.0,21.0,38.0,3.0,,,,,90.0,76.0,6.9,22.0,0.261291,0,,10.0,2.0,1.0,2.0,4.0,3.0,,,,1.0,2.0,,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,
11406853,home,Empoli,Viktor Kovalenko,,,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,8,8,False,18.0,13.0,,,10.0,12.0,3.0,6.0,1.0,,,,,72.0,25.0,6.8,5.0,0.00202893,3,,,,3.0,3.0,4.0,5.0,,,,,1.0,0.1967,,,,,2.0,,,,,,,1.0,0.3093,2.0,,,,,,
11406853,home,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,M,28,28,False,28.0,22.0,2.0,1.0,8.0,8.0,17.0,27.0,1.0,,,,,90.0,47.0,7.3,13.0,0.153929,3,,7.0,3.0,1.0,1.0,3.0,7.0,1.0,,1.0,1.0,,0.1152,2.0,4.0,3.0,1.0,2.0,,,,,1.0,,,,2.0,1.0,,,,,
11406853,home,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,20,20,False,11.0,7.0,1.0,,1.0,1.0,6.0,11.0,2.0,,,,,72.0,31.0,6.9,10.0,0.00245063,3,,1.0,,1.0,1.0,5.0,5.0,1.0,,,2.0,1.0,0.2351,,3.0,2.0,,2.0,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,
11406853,home,Empoli,Mattia Destro,,,mattia-destro,M. Destro,F,,181,199,M,100570,EUR,669427200,F,23,23,False,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,,,,58.0,14.0,6.7,2.0,0.00190185,1,,,,5.0,1.0,5.0,1.0,1.0,1.0,,1.0,,0.0504,1.0,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,10,10,True,6.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,32.0,15.0,7.0,4.0,0.0199053,2,,,,4.0,,5.0,4.0,1.0,,,1.0,,0.1801,1.0,1.0,1.0,,3.0,,,,,1.0,,,,1.0,,,,,,
11406853,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,18.0,6.0,6.7,2.0,0.000377,0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11406853,home,Empoli,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,3,3,True,14.0,11.0,2.0,,3.0,4.0,9.0,13.0,1.0,,,,,18.0,23.0,6.9,5.0,0.0515298,1,,3.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,0.0677,,,,,,,,,,,,1.0,0.1324,,,,,,,
11406853,home,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,True,9.0,8.0,1.0,1.0,2.0,2.0,6.0,9.0,1.0,,,,,18.0,13.0,6.5,5.0,0.00537373,0,,2.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,2.0,1.0,,,,,1.0,2.0,,,,,,9.0,3.0,6.5,1.0,0.00157133,1,,,,,,1.0,,,,,,1.0,0.1156,,,,,,1.0,,,,,,,,1.0,,,,,,
11406853,home,Empoli,Samuele Perisan,,,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Etrit Berisha,,,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Tyronne Ebuehi,,,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406853,home,Empoli,Simone Bastoni,,,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
