match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_goals,stat_hitWoodwork,captain,stat_penaltyConceded,player_sofascoreId,stat_goalAssist,stat_outfielderBlock,stat_totalOffside,stat_penaltyWon
11067625,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,26.0,24.0,2.0,24.0,24.0,2.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,90.0,35.0,6.2,2.0,0.0,0.0,7.778e-05,0,-0.7983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,False,66.0,53.0,3.0,27.0,31.0,42.0,2.0,10.0,6.0,1.0,,,,90.0,113.0,6.7,27.0,0.1915,0.0,0.0238749,1,,,,1.0,26.0,7.0,3.0,6.0,1.0,1.0,7.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11067625,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,72.0,67.0,2.0,35.0,36.0,36.0,3.0,6.0,6.0,,,,,90.0,81.0,6.8,6.0,0.1763,0.0,0.0212776,2,,,,,32.0,,2.0,5.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11067625,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,False,70.0,62.0,7.0,39.0,39.0,31.0,1.0,2.0,2.0,1.0,,,,90.0,76.0,6.3,9.0,0.0,0.0,0.0141507,0,,,,3.0,23.0,,1.0,2.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,D,14,14,False,44.0,39.0,3.0,9.0,10.0,36.0,,3.0,6.0,2.0,,,,90.0,60.0,6.6,9.0,0.1114,0.087,0.313499,2,,,,2.0,30.0,2.0,,4.0,,,1.0,,,,,1.0,1.0,,3.0,2.0,,,2.0,1.0,,,,,,,,,,
11067625,home,Internacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,False,19.0,13.0,,4.0,5.0,16.0,1.0,4.0,3.0,1.0,,,,65.0,40.0,6.5,13.0,0.1488,0.0,0.0587953,1,,,,,9.0,2.0,,6.0,2.0,2.0,,,,,1.0,2.0,1.0,3.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,
11067625,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,64.0,50.0,9.0,18.0,19.0,46.0,1.0,1.0,4.0,,,,,73.0,72.0,7.1,14.0,0.5574,0.83,0.191288,2,,,,5.0,33.0,1.0,,6.0,2.0,,,,,1.0,1.0,,,,4.0,1.0,,,1.0,,1.0,1.0,,,,,,,,
11067625,home,Internacional,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,23,23,False,73.0,66.0,4.0,31.0,34.0,39.0,,1.0,5.0,,,,,73.0,78.0,6.6,8.0,0.0,0.0,0.024835,0,,,,3.0,35.0,,,3.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
11067625,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,42.0,38.0,1.0,12.0,15.0,29.0,,2.0,5.0,,,,,89.0,52.0,6.7,7.0,0.1369,0.0,0.177535,2,,,,1.0,27.0,2.0,,4.0,,1.0,3.0,2.0,,1.0,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,
11067625,home,Internacional,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,F,28,28,False,15.0,9.0,,7.0,8.0,8.0,,1.0,1.0,1.0,,,,73.0,21.0,6.8,9.0,0.0672,0.0,0.377118,1,,,,,2.0,1.0,1.0,4.0,,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
11067625,home,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,False,13.0,11.0,,3.0,4.0,9.0,1.0,2.0,3.0,,,,,90.0,24.0,7.3,6.0,0.0808,0.3144,0.256904,2,,,,,8.0,,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,2.0,,3.0,,1.0,1.0,,,1.0,,True,,,,,,
11067625,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,11.0,9.0,,2.0,2.0,9.0,,2.0,2.0,,,,,25.0,13.0,6.7,2.0,0.0,0.0,0.0321262,0,,,,,7.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,True,20.0,19.0,,4.0,4.0,16.0,,,1.0,,,,,17.0,21.0,6.6,1.0,0.0549,0.0,0.0187058,1,,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,True,11.0,10.0,,2.0,2.0,9.0,,2.0,2.0,,,,,17.0,16.0,6.8,1.0,0.0245,0.0,0.0121888,1,,,,,8.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,True,15.0,14.0,1.0,5.0,5.0,10.0,,,1.0,,,,,17.0,15.0,5.5,1.0,0.0,0.0,0.00808904,0,,,,1.0,9.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
11067625,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,True,2.0,2.0,,,,3.0,,,1.0,,,,,13.0,4.0,7.0,1.0,0.0,0.0,0.0679628,0,,,,,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,ennervalencia,1.0,,,
11067625,home,Internacional,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Jean Dias,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067625,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
