match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_hitWoodwork,stat_interceptionWon,stat_fouls,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_wasFouled,stat_goals,stat_goalAssist,stat_ownGoals
11368722,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,24,24,True,5.0,5.0,,,2.0,2.0,3.0,,1.0,,,,,,6.0,7.0,7.7,,0.00138899,1,,Arda Guler,,3.0,,,,1.0,1.0,,,,1.0,,,,,0.4435,0.8762,,,,,,,,,,,1.0,,
11368722,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,6.0,5.0,,,1.0,1.0,5.0,,1.0,,,,,,1.0,8.0,,2.0,0.352168,0,,,,4.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,
11368722,home,Real Madrid,Diego Piñeiro,diego-pineiro,D. Piñeiro,G,13,185,950,M,,1143588,EUR,1076630400,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,home,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,,32023,EUR,537235200,G,25,25,False,28.0,21.0,12.0,5.0,20.0,22.0,6.0,,1.0,2.0,7.0,9.0,11.0,1.0,90.0,48.0,8.3,7.0,0.00056065,0,-0.1283,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0
11368722,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,,859773,EUR,926553600,D,3,3,False,32.0,29.0,1.0,1.0,12.0,13.0,22.0,,4.0,,2.0,,,,77.0,48.0,6.8,9.0,0.248798,0,,,,17.0,3.0,3.0,,3.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,2.0,,,
11368722,away,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,22,22,False,31.0,23.0,5.0,,16.0,18.0,14.0,1.0,1.0,4.0,5.0,,,,90.0,45.0,5.9,13.0,0.00261013,0,,,,7.0,1.0,3.0,,,,,,,,1.0,,,2.0,,,,,,,2.0,,1.0,,,,,,
11368722,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,,360718,EUR,801964800,D,2,2,False,33.0,30.0,5.0,2.0,24.0,27.0,6.0,2.0,7.0,10.0,3.0,,,,90.0,53.0,6.8,3.0,0.00143095,0,,,,6.0,,2.0,,,,,,,,1.0,5.0,3.0,,,,,2.0,,2.0,,,,,,,,,
11368722,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,,892521,EUR,854582400,D,4,4,False,50.0,43.0,10.0,6.0,32.0,36.0,14.0,1.0,5.0,1.0,5.0,,,,90.0,61.0,6.1,8.0,0.00208439,0,,,,11.0,,6.0,,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,1.0,2.0,,4.0,,,1.0,,,
11368722,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,,984789,EUR,966988800,D,23,23,False,12.0,6.0,2.0,2.0,4.0,6.0,7.0,,2.0,1.0,,,,,60.0,33.0,6.8,9.0,0.0384794,3,,,,3.0,1.0,2.0,,1.0,,,,1.0,,1.0,2.0,,,0.1521,,1.0,,,1.0,1.0,,,2.0,1.0,,,,
11368722,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,,846492,EUR,895881600,M,14,14,False,28.0,24.0,,,6.0,8.0,21.0,,2.0,1.0,4.0,,,,90.0,38.0,6.2,6.0,0.018706,2,,,,18.0,1.0,3.0,,1.0,,,1.0,1.0,,,2.0,1.0,,0.1459,,1.0,,,1.0,2.0,,,1.0,,,,,
11368722,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,,835484,EUR,918000000,M,8,8,False,41.0,39.0,3.0,2.0,21.0,22.0,20.0,,4.0,,5.0,,,,77.0,49.0,6.9,5.0,0.0265247,0,,,,18.0,1.0,5.0,2.0,,,,,,,,2.0,2.0,,,,,,,,1.0,,2.0,,,2.0,,,
11368722,away,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,,595576,EUR,827798400,M,17,17,False,21.0,18.0,3.0,3.0,7.0,8.0,13.0,,3.0,,4.0,,,,60.0,32.0,6.6,8.0,0.0230963,2,,,,11.0,,5.0,,2.0,,,,1.0,,,2.0,1.0,3.0,0.0705,,,1.0,,1.0,,,2.0,1.0,,1.0,,,
11368722,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,i.aspas10,19356,EUR,554774400,F,10,10,False,32.0,23.0,1.0,1.0,8.0,9.0,26.0,,2.0,,3.0,,,,90.0,49.0,7.2,15.0,0.182153,2,,,,17.0,3.0,6.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,0.1299,0.1335,3.0,1.0,,,1.0,True,2.0,1.0,2.0,1.0,,,
11368722,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,18,18,False,17.0,13.0,,,5.0,5.0,12.0,,1.0,,2.0,,,,83.0,30.0,6.2,11.0,0.0527051,1,,,,8.0,,12.0,1.0,4.0,,,,,,,1.0,,2.0,0.1828,,2.0,3.0,,2.0,2.0,,2.0,1.0,,,,,
11368722,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,,557008,EUR,769910400,M,11,11,True,17.0,16.0,,,7.0,8.0,9.0,,2.0,,4.0,,,,30.0,23.0,6.4,2.0,0.00204673,0,,,,9.0,,1.0,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
11368722,away,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,,1108451,EUR,919468800,F,9,9,True,13.0,12.0,,,8.0,8.0,5.0,,,,3.0,,,,30.0,22.0,6.0,8.0,0.00255635,0,,,,4.0,,6.0,4.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,,1069703,EUR,981849600,D,28,28,True,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,13.0,4.0,5.5,,0.00035687,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11368722,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,,1120669,EUR,1071792000,M,30,30,True,8.0,6.0,1.0,,2.0,3.0,5.0,,,,1.0,,,,13.0,10.0,6.0,3.0,0.00503513,0,,Hugo Sotelo,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11368722,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,,894863,EUR,933552000,F,12,12,True,2.0,1.0,,,,,2.0,,,,,,,,12.0,4.0,6.4,2.0,0.00055877,1,,,,1.0,,1.0,,,,,,,,,,,1.0,0.0919,,,1.0,,,,,,1.0,,,,,
11368722,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,,1114427,EUR,1010361600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,,794861,EUR,810432000,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,,1526627,EUR,1056585600,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,,1014118,EUR,1051574400,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368722,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,,794950,EUR,887587200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
