match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_errorLeadToAGoal,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated
11360047,home,TSV Schott Mainz,Tim Hansen,tim-hansen,T. Hansen,G,88,194.0,1,M,1064880,EUR,877910400,G,1,1,False,34.0,20.0,22.0,8.0,15.0,19.0,5.0,15.0,1.0,1.0,1.0,10.0,1.0,3.0,4.0,1.0,90.0,47.0,5.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Jan Just,jan-just,J. Just,D,24,191.0,1,M,801511,EUR,842659200,D,24,24,False,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,45.0,13.0,6.0,4.0,1,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Dominik Ahlbach,dominik-ahlbach,D. Ahlbach,D,20,196.0,2,M,991274,EUR,827280000,D,6,6,False,22.0,16.0,4.0,,14.0,16.0,2.0,6.0,1.0,1.0,10.0,3.0,,,,,90.0,35.0,5.8,7.0,0,2.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Nils Gans,nils-gans,N. Gans,D,5,188.0,5,M,1391808,EUR,983318400,D,5,5,False,34.0,27.0,7.0,3.0,26.0,30.0,1.0,4.0,1.0,1.0,2.0,9.0,,,,,90.0,45.0,6.8,8.0,1,,4.0,,,,,4.0,3.0,1.0,Nils Gans,,1.0,1.0,2.0,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Nicklas Schlosser,nicklas-schlosser,N. Schlosser,D,,178.0,1,M,888583,EUR,748137600,D,15,15,False,15.0,11.0,,,7.0,9.0,4.0,6.0,5.0,1.0,5.0,4.0,,,,,80.0,34.0,5.4,8.0,0,,3.0,,,,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11360047,home,TSV Schott Mainz,Tim Müller,tim-muller,T. Müller,M,,178.0,6,M,800312,EUR,839116800,M,31,31,False,27.0,21.0,4.0,2.0,16.0,19.0,7.0,11.0,3.0,2.0,3.0,11.0,,,,,90.0,40.0,6.6,7.0,1,,2.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,1.0,True,3.0,2.0,1.0,1.0,,,,,
11360047,home,TSV Schott Mainz,Silas Schwarz,silas-schwarz,S. Schwarz,D,8,179.0,1,M,888574,EUR,878947200,M,8,8,False,15.0,8.0,2.0,1.0,4.0,6.0,4.0,10.0,10.0,1.0,1.0,3.0,,,,,90.0,39.0,5.6,20.0,1,,5.0,7.0,1.0,2.0,,2.0,1.0,4.0,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,
11360047,home,TSV Schott Mainz,Dorian Cucchiara,dorian-cucchiara,D. Cucchiara,M,,,1,M,1391715,EUR,1044403200,M,17,17,False,11.0,8.0,1.0,,3.0,3.0,5.0,8.0,3.0,,,3.0,,,,,45.0,15.0,6.2,6.0,0,,,,,,1.0,,,2.0,Dorian Cucchiara,,,,,,1.0,,2.0,,,,,,,,,,
11360047,home,TSV Schott Mainz,Namrud Embaye,embaye-namrud,N. Embaye,M,6,,2,M,1519024,EUR,1010534400,M,18,18,False,12.0,7.0,3.0,1.0,4.0,7.0,3.0,5.0,4.0,,1.0,5.0,,,,,71.0,27.0,6.3,8.0,0,,4.0,1.0,,2.0,,1.0,,3.0,Namrud Embaye,,,,1.0,4.0,,,,,,,1.0,,,,,,
11360047,home,TSV Schott Mainz,Linus Wimmer,linus-wimmer,L. Wimmer,M,7,178.0,4,M,886149,EUR,884131200,M,9,9,False,29.0,20.0,1.0,,14.0,18.0,6.0,11.0,5.0,2.0,,3.0,,,,,90.0,42.0,5.8,15.0,2,1.0,6.0,2.0,,1.0,,3.0,1.0,3.0,,,,,,,2.0,,1.0,,,,1.0,,2.0,,,,
11360047,home,TSV Schott Mainz,Lennart Thum,lennart-thum,L. Thum,F,19,,2,M,984125,EUR,991440000,F,19,19,False,22.0,17.0,2.0,2.0,11.0,14.0,6.0,8.0,3.0,1.0,,5.0,,,,,63.0,28.0,6.7,8.0,0,,3.0,2.0,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,
11360047,home,TSV Schott Mainz,Leon Kern,leon-kern,L. Kern,D,29,182.0,1,M,844848,EUR,861667200,D,29,29,True,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,45.0,11.0,6.4,2.0,0,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,
11360047,home,TSV Schott Mainz,Nicolas Obas,nicolas-obas,N. Obas,D,,175.0,1,M,1087524,EUR,961632000,D,22,22,True,15.0,11.0,1.0,,6.0,7.0,5.0,8.0,3.0,,,2.0,,,,,45.0,21.0,5.9,6.0,0,,1.0,,,,,1.0,1.0,,Nicolas,Obas,,,,,2.0,,1.0,,,,,,,,,,
11360047,home,TSV Schott Mainz,Jacob Roden,roden-jacob,J. Roden,F,9,,0,M,1519018,EUR,1021334400,F,26,26,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,27.0,2.0,6.4,,0,,,,,,,,,,Jacob Roden,,,,,,,,1.0,,,,,,,,,,
11360047,home,TSV Schott Mainz,Lars Hermann,lars-hermann,L. Hermann,D,4,,1,M,1066052,EUR,904348800,D,4,4,True,10.0,4.0,2.0,1.0,3.0,6.0,1.0,4.0,,,1.0,3.0,,,,,19.0,15.0,6.2,6.0,0,,1.0,1.0,,,,,,,Lars,Hermann,,,1.0,,,,,,,,1.0,,,,,,
11360047,home,TSV Schott Mainz,Etienne Portmann,etienne-portmann,E. Portmann,M,10,182.0,2,M,1069518,EUR,880070400,M,10,10,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,1.0,,,,,10.0,4.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Leander Schmidt,leander-schmidt,L. Schmidt,G,44,185.0,0,M,1521506,EUR,1117497600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Leander Schmidt,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Manuel Schneider,manuel-schneider,M. Schneider,G,,196.0,2,M,81356,EUR,672105600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Julius Haas,julius-haas,J. Haas,D,25,188.0,1,M,892828,EUR,768960000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360047,home,TSV Schott Mainz,Nik Rosenbaum,rosenbaum-nik,N. Rosenbaum,M,,177.0,1,M,1519027,EUR,918604800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Nik Rosenbaum,,,,,,,,,,,,,,,,,,
11360047,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193.0,6863,M,556866,EUR,881366400,G,1,1,False,34.0,32.0,2.0,,32.0,34.0,,,,,,2.0,,,,,90.0,35.0,6.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,
11360047,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183.0,3457,M,800951,EUR,879724800,D,26,26,False,67.0,63.0,1.0,,29.0,29.0,34.0,41.0,2.0,,,5.0,,,,,90.0,85.0,7.1,10.0,0,,3.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,3.0,,1.0,,,,,,
11360047,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195.0,4028,M,168937,EUR,810086400,D,25,25,False,34.0,33.0,3.0,3.0,16.0,16.0,17.0,18.0,,,,2.0,,,,,29.0,37.0,6.9,1.0,2,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,NiklasSule,,,
11360047,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191.0,4565,M,16632,EUR,598233600,D,15,15,False,115.0,110.0,17.0,16.0,54.0,55.0,56.0,60.0,4.0,1.0,1.0,7.0,,,,,90.0,131.0,7.5,9.0,1,1.0,6.0,3.0,1.0,,1.0,4.0,1.0,2.0,,,,,2.0,1.0,,,,,,,1.0,,,aussenrist15,1.0,,
11360047,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186.0,29095,M,577726,EUR,797990400,D,5,5,False,55.0,49.0,2.0,1.0,20.0,20.0,30.0,38.0,4.0,1.0,,5.0,,,,,76.0,74.0,7.2,10.0,2,2.0,5.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,2.0,1.0,,,2.0,,3.0,1.0,1.0,,,rbens,,,
11360047,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177.0,8472,M,133908,EUR,763862400,M,20,20,False,67.0,60.0,3.0,3.0,18.0,19.0,42.0,48.0,,,,9.0,,,,,90.0,82.0,8.8,8.0,5,,2.0,,2.0,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,,1.0,1.0,marcel7sabitzer,,1.0,
11360047,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186.0,5008,M,138156,EUR,758332800,M,23,23,False,69.0,63.0,2.0,2.0,29.0,32.0,34.0,37.0,6.0,2.0,1.0,7.0,,,,,90.0,83.0,7.0,8.0,1,3.0,10.0,1.0,1.0,1.0,,5.0,1.0,,,,,,,1.0,1.0,,2.0,True,,,1.0,,,emrecan23,,,
11360047,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176.0,12695,M,803039,EUR,916704000,M,21,21,False,45.0,37.0,,,6.0,6.0,33.0,43.0,10.0,2.0,,6.0,,,,,90.0,68.0,8.6,21.0,2,,1.0,7.0,,,,,,1.0,,,2.0,1.0,,,1.0,,1.0,,4.0,2.0,1.0,5.0,,donyellmalen,,2.0,1.0
11360047,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180.0,21724,M,37092,EUR,612576000,M,11,11,False,51.0,46.0,2.0,1.0,7.0,8.0,39.0,43.0,1.0,,,2.0,,,,,90.0,60.0,8.0,6.0,5,,2.0,1.0,3.0,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,3.0,,Reus11,,,
11360047,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186.0,9486,M,226978,EUR,830995200,M,19,19,False,46.0,34.0,5.0,5.0,8.0,8.0,30.0,47.0,8.0,1.0,,7.0,,,,,90.0,75.0,8.8,27.0,2,1.0,7.0,7.0,,,,2.0,2.0,3.0,,,1.0,1.0,,,4.0,,,,9.0,4.0,4.0,3.0,1.0,julianbrandt,,1.0,1.0
11360047,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190.0,47132,M,149731,EUR,772243200,F,9,9,False,19.0,15.0,3.0,3.0,2.0,3.0,13.0,16.0,,,,,,,,,76.0,24.0,8.8,5.0,3,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,2.0,,SebHaller,,,
