match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_totalOffside,stat_totalCross,player_sofascoreId,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals
10411773,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,47.0,31.0,21.0,5.0,28.0,29.0,3.0,18.0,2.0,12.0,1.0,1.0,1.0,4.0,4.0,90.0,58.0,6.6,17.0,0.0,0.0,0.00119024,0,-0.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411773,home,Torino,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,182,M,827934,EUR,886896000,D,5,5,False,39.0,30.0,6.0,3.0,25.0,31.0,5.0,8.0,3.0,1.0,,,,,,62.0,46.0,6.6,10.0,0.0099,0.0,0.00139608,1,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411773,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,831677,EUR,943574400,D,3,3,False,65.0,60.0,2.0,1.0,42.0,43.0,18.0,22.0,1.0,14.0,,,,,,90.0,76.0,7.0,5.0,0.0,0.0,0.00948066,0,,,,1.0,1.0,2.0,6.0,,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10411773,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,57.0,48.0,8.0,4.0,32.0,36.0,16.0,22.0,2.0,2.0,,,,,,79.0,69.0,6.7,12.0,0.0,0.0,0.00312105,0,,,,1.0,1.0,4.0,2.0,,4.0,2.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10411773,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,M,17,17,False,44.0,38.0,2.0,2.0,12.0,13.0,26.0,32.0,,1.0,,,,,,90.0,62.0,7.1,10.0,0.0,0.0,0.0409643,0,,,,,1.0,3.0,7.0,,1.0,,1.0,,7.0,6.0,,,,,,1.0,stephane_singo,1.0,1.0,,,,,,,,,,
10411773,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,31.0,25.0,7.0,5.0,12.0,13.0,13.0,18.0,1.0,2.0,,,,,,62.0,42.0,6.7,7.0,0.057,0.0,0.00770058,1,,,,1.0,,2.0,3.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,
10411773,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,59.0,52.0,4.0,3.0,21.0,22.0,31.0,37.0,1.0,6.0,,,,,,90.0,70.0,6.9,7.0,0.022,0.0,0.0122731,1,,,,4.0,,7.0,5.0,1.0,,,3.0,,1.0,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,
10411773,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,71.0,60.0,7.0,3.0,30.0,34.0,31.0,40.0,4.0,11.0,,,,,,90.0,95.0,7.5,13.0,0.0114,0.0,0.0631004,1,,,,,1.0,2.0,5.0,,2.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,3.0,,,1.0,1.0,1.0,True,1.0,1.0,,,,,
10411773,home,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,32.0,26.0,4.0,3.0,9.0,11.0,17.0,22.0,,4.0,,,,,,90.0,39.0,6.4,11.0,0.0817,0.6399,0.00860284,1,,,,,,2.0,1.0,,,2.0,,,1.0,,,1.0,,,,1.0,Miranchuk,1.0,,,,,,,1.0,1.0,,,
10411773,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,F,49,49,False,21.0,13.0,1.0,1.0,4.0,4.0,9.0,26.0,1.0,3.0,,,,,,79.0,48.0,6.7,25.0,0.0468,0.0,0.00595076,1,,,,,,5.0,7.0,,,1.0,,,10.0,6.0,,,,,,9.0,n.radonjic7,1.0,,1.0,1.0,,,,,,,,
