match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14109782,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,False,24.0,17.0,10.0,4.0,0.0,17.0,18.0,6.0,9.0,1.0,1.0,90.0,27.0,6.5,7.0,0.00016712,37.905455456987,8.0,18.724878464478,0.053,0,-0.1419,0.03,0.01,-0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,25,25,False,35.0,29.0,7.0,5.0,0.0,12.0,13.0,22.0,5.0,,,90.0,53.0,6.9,8.0,0.201887,88.64205828027,11.0,28.185907569986,,1,,0.28,0.1,-0.23,,17.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0227,14.27707111273,42.696224000405,2.0,2.0,-0.13,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2986,M,892735,EUR,955238400,D,35,35,False,53.0,45.0,6.0,4.0,0.0,27.0,28.0,25.0,2.0,,,90.0,66.0,6.8,11.0,0.00501211,128.82601221293,17.0,66.944720490807,,1,,0.19,0.12,0.13,,18.0,,,3.0,3.0,6.0,6.0,1.0,,3.0,,,,3.0,0.025,,,,,-0.03,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Emirhan Topçu,,,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,55.0,45.0,12.0,8.0,0.0,24.0,27.0,28.0,5.0,,,90.0,73.0,7.4,10.0,0.00949137,182.52673727085,25.0,101.61774511326,,2,,0.16,0.16,0.16,,21.0,,,1.0,4.0,3.0,9.0,,,4.0,2.0,1.0,1.0,3.0,0.0818,18.979882222341,22.341304371052,1.0,,0.12,,1.0,1.0,,,2.0,1.0,1.0,1.0,0.2297,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Rıdvan Yılmaz,,,ridvan-yilmaz,R. Yılmaz,D,33,174,1724,M,910086,EUR,990403200,D,33,33,False,46.0,35.0,6.0,1.0,0.0,12.0,16.0,30.0,5.0,,,90.0,67.0,6.5,14.0,0.040496,62.557790398245,10.0,18.863107786936,,0,,0.16,0.06,-0.26,,23.0,2.0,,,1.0,3.0,2.0,2.0,,1.0,2.0,,,,,10.59786894975,10.659897935722,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,37.0,35.0,2.0,1.0,0.0,15.0,15.0,22.0,2.0,,,68.0,45.0,6.6,3.0,0.0302891,65.465094231905,12.0,-8.9821594860206,,2,,0.23,0.04,-0.04,,20.0,,,3.0,1.0,7.0,5.0,,1.0,1.0,,4.0,3.0,,0.1,,,,,-0.1,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,M,11,11,False,23.0,20.0,,,0.0,5.0,5.0,18.0,,,,76.0,40.0,5.9,12.0,0.0624244,70.32284743996,9.0,19.03415003561,,2,,0.0,-0.34,-0.08,,15.0,9.0,2.0,3.0,,6.0,1.0,,1.0,,1.0,1.0,1.0,,0.3643,12.338877100213,15.476046006652,1.0,2.0,-0.51,,,,,,2.0,2.0,,1.0,0.0496,cengizunder,1.0,1.0,,,,,,,,,
14109782,home,Beşiktaş JK,Václav Černý,,,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,M,18,18,False,34.0,30.0,1.0,1.0,0.0,3.0,3.0,31.0,2.0,,,76.0,49.0,7.2,14.0,0.0750103,166.29978670015,17.0,55.470476782386,,2,,0.15,0.2,-0.03,,27.0,5.0,,,,2.0,2.0,1.0,,1.0,,,,1.0,0.8398,30.51100908208,70.455863560822,2.0,1.0,0.31,,1.0,,,5.0,1.0,1.0,1.0,1.0,0.9947,,,,1.0,,,,,,,,
14109782,home,Beşiktaş JK,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13536,M,907461,EUR,978048000,M,10,10,False,52.0,44.0,4.0,4.0,0.0,8.0,8.0,44.0,5.0,,,89.0,71.0,8.9,14.0,0.503647,149.67695957479,21.0,94.996192045764,,8,,0.7,0.31,-0.11,,36.0,4.0,1.0,,,3.0,3.0,1.0,2.0,,,,,2.0,0.2727,22.740595389109,49.135725633109,3.0,5.0,0.57,,2.0,,,1.0,1.0,2.0,1.0,4.0,0.7941,orkunkokcu,,1.0,1.0,True,1.0,,,,,,
14109782,home,Beşiktaş JK,El Bilal Touré,,,el-bilal-toure,E. B. Touré,F,19,185,9475,M,982615,EUR,1002067200,M,19,19,False,42.0,35.0,1.0,,0.0,7.0,9.0,33.0,3.0,,,90.0,65.0,6.9,17.0,0.129488,190.08907653953,20.0,64.907243534526,,2,,-0.04,0.19,-0.05,,28.0,1.0,,2.0,3.0,7.0,12.0,,,,,4.0,2.0,3.0,0.0618,13.920912687907,56.711685697216,4.0,3.0,0.06,,1.0,,,4.0,2.0,5.0,2.0,1.0,0.1671,el_bilal_9,,,,,,1.0,,,,,
14109782,home,Beşiktaş JK,Mustafa Hekimoğlu,Mustafa Hekimoglu,,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,False,7.0,5.0,,,0.0,2.0,3.0,4.0,1.0,,,68.0,29.0,7.3,10.0,0.0102367,75.297272839051,10.0,6.9353088598997,,2,,-0.07,0.44,0.14,,3.0,2.0,,4.0,3.0,7.0,11.0,,,1.0,,1.0,1.0,7.0,0.0977,8.9442225967422,12.614854101416,1.0,,0.23,1.0,,,,5.0,2.0,1.0,1.0,2.0,0.3687,,,,,,,1.0,,,,,
14109782,home,Beşiktaş JK,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,787885,EUR,850694400,M,4,4,True,13.0,9.0,4.0,2.0,0.0,3.0,3.0,10.0,,,,22.0,17.0,6.8,4.0,0.00785576,,,,,0,,0.16,,-0.02,,6.0,,,,1.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,True,9.0,7.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,,,22.0,9.0,6.7,2.0,0.0146932,29.773559195445,4.0,23.513097478722,,0,,0.02,0.06,0.14,,6.0,,,,,,,,,,,,,,,14.266847913561,14.735179130231,1.0,,,,,,,,,,,,,MRashica,,,,,,,,,,,
14109782,home,Beşiktaş JK,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5946,M,996820,EUR,1015632000,M,23,23,True,2.0,2.0,,,0.0,,,2.0,1.0,,,6.0,5.0,5.0,2.0,0.0611589,8.6409493375893,2.0,-1.2058732384306,,0,,-0.02,0.01,-0.03,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,KristjanAsllani,,,,,,,,,,,
14109782,home,Beşiktaş JK,Jota Silva,,,jota-silva,J. Silva,F,26,179,2845,M,1011895,EUR,933465600,F,26,26,True,5.0,2.0,,,0.0,1.0,1.0,4.0,,,,14.0,10.0,6.9,5.0,0.00551876,11.467532232595,2.0,5.285846078686,,0,,-0.18,0.01,0.13,,1.0,,,1.0,3.0,1.0,6.0,,,,,2.0,,1.0,,7.687105220257,8.4003348147559,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
14109782,home,Beşiktaş JK,Kartal Kayra Yılmaz,,,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,8.0,1.0,6.6,,1.695e-05,12.026389150531,1.0,-12.022387561287,,0,,-0.01,-0.06,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,495,M,1050730,EUR,1077753600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Felix Uduokhai,,,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Taylan Bulut,Taylan Bulut,,taylan-bulut,T. Bulut,D,22,188,1313,M,1418644,EUR,1137628800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109782,home,Beşiktaş JK,Devrim Şahin,Devrim Sahin,,devrim-sahin,D. Sahin,F,52,178,814,M,2273226,EUR,1175385600,F,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
