match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,player_firstName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotOffTarget,stat_totalCross,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_lastName,stat_lastManTackle,stat_errorLeadToAGoal
12764014,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45631,M,inakipenya,794949,EUR,920332800,G,13,13,False,42.0,31.0,15.0,4.0,0.0,30.0,34.0,1.0,8.0,3.0,10.0,1.0,2.0,2.0,1.0,90.0,49.0,6.7,11.0,0.00024531,0,0.0973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764014,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,146374,M,JKoundé,827212,EUR,910828800,D,23,23,False,29.0,25.0,3.0,1.0,0.0,20.0,22.0,5.0,7.0,7.0,7.0,,,,,90.0,53.0,6.7,7.0,0.00348344,0,,1.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12764014,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,42.0,34.0,5.0,1.0,0.0,28.0,31.0,6.0,11.0,2.0,3.0,,,,,90.0,49.0,6.8,8.0,0.00181087,1,,,1.0,1.0,1.0,,,,3.0,,1.0,Pau Cubarsí,1.0,1.0,0.0192,,,,,,,,,,,,,,,,,,
12764014,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62014,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,53.0,44.0,3.0,2.0,0.0,32.0,40.0,12.0,13.0,5.0,3.0,,,,,90.0,66.0,7.0,9.0,0.00313207,1,,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,2.0,0.0543,1.0,,,,,,,,,,,,,,,,,
12764014,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,127788,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,29.0,25.0,,,0.0,19.0,22.0,6.0,8.0,,5.0,,,,,90.0,51.0,6.3,10.0,0.00200013,1,,,,5.0,3.0,1.0,4.0,2.0,,,1.0,,1.0,,0.0183,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12764014,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64239,M,marccasado,1000483,EUR,1063497600,M,17,17,False,34.0,30.0,4.0,2.0,1.0,15.0,16.0,15.0,18.0,2.0,3.0,,,,,90.0,49.0,7.1,5.0,0.194699,0,,2.0,,7.0,5.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,4.0,,2.0,1.0,,,,,,,,,,,
12764014,home,Barcelona,Pedri,pedri,Pedri,M,8,174,648138,M,Pedri,992587,EUR,1038182400,M,8,8,False,46.0,39.0,6.0,4.0,0.0,19.0,24.0,21.0,24.0,1.0,3.0,,,,,85.0,63.0,7.5,8.0,0.0543206,0,,,,1.0,7.0,1.0,3.0,3.0,,,,,,,,,2.0,,4.0,,3.0,1.0,1.0,,,,,,,,,,
12764014,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1710018,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,31.0,26.0,1.0,1.0,1.0,9.0,11.0,17.0,21.0,2.0,5.0,,,,,85.0,60.0,7.4,16.0,0.163275,1,,,,10.0,10.0,1.0,11.0,6.0,,1.0,1.0,,1.0,,0.0512,,1.0,3.0,3.0,2.0,3.0,2.0,,1.0,1.0,,,,,,,,
12764014,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,178798,M,FermínLópez,1153270,EUR,1052611200,M,16,16,False,9.0,8.0,,,2.0,4.0,4.0,4.0,5.0,1.0,1.0,,,,,61.0,19.0,7.5,4.0,0.0171458,0,,1.0,,5.0,3.0,2.0,2.0,1.0,,1.0,1.0,Fermín López,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,
12764014,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,891210,M,Raphinha,831005,EUR,850521600,M,11,11,False,19.0,12.0,1.0,1.0,0.0,6.0,10.0,6.0,9.0,,1.0,,,,,76.0,33.0,9.2,11.0,0.0533137,3,,1.0,,5.0,3.0,1.0,2.0,1.0,,1.0,,,,,0.8882,,,2.0,1.0,,1.0,2.0,,,,True,3.0,3.0,1.7183,,,,
