match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,captain,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle
10583797,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800.0,G,18,18,False,8.0,7.0,2.0,1.0,6.0,6.0,1.0,2.0,4.0,1.0,90.0,12.0,7.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600.0,D,27,27,False,50.0,46.0,1.0,1.0,6.0,7.0,45.0,57.0,5.0,,90.0,80.0,7.4,16.0,0,14.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,77.0,72.0,14.0,12.0,24.0,25.0,48.0,52.0,8.0,,79.0,80.0,7.1,5.0,1,,,,2.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400.0,D,5,5,False,87.0,78.0,4.0,2.0,16.0,17.0,62.0,71.0,4.0,,90.0,93.0,7.0,11.0,0,1.0,,,2.0,,3.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400.0,D,24,24,False,66.0,57.0,3.0,3.0,6.0,7.0,51.0,69.0,2.0,,90.0,97.0,7.3,23.0,1,10.0,,,1.0,2.0,1.0,1.0,2.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,M,13,13,False,12.0,10.0,,,3.0,3.0,7.0,9.0,3.0,,62.0,19.0,7.4,5.0,2,,,1.0,,2.0,2.0,,,,,,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10583797,home,Al-Shabab,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,,168.0,122,,144377,EUR,633312000.0,M,14,14,False,30.0,24.0,2.0,1.0,6.0,6.0,18.0,28.0,3.0,,62.0,42.0,6.7,13.0,2,4.0,,1.0,,3.0,1.0,1.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,,,,,True,,,,,,,,,,
10583797,home,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,M,23,23,False,98.0,83.0,7.0,4.0,9.0,11.0,74.0,87.0,6.0,,90.0,107.0,6.8,15.0,1,,,3.0,5.0,7.0,9.0,,,,,1.0,3.0,,1.0,Grzegorz,Krychowiak,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,
10583797,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,False,104.0,97.0,10.0,7.0,8.0,8.0,89.0,98.0,6.0,,90.0,118.0,7.8,13.0,2,2.0,,,,4.0,4.0,1.0,1.0,2.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,3.0,2.0,,,,,1.0,,,,,,
10583797,home,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180.0,1126,M,891419,EUR,839376000.0,M,9,9,False,15.0,12.0,,,2.0,3.0,11.0,14.0,,,85.0,30.0,9.1,8.0,3,2.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,4.0,,,2.0,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,,,,
10583797,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400.0,F,8,8,False,29.0,27.0,,,4.0,4.0,27.0,32.0,2.0,,80.0,42.0,7.6,6.0,4,7.0,4.0,,,1.0,,,,3.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,
10583797,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,True,18.0,16.0,2.0,2.0,3.0,3.0,14.0,16.0,2.0,,28.0,24.0,6.9,3.0,0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,
10583797,home,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182.0,384,,306498,EUR,818294400.0,F,77,77,True,12.0,9.0,,,,,9.0,12.0,,,28.0,15.0,6.9,3.0,2,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,
10583797,home,Al-Shabab,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,,172.0,2,M,923943,EUR,868752000.0,M,21,21,True,13.0,12.0,2.0,1.0,,,12.0,14.0,,,11.0,16.0,6.5,2.0,0,1.0,,1.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
10583797,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183.0,6,M,1392248,EUR,839462400.0,F,71,71,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,10.0,5.0,6.6,,0,,,,,,,,,1.0,,,,,,Ahmed Abdu,,,,,,,,,,,,,,,,,,,
