match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_accurateLongBalls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed
12765023,home,Shamrock Rovers,Johnny Kenny,,,kenny-johnny,J. Kenny,F,9,177.0,634,M,1116315,EUR,1054857600,F,24,24,False,13.0,8.0,,0.0,,1.0,13.0,2.0,,,79.0,23.0,7.6,9.0,0.0883175,3,,8.0,1.0,,,3.0,2.0,,1.0,,1.0,,,,0.2983,2.0,,,,,,,2.0,2.0,,,,1.0,3.0,1.0,1.0,0.6519,,,,
12765023,home,Shamrock Rovers,Jack Byrne,Jack,Byrne,jack-byrne,J. Byrne,M,29,175.0,105,M,279451,EUR,830304000,M,29,29,True,19.0,17.0,,0.0,3.0,4.0,16.0,1.0,,,20.0,22.0,6.9,2.0,0.0383874,0,,15.0,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
12765023,home,Shamrock Rovers,Graham Burke,,,graham-burke,G. Burke,F,10,180.0,193,M,204272,EUR,748569600,F,10,10,True,14.0,14.0,,0.0,3.0,3.0,11.0,,,,20.0,22.0,6.6,3.0,0.0124588,3,,11.0,,1.0,,4.0,,,1.0,,,,,,0.1115,,,,,,,,1.0,,,,,1.0,2.0,1.0,,0.2619,,,,
12765023,home,Shamrock Rovers,Aaron Greene,,,aaron-greene,A. Greene,F,9,177.0,93,M,109785,EUR,631238400,F,9,9,True,6.0,5.0,,0.0,2.0,2.0,4.0,1.0,,,11.0,12.0,6.7,3.0,0.0166537,0,,3.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,
12765023,home,Shamrock Rovers,Gary O'Neill,,,gary-oneill,G. O'Neill,M,16,180.0,15,M,189059,EUR,791164800,M,16,16,True,8.0,7.0,1.0,0.0,4.0,4.0,4.0,,,,10.0,8.0,6.5,1.0,0.00070929,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Darragh Nugent,,,nugent-darragh,D. Nugent,M,16,183.0,23,M,981802,EUR,983404800,M,15,15,True,4.0,3.0,,0.0,1.0,1.0,3.0,2.0,,,10.0,6.0,6.6,2.0,0.00110133,0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Lee Steacy,,,lee-steacy,L. Steacy,G,25,180.0,9,M,847885,EUR,727315200,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Alex Noonan,,,alex-noonan,A. Noonan,G,41,186.0,46,M,1911617,EUR,1216080000,G,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Cory O'Sullivan,Cory O'Sullivan,,cory-osullivan,C. O'Sullivan,D,27,173.0,53,M,1390889,EUR,1146528000,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Trevor Clarke,,,trevor-clarke,T. Clarke,M,18,175.0,22,M,834232,EUR,890870400,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,home,Shamrock Rovers,Conan Noonan,,,conan-noonan,C. Noonan,M,10,180.0,54,M,1082321,EUR,1042761600,F,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Connor Roberts,,,connor-roberts,C. Roberts,G,1,,14,M,99558,EUR,723772800,G,25,25,False,36.0,22.0,20.0,0.0,19.0,26.0,10.0,7.0,,4.0,90.0,43.0,6.7,14.0,0.00045297,0,0.0578,3.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,
12765023,away,The New Saints,Joshua Daniels,,,joshua-daniels,J. Daniels,D,7,175.0,20,M,944539,EUR,824947200,D,7,7,False,50.0,44.0,3.0,0.0,20.0,21.0,31.0,5.0,,,90.0,72.0,6.6,13.0,0.118175,0,,24.0,2.0,3.0,,6.0,4.0,,,2.0,,,1.0,,,1.0,,2.0,,3.0,2.0,1.0,3.0,,,,,,,,,,,,,
12765023,away,The New Saints,Danny Davies,Danny Davies,,danny-davies,D. Davies,D,22,,19,M,1896359,EUR,804297600,D,22,22,False,48.0,37.0,7.0,0.0,28.0,31.0,17.0,6.0,,,90.0,57.0,6.5,11.0,0.0125139,0,,9.0,,,1.0,3.0,3.0,1.0,,6.0,,,,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,
12765023,away,The New Saints,Jack Bodenham,,,jack-bodenham,J. Bodenham,D,6,188.0,18,M,993448,EUR,938563200,D,6,6,False,48.0,40.0,13.0,0.0,32.0,34.0,14.0,1.0,,,90.0,58.0,6.7,8.0,0.00331447,0,,8.0,,1.0,2.0,1.0,3.0,,,5.0,1.0,,,,,,,7.0,1.0,1.0,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Daniel Redmond,,,daniel-redmond,D. Redmond,D,10,161.0,19,M,144681,EUR,667872000,D,10,10,False,47.0,37.0,9.0,0.0,25.0,28.0,21.0,5.0,,,90.0,71.0,7.4,12.0,0.0962973,0,,13.0,2.0,,1.0,3.0,7.0,1.0,,4.0,2.0,,,2.0,,1.0,True,4.0,1.0,5.0,4.0,1.0,,,,1.0,,,,,,,,,,
12765023,away,The New Saints,Ryan Brobbell,,,ryan-brobbell,R. Brobbell,M,8,173.0,104,M,330455,EUR,731289600,M,8,8,False,48.0,38.0,5.0,0.0,15.0,18.0,34.0,4.0,,,90.0,63.0,6.8,18.0,0.130793,1,,24.0,4.0,,1.0,5.0,4.0,1.0,1.0,,1.0,,1.0,,0.0331,2.0,,5.0,,1.0,,1.0,4.0,1.0,,1.0,,,1.0,,,,,,,
12765023,away,The New Saints,Leo Smith,,,leo-smith,L. Smith,M,21,179.0,20,M,859181,EUR,895190400,M,21,21,False,31.0,24.0,4.0,0.0,12.0,16.0,15.0,4.0,,,90.0,47.0,7.0,9.0,0.0133367,1,,12.0,,,1.0,4.0,7.0,1.0,1.0,2.0,,,,1.0,0.0177,,,,3.0,6.0,4.0,,,,,,,,2.0,,,,,,,
12765023,away,The New Saints,Daniel Williams,,,williams-daniel,D. Williams,M,14,172.0,45,M,1005913,EUR,987638400,M,14,14,False,42.0,37.0,4.0,0.0,25.0,28.0,14.0,5.0,,,90.0,53.0,6.8,6.0,0.0197228,1,,12.0,,,,4.0,2.0,2.0,,3.0,,,1.0,2.0,0.0217,,,3.0,2.0,2.0,1.0,,,,,,,,,1.0,,0.0599,,,,
12765023,away,The New Saints,Jordan Williams,,,jordan-williams,J. Williams,F,17,184.0,262,M,824498,EUR,724204800,M,17,17,False,21.0,19.0,,0.0,7.0,9.0,16.0,6.0,,,83.0,41.0,7.0,10.0,0.136304,3,,15.0,4.0,2.0,2.0,6.0,5.0,,2.0,,,,2.0,,0.611,2.0,,,,1.0,,1.0,2.0,1.0,,3.0,,,3.0,1.0,1.0,0.3684,,,,1.0
12765023,away,The New Saints,Declan McManus,,,declan-mcmanus,D. McManus,F,,180.0,56,M,231664,EUR,775872000,F,9,9,False,22.0,19.0,,0.0,10.0,11.0,11.0,1.0,,,90.0,39.0,7.3,9.0,0.023756,4,,9.0,,1.0,3.0,6.0,7.0,1.0,2.0,,,,4.0,2.0,0.2808,1.0,,,,1.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,,0.3853,,,,
12765023,away,The New Saints,Rory Holden,,,holden-rory,R. Holden,M,18,169.0,21,M,845895,EUR,872294400,F,18,18,False,36.0,27.0,7.0,0.0,9.0,11.0,25.0,7.0,,,75.0,49.0,6.7,14.0,0.0124652,0,,18.0,,1.0,1.0,5.0,6.0,1.0,,1.0,1.0,,2.0,,,,,3.0,,2.0,1.0,2.0,2.0,1.0,,,,,2.0,,,,,,,
12765023,away,The New Saints,Ben Clark,,,ben-clark,B. Clark,M,19,,39,M,885086,EUR,971481600,M,19,19,True,3.0,2.0,,0.0,1.0,1.0,2.0,,,,15.0,10.0,6.8,2.0,0.00439882,0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12765023,away,The New Saints,Adam Wilson,,,adam-wilson,A. Wilson,M,77,172.0,435,M,970374,EUR,955324800,M,28,28,True,1.0,1.0,,0.0,,,1.0,,,,12.0,2.0,6.6,,0.00172621,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Jack Edwards,,,jack-edwards,J. Edwards,G,30,188.0,11,M,1407725,EUR,1123113600,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Harrison McGahey,,,harrison-mcgahey,H. McGahey,D,16,187.0,5,M,346292,EUR,812073600,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Ben Woollam,Ben Woollam,,ben-woollam,B. Woollam,D,31,,4,M,1383278,EUR,1110931200,D,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Josh Pask,,,josh-pask,J. Pask,D,,187.0,15,M,804181,EUR,878342400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Nathan Doforo,Nathan Doforo,,nathan-doforo,N. Doforo,D,33,,2,M,1887751,EUR,1140134400,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Ashley Baker,,,ashley-baker,A. Baker,D,21,178.0,9,M,892952,EUR,846633600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Jake Canavan,,,jake-canavan,J. Canavan,M,21,,8,M,1127839,EUR,1071619200,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Adrian Cieślewicz,,,adrian-cieslewicz,A. Cieślewicz,F,11,178.0,104,M,138279,EUR,658713600,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Tom Jones,Tom Jones,,tom-jones,T. Jones,F,39,,8,M,1526113,EUR,1131667200,F,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765023,away,The New Saints,Sion Bradley,,,sion-bradley,S. Bradley,F,19,,39,M,846609,EUR,887932800,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
