match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalClearance,stat_hitWoodwork,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_clearanceOffLine,stat_totalOffside
11981145,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64485,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,True,13.0,12.0,2.0,1.0,12.0,13.0,9.0,1.0,3.0,90.0,24.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11981145,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15948,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,,84.0,76.0,2.0,2.0,11.0,12.0,4.0,,,90.0,114.0,8.6,19.0,0,,,2.0,65.0,78.0,6.0,1.0,6.0,6.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
11981145,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27486,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,,78.0,68.0,4.0,1.0,30.0,33.0,3.0,,,55.0,81.0,6.7,10.0,0,,,,38.0,45.0,,4.0,2.0,6.0,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11981145,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10330,M,jarellquansah,1003339,EUR,1043798400,D,78,78,False,,100.0,96.0,,,31.0,33.0,3.0,,,90.0,111.0,7.0,7.0,0,,,,65.0,67.0,,,4.0,6.0,,,2.0,,5.0,5.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
11981145,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,,47.0,44.0,6.0,5.0,10.0,10.0,4.0,,,55.0,51.0,6.9,3.0,1,,,,35.0,38.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11981145,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,,44.0,38.0,1.0,,5.0,5.0,2.0,,,90.0,65.0,7.7,10.0,4,,,,34.0,41.0,2.0,1.0,4.0,7.0,1.0,2.0,2.0,,3.0,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,
11981145,home,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180,2762,M,,1138428,EUR,1095033600,M,53,53,False,,81.0,72.0,3.0,1.0,15.0,17.0,9.0,,,79.0,87.0,7.2,10.0,0,James McConnell,,1.0,58.0,65.0,1.0,1.0,7.0,3.0,2.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
11981145,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17589,M,curtisjones,927353,EUR,980812800,M,17,17,False,,35.0,33.0,3.0,2.0,9.0,9.0,5.0,,,55.0,43.0,8.2,3.0,2,,,,24.0,26.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
11981145,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,30963,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,,41.0,34.0,1.0,1.0,7.0,8.0,4.0,,,90.0,59.0,8.6,12.0,7,,,,27.0,36.0,3.0,3.0,3.0,5.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,5.0,2.0,1.0,1.0,1.0,,,,,,
11981145,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70302,M,Darwin,924871,EUR,930182400,F,9,9,False,,15.0,13.0,3.0,2.0,1.0,1.0,3.0,,,66.0,19.0,7.6,3.0,3,,,,12.0,15.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,
