match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_totalCross,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goalAssist
11396392,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,21.0,14.0,8.0,3.0,12.0,16.0,2.0,5.0,,,1.0,8.0,,,,,5.0,90.0,32.0,6.5,8.0,0.00116122,0,-0.1041,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,,
11396392,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,30.0,27.0,1.0,1.0,11.0,12.0,16.0,18.0,,,2.0,,,,,,,45.0,35.0,6.9,3.0,0.014828,0,,,,,2.0,,,,,,,,,,,,,,,,,,odilonkossounou,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,65.0,59.0,5.0,2.0,31.0,33.0,28.0,32.0,2.0,2.0,7.0,5.0,,,,,,90.0,76.0,6.7,6.0,0.0137022,0,,,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,jonatah,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,64.0,57.0,10.0,7.0,33.0,37.0,24.0,27.0,,1.0,6.0,5.0,1.0,1.0,,,,90.0,72.0,6.7,7.0,0.0120412,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,edmondtapsoba,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,25.0,19.0,1.0,,3.0,5.0,17.0,24.0,,6.0,,3.0,1.0,,1.0,,,90.0,54.0,6.9,17.0,0.0703558,2,,1.0,6.0,,,1.0,,4.0,3.0,1.0,9.0,4.0,2.0,,0.1497,,,,,1.0,,,jeremie_frimpong,,,,,,,,,1.0,
11396392,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,82.0,76.0,4.0,1.0,36.0,38.0,40.0,45.0,,4.0,,8.0,2.0,,2.0,,,90.0,92.0,7.0,7.0,0.123539,0,,,,,,,,1.0,,,,,,,,,,,,,,,exepalaciosok,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,76.0,70.0,5.0,5.0,36.0,39.0,34.0,37.0,2.0,5.0,2.0,8.0,1.0,1.0,1.0,,,90.0,85.0,7.4,6.0,0.045937,0,,,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,Granit_Xhaka,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,46.0,43.0,,,22.0,22.0,21.0,27.0,,2.0,4.0,6.0,1.0,,1.0,,,90.0,70.0,8.6,8.0,0.106597,3,,,2.0,2.0,,,,3.0,,1.0,,,,3.0,0.1513,0.7005,,,,,,2.0,grimaldo35,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,44.0,35.0,4.0,3.0,11.0,13.0,25.0,34.0,,,,3.0,,,,,,80.0,55.0,7.0,14.0,0.144951,2,,,2.0,1.0,,1.0,,3.0,2.0,1.0,,,1.0,,0.1544,,,,,1.0,,,,,1.0,,,,,,,,1.0
11396392,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,53.0,45.0,3.0,2.0,15.0,18.0,31.0,36.0,,3.0,,5.0,,,,,,89.0,71.0,7.6,19.0,0.610668,1,,,6.0,,,1.0,,1.0,5.0,1.0,6.0,3.0,,1.0,0.5119,0.8643,2.0,,,1.0,1.0,1.0,FWirtz,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,20.0,16.0,,,3.0,4.0,13.0,17.0,1.0,4.0,1.0,2.0,,,1.0,,,88.0,33.0,7.5,12.0,0.270512,1,,,3.0,,,1.0,,1.0,4.0,2.0,2.0,2.0,,1.0,0.0608,0.2734,2.0,,,,1.0,,boniface_jrn,1.0,,,,,,,,1.0,2.0
11396392,away,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,22.0,19.0,4.0,2.0,14.0,14.0,5.0,8.0,,1.0,2.0,4.0,1.0,1.0,,,,45.0,30.0,6.6,6.0,0.013087,0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,josip_stanisic,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,5.0,5.0,,,5.0,5.0,,,,,,1.0,,,,,,10.0,5.0,6.5,,8.371e-05,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,,8.0,4.0,6.4,1.0,0.00233064,0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,amine_ad10,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,7.0,,4.0,8.99e-06,0,,,4.0,,,1.0,,,,,1.0,,,,,,2.0,,,,,,ahlozek,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,pierohincapie,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Gustavo Puerta,,,,,,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396392,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
