match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,player_jerseyNumber,player_firstName,player_lastName,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10352161,home,VfB Lübeck,Florian Kirschke,florian-kirschke,F. Kirschke,G,187,1,115474,EUR,706665600,G,19,19,False,20.0,10.0,13.0,3.0,9.0,11.0,1.0,9.0,1.0,9.0,1.0,2.0,1.0,90.0,27.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352161,home,VfB Lübeck,Robin Kolle,robin-kolle,R. Kolle,D,174,1,934296,EUR,982368000,D,2,2,False,20.0,8.0,8.0,1.0,3.0,9.0,5.0,12.0,,5.0,,,,90.0,50.0,7.2,24.0,2,M,1.0,1.0,1.0,4.0,9.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,
10352161,home,VfB Lübeck,Tommy Grupe,tommy-grupe,T. Grupe,D,192,1,126662,EUR,701827200,D,17,17,False,29.0,18.0,16.0,6.0,9.0,12.0,9.0,17.0,9.0,3.0,,,,90.0,45.0,7.4,12.0,0,M,,,2.0,6.0,5.0,2.0,,,1.0,2.0,1.0,,,1.0,True,3.0,3.0,2.0,,,,,,,,,,,,,
10352161,home,VfB Lübeck,Jannik Löhden,jannik-lohden,J. Löhden,D,201,2,109156,EUR,616550400,D,30,30,False,23.0,11.0,8.0,1.0,8.0,14.0,3.0,9.0,9.0,1.0,,,,90.0,40.0,7.5,12.0,1,M,,,,,5.0,,1.0,,3.0,1.0,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,
10352161,home,VfB Lübeck,Morten Rüdiger,morten-rudiger,M. Rüdiger,D,176,1,379382,EUR,803001600,D,24,24,False,22.0,15.0,6.0,3.0,8.0,11.0,8.0,13.0,1.0,8.0,,,,90.0,58.0,7.3,18.0,1,M,,2.0,,4.0,10.0,1.0,1.0,,,5.0,4.0,2.0,2.0,1.0,,2.0,,,1.0,2.0,2.0,1.0,,,,,,,,,
10352161,home,VfB Lübeck,Mirko Boland,mirko-boland,M. Boland,M,174,7,33828,EUR,546134400,M,31,31,False,22.0,15.0,4.0,2.0,6.0,9.0,9.0,15.0,,5.0,,,,90.0,45.0,7.3,17.0,2,M,,2.0,2.0,7.0,8.0,1.0,,,1.0,3.0,3.0,3.0,2.0,2.0,,1.0,,,,3.0,3.0,2.0,2.0,1.0,,,,,,,
10352161,home,VfB Lübeck,Florian Egerer,florian-egerer,F. Egerer,M,177,8,877134,EUR,887673600,M,8,8,False,28.0,16.0,2.0,1.0,11.0,16.0,5.0,12.0,2.0,2.0,,,,90.0,39.0,7.0,13.0,1,M,,,3.0,5.0,5.0,,1.0,,1.0,4.0,3.0,,,2.0,,1.0,,1.0,,1.0,,,,,28,,,,,,
10352161,home,VfB Lübeck,Tarık Gözüşirin,tarik-gozusirin,T. Gözüşirin,M,176,52,1063226,EUR,997228800,M,25,25,False,21.0,17.0,5.0,2.0,5.0,7.0,13.0,18.0,,3.0,,,,85.0,36.0,7.4,8.0,3,M,,4.0,2.0,5.0,4.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,Tarık,Gözüşirin,1.0,,,
10352161,home,VfB Lübeck,Marius Hauptmann,marius-hauptmann,M. Hauptmann,M,177,4,939856,EUR,937267200,F,7,7,False,11.0,6.0,2.0,1.0,2.0,5.0,4.0,8.0,,3.0,,,,67.0,18.0,6.5,10.0,0,M,,2.0,,4.0,2.0,,,,,,,2.0,,,,2.0,,3.0,,1.0,,,,,23,,,,,,
10352161,home,VfB Lübeck,Felix Drinkuth,felix-drinkuth,F. Drinkuth,F,185,3,169205,EUR,782611200,F,11,11,False,17.0,12.0,2.0,2.0,1.0,1.0,11.0,17.0,,1.0,,,,85.0,26.0,6.7,8.0,2,M,,1.0,5.0,7.0,4.0,,,2.0,,1.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,2.0,37,,,,,,
