match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_goals
12764458,home,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184,344,M,282073,EUR,823132800,G,24,24,False,29.0,14.0,22.0,7.0,0.0,10.0,13.0,4.0,16.0,8.0,1.0,3.0,5.0,90.0,39.0,6.9,16.0,0.00070254,0,0.1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,916,M,973564,EUR,905731200,D,7,7,False,32.0,23.0,5.0,2.0,0.0,15.0,21.0,8.0,11.0,8.0,1.0,,,90.0,48.0,6.0,10.0,0.00589884,0,,2.0,13.0,6.0,9.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Amar Dedić,amar-dedic,A. Dedić,D,17,180,5512,M,1102791,EUR,1029628800,D,70,70,False,26.0,22.0,3.0,2.0,0.0,14.0,17.0,8.0,10.0,5.0,1.0,,,90.0,42.0,6.5,6.0,0.00272,0,,1.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,True,1.0,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Samson Baidoo,samson-baidoo,S. Baidoo,D,6,190,1283,M,1099117,EUR,1080691200,D,6,6,False,33.0,30.0,4.0,2.0,0.0,29.0,32.0,1.0,1.0,4.0,,,,90.0,47.0,6.8,3.0,0.00102914,0,,,1.0,6.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183,722,M,1135887,EUR,1034553600,D,29,29,False,43.0,33.0,4.0,1.0,0.0,27.0,32.0,6.0,12.0,5.0,,,,90.0,73.0,6.8,15.0,0.0013259,0,,1.0,3.0,5.0,1.0,,,5.0,4.0,4.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Mads Bidstrup,mads-bidstrup,M. Bidstrup,M,18,175,636,M,918429,EUR,983059200,M,18,18,False,27.0,20.0,,,0.0,12.0,17.0,8.0,10.0,8.0,1.0,,,81.0,36.0,6.5,8.0,0.00352696,0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185,1202,M,1012657,EUR,1060041600,M,27,27,False,39.0,33.0,1.0,1.0,0.0,24.0,28.0,9.0,11.0,4.0,,,,66.0,54.0,6.4,10.0,0.00324509,0,,,8.0,4.0,1.0,,,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,4.0,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173,776,M,1397180,EUR,1086048000,M,49,49,False,13.0,7.0,1.0,1.0,0.0,4.0,9.0,3.0,5.0,2.0,1.0,,,57.0,25.0,6.2,11.0,0.0199087,0,,,6.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,2.0,,1.0,Moussa Kounfolo Yeo,,,2.0,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170,4707,M,1155158,EUR,1080777600,M,30,30,False,30.0,25.0,1.0,1.0,0.0,12.0,14.0,13.0,16.0,8.0,2.0,,,81.0,49.0,5.8,13.0,0.00632422,1,,,9.0,6.0,3.0,6.0,2.0,,,2.0,,2.0,,,,Oscar Gloukh,,,2.0,,1.0,2.0,0.0243,1.0,,,,,,,,,
12764458,home,Red Bull Salzburg,Dorgeles Nene,nene-dorgeles,D. Nene,F,45,174,10361,M,1102788,EUR,1040601600,M,45,45,False,25.0,23.0,,,0.0,17.0,18.0,6.0,8.0,5.0,1.0,,,90.0,50.0,6.8,9.0,0.004922,2,,,4.0,11.0,1.0,6.0,3.0,,1.0,8.0,3.0,,,,1.0,Nene Dorgeles,,,,,,,0.1272,,d.nene10,1.0,1.0,1.0,0.0426,,,,
12764458,home,Red Bull Salzburg,Petar Ratkov,petar-ratkov,P. Ratkov,F,20,193,1814,M,1101942,EUR,1061164800,F,21,21,False,12.0,7.0,,,0.0,3.0,4.0,4.0,8.0,1.0,1.0,,,57.0,16.0,6.8,7.0,0.276026,0,,7.0,9.0,3.0,1.0,,,1.0,,1.0,,,,,,Petar,Ratkov,2.0,1.0,,,,,1.0,,,,,,1.0,,,
12764458,home,Red Bull Salzburg,Bobby Clark,bobby-clark,B. Clark,M,42,178,1774,M,1142638,EUR,1107734400,M,10,10,True,15.0,12.0,1.0,1.0,0.0,7.0,9.0,5.0,6.0,4.0,1.0,,,33.0,22.0,6.3,6.0,0.00284661,0,,,3.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,852,M,1180758,EUR,1127865600,F,28,28,True,10.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,8.0,,,,,33.0,15.0,6.7,6.0,0.00261161,0,,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,
12764458,home,Red Bull Salzburg,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10263,M,1142636,EUR,1098403200,M,8,8,True,8.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,3.0,,,,,24.0,12.0,6.3,3.0,0.0037782,0,,,2.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,stefanbajcetic,,,,,,,,
12764458,home,Red Bull Salzburg,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184,775,M,876860,EUR,934848000,D,3,3,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,9.0,4.0,6.3,2.0,7.4e-07,0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Takumu Kawamura,takumu-kawamura,T. Kawamura,M,16,183,421,M,873215,EUR,935798400,M,16,16,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,9.0,7.0,6.3,3.0,0.00024048,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Salko Hamzić,hamzic-salko,S. Hamzić,G,92,190,177,M,1493202,EUR,1158451200,G,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Salko Hamzic,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Valentin Oelz,valentin-oelz,V. Oelz,G,13,192,12,M,1149202,EUR,1114300800,G,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Valentin Oelz,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Hendry Blank,blank-hendry,H. Blank,D,4,189,355,M,1140597,EUR,1093046400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Hendry Blank,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Bryan Okoh,bryan-okoh,B. Okoh,D,24,187,291,M,987491,EUR,1053043200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,John Mellberg,mellberg-john,J. Mellberg,D,4,188,470,M,1424607,EUR,1154217600,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764458,home,Red Bull Salzburg,Mamady Diambou,diambou-mamady,M. Diambou,M,15,176,740,M,1135854,EUR,1036972800,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764458,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,70015,M,824509,EUR,919900800,G,1,1,False,22.0,21.0,6.0,5.0,0.0,20.0,21.0,1.0,1.0,5.0,,1.0,1.0,90.0,30.0,7.2,1.0,0.00041738,0,0.0426,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,donnarumma,,,,,,,,
12764458,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124695,M,814594,EUR,910137600,D,2,2,False,100.0,84.0,2.0,2.0,2.0,28.0,30.0,57.0,75.0,9.0,1.0,,,90.0,137.0,9.1,29.0,1.12291,1,,,10.0,6.0,1.0,7.0,2.0,,2.0,2.0,1.0,1.0,1.0,,5.0,,,1.0,3.0,,,,0.011,4.0,AHakimi,,,1.0,0.037,3.0,,1.0,
12764458,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36487,M,155995,EUR,768873600,D,5,5,False,128.0,123.0,15.0,11.0,0.0,54.0,54.0,69.0,75.0,4.0,,,,90.0,142.0,8.2,6.0,0.0474542,1,,2.0,3.0,7.0,1.0,,,3.0,1.0,2.0,2.0,,,True,1.0,,,5.0,,1.0,,,0.0338,1.0,marquinhosm5,,1.0,,,,,,
12764458,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25706,M,979480,EUR,1003190400,D,51,51,False,99.0,95.0,2.0,2.0,0.0,63.0,64.0,32.0,35.0,10.0,1.0,,,90.0,109.0,7.4,5.0,0.0133696,0,,1.0,2.0,6.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,3.0,,,,,,,pachowilliam,,,,,,,,
12764458,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37488,M,989768,EUR,1024444800,D,25,25,False,66.0,57.0,4.0,3.0,0.0,19.0,20.0,38.0,49.0,1.0,,,,83.0,88.0,8.4,13.0,0.0390335,1,,,1.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,3.0,,,2.0,,,,,0.0697,,nunomendes_5,,,1.0,0.5235,,,,1.0
