match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded,stat_goalAssist,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot
11391088,home,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,False,11.0,6.0,1.0,1.0,3.0,3.0,3.0,8.0,2.0,2.0,,,76.0,22.0,6.8,8.0,0.11,0.0,0.00969193,2,,,,6.0,5.0,1.0,,,1.0,,,,2.0,1.0,1.0,,,,4.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,True,13.0,11.0,,,5.0,6.0,6.0,7.0,,1.0,,,23.0,18.0,7.1,3.0,0.0,0.0,0.0205969,0,,,,3.0,2.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
11391088,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,23.0,19.0,3.0,3.0,8.0,9.0,11.0,14.0,,3.0,,,23.0,27.0,7.1,5.0,0.0,0.0,0.135011,0,,,,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
11391088,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,14.0,11.0,6.5,2.0,0.0,0.0,0.0104462,0,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,Axel Camblan,,,,,,,1.0,,,,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,,,,,,,,,
11391088,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,70,70,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,home,Stade Brestois,Hianga'a M'Bock,hiangaa-mbock,H. M'Bock,M,80,186,122,M,990820,EUR,946339200,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,29.0,20.0,16.0,7.0,16.0,20.0,4.0,9.0,1.0,8.0,,,90.0,42.0,7.5,9.0,0.0,0.0,0.00111298,0,0.8342,,,,1.0,,,,,,,,,,,,,True,,1.0,,,,,,,,,,,1.0,3.0,2.0,5.0,1.0,,,,,
11391088,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,19.0,16.0,3.0,1.0,14.0,15.0,2.0,4.0,,4.0,,,45.0,25.0,6.1,3.0,0.0,0.0,0.00071036,0,,,,3.0,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
11391088,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,34.0,27.0,5.0,2.0,18.0,18.0,9.0,16.0,9.0,11.0,,,90.0,51.0,6.8,8.0,0.0,0.0,0.00432071,0,,,,3.0,7.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,60.0,47.0,8.0,6.0,25.0,31.0,22.0,29.0,,6.0,,,90.0,78.0,7.6,16.0,0.0,0.0,0.14024,0,,,,4.0,7.0,,,,2.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,
11391088,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,31.0,22.0,3.0,2.0,11.0,13.0,12.0,24.0,1.0,4.0,,,78.0,60.0,7.1,18.0,0.0508,0.0,0.146195,1,,6.0,1.0,2.0,6.0,2.0,,,,,3.0,2.0,2.0,,,,,,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,przemek.franek_,,,,,,,,,,
11391088,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,6,6,False,35.0,30.0,,,12.0,13.0,18.0,22.0,,3.0,,,90.0,43.0,6.1,7.0,0.0,0.0,0.0286819,0,,,,5.0,2.0,1.0,,,,,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
11391088,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,34.0,33.0,,,9.0,10.0,24.0,25.0,1.0,6.0,,,84.0,54.0,6.8,9.0,0.0135,0.0,0.054531,1,,1.0,,7.0,6.0,4.0,,,,,1.0,1.0,3.0,1.0,,,,,2.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,
11391088,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,29.0,19.0,6.0,1.0,8.0,11.0,12.0,21.0,,9.0,,,90.0,56.0,7.7,16.0,0.2848,0.6866,0.0182248,2,,3.0,1.0,2.0,9.0,2.0,1.0,1.0,,,2.0,2.0,1.0,4.0,1.0,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,
11391088,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,33.0,19.0,1.0,1.0,6.0,10.0,14.0,24.0,2.0,2.0,,,90.0,45.0,7.5,16.0,0.1585,0.1175,0.0871504,2,,1.0,1.0,5.0,8.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,6.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11391088,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,F,20,20,False,27.0,18.0,2.0,1.0,3.0,5.0,17.0,27.0,,2.0,,,68.0,44.0,6.8,20.0,0.1686,0.0,0.111392,1,,5.0,2.0,8.0,1.0,1.0,,,,,,,3.0,1.0,,,,,3.0,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,
11391088,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,27,27,False,15.0,9.0,1.0,1.0,5.0,6.0,4.0,10.0,1.0,3.0,,,68.0,29.0,6.3,11.0,0.0293,0.0,0.00391346,1,,1.0,,5.0,7.0,2.0,,,,,3.0,,3.0,1.0,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,MorganGuila,,,,,,,,3.0,1.0,
11391088,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,17.0,16.0,,,13.0,14.0,3.0,3.0,4.0,3.0,,,45.0,30.0,6.3,5.0,0.0,0.0,0.00175447,0,,,,5.0,3.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0
11391088,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,13.0,10.0,2.0,1.0,4.0,6.0,6.0,8.0,,2.0,,,22.0,23.0,5.9,10.0,0.0,0.0,0.00375491,0,,1.0,,5.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,14.0,7.0,5.4,3.0,0.0,0.0,0.00053204,0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,26,26,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,3.0,,,12.0,12.0,6.3,1.0,0.0,0.0,0.00405069,0,,1.0,,3.0,3.0,,,,,,2.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,5,5,True,8.0,6.0,1.0,,3.0,5.0,3.0,3.0,,,,,14.0,8.0,6.3,2.0,0.0,0.0,0.00569839,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,,,,,,,,
11391088,away,RC Lens,Oscar Cortés,oscar-cortes,O. Cortés,M,7,176,1492,M,1173564,EUR,1070409600,F,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Oscar Cortés,,,,,,,,,,,,,,,,,,,,,,,,
11391088,away,RC Lens,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
