match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_totalCross,stat_totalContest,stat_dispossessed,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside
13981617,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,20.0,18.0,4.0,2.0,0.0,17.0,17.0,1.0,3.0,7.0,1.0,3.0,90.0,30.0,7.8,2.0,6.702e-05,19.113214729965,5.0,8.295,3.15,0.5704,0,0.4931,0.02,0.0,0.18,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981617,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,False,40.0,33.0,3.0,,0.0,16.0,16.0,17.0,24.0,5.0,,,90.0,53.0,6.9,10.0,0.00959053,169.11616957493,11.0,73.395,21.945,,0,,-0.34,0.29,0.16,,,,2.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,52.135829486774,2.0,1.0,,,,,,,,,,,,,,,,,,,
13981617,home,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,5,5,False,50.0,43.0,8.0,4.0,0.0,35.0,37.0,8.0,13.0,3.0,,,90.0,69.0,8.6,7.0,0.00175226,143.79056977496,16.0,74.34,17.325,,2,,0.11,0.05,0.66,,,,,1.0,2.0,,11.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.5311,0.4865,0.51,,,,,,,,,,
13981617,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,59.0,48.0,8.0,3.0,0.0,32.0,35.0,16.0,24.0,3.0,,,90.0,80.0,7.3,14.0,0.00515153,195.98166489759,21.0,144.585,26.88,,0,,-0.08,0.13,0.38,,,,1.0,5.0,7.0,1.0,3.0,3.0,3.0,1.0,,3.0,2.0,83.054451973326,4.0,,2.0,,,,,2.0,,,,True,1.0,1.0,,,,,,,
13981617,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,9.0,7.0,,,0.0,6.0,8.0,1.0,1.0,2.0,,,45.0,18.0,6.7,4.0,0.0004178,3.2205024452715,1.0,2.31,2.31,,0,,0.08,0.01,0.19,,,,,3.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,
13981617,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,33.0,24.0,3.0,2.0,1.0,5.0,9.0,19.0,24.0,7.0,,,74.0,46.0,7.3,13.0,0.155416,122.60480202689,12.0,31.395,14.175,,3,,0.31,0.15,-0.06,,,,1.0,2.0,3.0,1.0,,,,,2.0,1.0,,,,2.0,,,1.0,2.0,,,0.0815,0.0665,0.02,,,2.0,,malinovskyi18,1.0,1.0,,,
13981617,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,59.0,55.0,4.0,2.0,0.0,34.0,36.0,21.0,23.0,5.0,,,90.0,76.0,8.3,7.0,0.0111916,222.48280970715,20.0,60.06,23.835,,1,,0.13,0.21,0.32,,,,,2.0,5.0,,4.0,,2.0,1.0,2.0,3.0,2.0,45.386300281412,2.0,,,,,1.0,1.0,1.0,0.0404,0.2023,0.56,,,,1.0,,,,,,
13981617,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,18.0,14.0,2.0,,0.0,5.0,8.0,9.0,10.0,4.0,,,82.0,29.0,6.7,9.0,0.0108631,100.22518506052,8.0,64.995,23.52,,0,,0.07,0.09,0.14,,,,,4.0,4.0,,,,2.0,1.0,2.0,1.0,2.0,46.939158273874,2.0,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,
13981617,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,30.0,24.0,3.0,2.0,1.0,10.0,10.0,14.0,20.0,4.0,,,90.0,50.0,7.7,14.0,0.615304,74.464414087913,9.0,11.865,17.535,,0,,0.68,0.08,-0.03,,,,,7.0,3.0,2.0,2.0,1.0,2.0,2.0,,,4.0,27.762812171671,2.0,2.0,,,,,,,,,,,9.0,1.0,1.0,,1.0,1.0,2.0,,
13981617,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,2.0,,,82.0,24.0,7.1,4.0,0.0109059,34.752356272432,3.0,15.96,14.175,,1,,-0.08,0.12,-0.01,,,,1.0,3.0,9.0,,,1.0,2.0,2.0,1.0,4.0,2.0,25.177440080358,1.0,1.0,,,,,,,0.0197,,-0.15,,,3.0,,,2.0,,,1.0,1.0
