match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_errorLeadToAShot,stat_totalOffside,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
14083205,home,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186.0,1488,M,358910,EUR,830822400,G,13,13,False,40.0,26.0,21.0,7.0,0.0,20.0,22.0,6.0,18.0,10.0,2.0,3.0,90.0,49.0,6.5,14.0,0.00636203,51.619663913026,9.0,46.2,9.345,0.2316,0,-0.2692,0.1,0.01,-0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8158,M,965031,EUR,898300800,D,2,2,False,40.0,29.0,6.0,,0.0,16.0,20.0,13.0,20.0,5.0,,,90.0,75.0,6.5,18.0,0.0314224,84.451500934786,11.0,1.05,7.665,,0,,0.1,0.05,-0.21,,Sonic,1.0,1.0,2.0,2.0,8.0,9.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,88528,EUR,674697600,D,24,24,False,88.0,75.0,15.0,6.0,0.0,41.0,45.0,34.0,43.0,6.0,,,90.0,110.0,7.6,17.0,0.016656,227.46201443551,29.0,175.77,23.52,,1,,0.35,0.25,-0.02,,,,,2.0,6.0,3.0,9.0,,,3.0,2.0,9.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,0.0352,0.0131,39.382467314066,2.0,0.01,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,False,33.0,29.0,2.0,,0.0,24.0,25.0,5.0,8.0,1.0,,,40.0,40.0,6.6,4.0,0.0015479,24.156126280059,4.0,4.515,7.98,,2,,0.06,0.01,0.21,,,,,,2.0,1.0,3.0,,,,,3.0,,1.0,1.0,,1.0,,,,,0.3165,,,,-0.58,1.0,1.0,,,,,,,,,,
14083205,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174.0,630,M,1010421,EUR,892166400,D,3,3,False,32.0,28.0,2.0,,0.0,11.0,13.0,17.0,19.0,3.0,,,90.0,66.0,6.2,15.0,0.0149451,91.953425875739,9.0,53.235,22.365,,1,,0.13,0.07,-0.17,,,1.0,,1.0,,7.0,4.0,,2.0,3.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,,4.0,0.0223,,22.969739245364,1.0,-0.16,1.0,,,,,,,,,,,
14083205,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,False,33.0,26.0,4.0,2.0,0.0,14.0,19.0,12.0,14.0,4.0,,,90.0,48.0,6.7,9.0,0.00715626,44.299295730127,7.0,31.815,9.765,,1,,0.04,0.09,-0.07,,,1.0,,3.0,3.0,7.0,5.0,2.0,1.0,,,4.0,1.0,1.0,1.0,2.0,1.0,,,,,0.0854,,,,-0.22,1.0,,,,True,,,,,,,
14083205,home,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,False,57.0,45.0,16.0,9.0,1.0,22.0,25.0,23.0,32.0,4.0,,,81.0,67.0,6.9,13.0,0.176285,90.297581809353,12.0,18.9,18.06,,0,,0.32,0.01,-0.09,,,,,3.0,1.0,5.0,2.0,,,,,4.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,
14083205,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1878,M,900003,EUR,849312000,M,19,19,False,11.0,7.0,,,0.0,3.0,4.0,4.0,7.0,2.0,,,67.0,24.0,7.9,12.0,0.173129,22.708236091972,3.0,19.005,11.655,,2,,0.31,-0.04,-0.01,,,1.0,1.0,3.0,1.0,4.0,2.0,,,1.0,,,,1.0,1.0,,,2.0,1.0,,6.0,0.1115,0.0322,13.392021542695,1.0,0.51,,1.0,,,,,1.0,1.0,,,,
14083205,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,M,7,7,False,31.0,16.0,6.0,3.0,0.0,10.0,13.0,6.0,18.0,2.0,,,81.0,50.0,6.9,21.0,0.17576,127.64869091639,15.0,-1.365,12.6,,2,,0.22,0.13,-0.07,,,4.0,2.0,5.0,1.0,11.0,9.0,1.0,1.0,3.0,2.0,,,5.0,3.0,1.0,3.0,2.0,,,1.0,0.0441,,11.553600997092,1.0,-0.29,1.0,1.0,,,,,,,,,,
14083205,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,M,18,18,False,18.0,12.0,3.0,,0.0,5.0,5.0,7.0,13.0,1.0,,,90.0,31.0,6.2,12.0,0.205392,44.382381967079,4.0,8.715,16.38,,2,,0.31,0.03,-0.06,,,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,,,1.0,,,,,1.0,3.0,1.0,,4.0,0.258,0.0491,21.955609761517,1.0,-0.55,,1.0,,,,,1.0,,,,,
14083205,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,10,10,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,67.0,14.0,6.4,4.0,0.00348899,5.44,1.0,0.0,0.0,,1,,-0.05,-0.02,0.0,,,,,2.0,,3.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,0.0742,,,,-0.2,1.0,,,,,,1.0,,,,,
14083205,home,Rayo Vallecano,Nobel Mendy,mendy-nobel,N. Mendy,D,32,187.0,3702,M,1458073,EUR,1092614400,D,32,32,True,38.0,30.0,9.0,2.0,0.0,26.0,29.0,4.0,9.0,2.0,,,50.0,44.0,6.3,8.0,0.00250855,77.834907910136,8.0,33.075,17.85,,1,,0.05,0.07,-0.19,,,,,1.0,2.0,3.0,2.0,,,,,4.0,,,,,2.0,,1.0,,,0.0148,0.044,10.040548242004,1.0,-0.04,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,10.0,6.0,,,0.0,5.0,6.0,1.0,4.0,2.0,,,23.0,14.0,6.4,6.0,0.00097457,10.360706379156,2.0,-2.415,3.15,,0,,-0.01,-0.01,-0.2,,,1.0,,,3.0,1.0,4.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
14083205,home,Rayo Vallecano,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,466,M,966637,EUR,1031529600,M,21,21,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,2.0,,,23.0,14.0,6.2,5.0,0.00186636,9.7013394146354,2.0,3.465,4.305,,0,,-0.09,-0.24,-0.06,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,7.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,2.0,,,9.0,9.0,6.5,2.0,0.00285486,8.2919990333126,2.0,0.0,1.68,,0,,0.03,0.01,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,9.0,3.0,6.4,,0.00019529,14.712008700378,1.0,11.76,11.76,,0,,0.01,0.01,-0.06,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Adrián Molina,adrian-molina,A. Molina,G,40,,22,M,1893144,EUR,1121990400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,206,M,1120947,EUR,1093046400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozhua Vertrouwd,,,,,,,,,
14083205,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,45,M,2198232,EUR,1136073600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083205,away,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,33.0,14.0,30.0,11.0,0.0,5.0,5.0,9.0,28.0,11.0,,3.0,90.0,42.0,5.7,19.0,0.00266013,5.7885771135919,1.0,0.31500000000001,0.31500000000001,0.0021,0,-0.8615,0.12,0.0,-0.36,-0.76,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,
14083205,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,15.0,9.0,3.0,2.0,0.0,3.0,5.0,6.0,10.0,3.0,,,58.0,38.0,6.9,10.0,0.0228297,8.9252590438597,1.0,8.925,8.925,,2,,0.05,0.03,0.31,,,3.0,2.0,1.0,,1.0,4.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,2.0,,0.0859,,,,-0.27,1.0,1.0,,,,,,,,,,
14083205,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,30.0,19.0,6.0,1.0,0.0,15.0,17.0,4.0,13.0,1.0,,,90.0,38.0,6.2,11.0,0.00213297,32.539412827783,3.0,12.285,10.5,,1,,0.02,0.01,-0.13,,,,,,3.0,1.0,3.0,,,,,6.0,1.0,,,,1.0,,,,,0.0909,,,,-0.24,1.0,,,,,,,,,,,
14083205,away,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,28.0,21.0,5.0,2.0,0.0,11.0,13.0,10.0,15.0,4.0,,,90.0,43.0,7.2,9.0,0.0116385,40.207161801926,2.0,32.445,35.7,,0,,0.11,0.02,0.52,,,,,1.0,5.0,1.0,6.0,,,,,7.0,,1.0,1.0,,,,,2.0,1.0,,,36.329186943833,1.0,,,,,,True,,,,,,,
14083205,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,27.0,13.0,6.0,2.0,0.0,5.0,8.0,8.0,19.0,1.0,,,90.0,56.0,6.7,23.0,0.0766578,30.610541733105,3.0,30.24,17.115,,0,,0.3,-0.01,-0.18,,,1.0,1.0,,1.0,1.0,4.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,
14083205,away,Getafe,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,444,M,53739,EUR,665452800,M,17,17,False,28.0,24.0,4.0,1.0,0.0,10.0,10.0,14.0,18.0,6.0,,,90.0,41.0,6.7,6.0,0.262439,52.162501704044,6.0,2.415,7.77,,0,,0.4,0.01,-0.07,,,3.0,2.0,3.0,1.0,5.0,3.0,,,,,1.0,,2.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
14083205,away,Getafe,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,14,14,False,27.0,19.0,2.0,2.0,0.0,2.0,3.0,17.0,24.0,5.0,,,82.0,43.0,6.6,14.0,0.057929,32.64419290339,6.0,3.045,8.925,,2,,0.06,0.07,-0.09,,,3.0,1.0,1.0,2.0,4.0,5.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,2.0,2.0,,2.0,0.048,0.0567,,,-0.05,,,,,,,,,,,,
