match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_goalAssist,stat_totalOffside
10835920,home,SV Sandhausen,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,348,M,132607,EUR,728784000,G,1,1,False,25.0,19.0,11.0,6.0,14.0,16.0,5.0,9.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,34.0,5.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835920,home,SV Sandhausen,Raphael Framberger,raphael-framberger,R. Framberger,D,,179,16,M,254171,EUR,810345600,D,32,32,False,23.0,11.0,5.0,2.0,3.0,9.0,9.0,15.0,6.0,9.0,,,,,,90.0,55.0,6.9,14.0,0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10835920,home,SV Sandhausen,Immanuel Höhn,immanuel-hohn,I. Höhn,D,,187,3,M,108856,EUR,693446400,D,15,15,False,25.0,16.0,6.0,,14.0,16.0,2.0,9.0,6.0,2.0,,,,,,83.0,36.0,7.0,9.0,0,,,1.0,1.0,4.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
10835920,home,SV Sandhausen,Aleksandr Zhirov,aleksandr-zhirov,A. Zhirov,D,2,190,28,M,315514,EUR,664675200,D,2,2,False,32.0,14.0,15.0,5.0,5.0,10.0,9.0,22.0,3.0,1.0,,,,,,90.0,37.0,6.2,19.0,1,,,1.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10835920,home,SV Sandhausen,Kerim Çalhanoğlu,kerim-calhanoglu,K. Çalhanoğlu,D,7,180,173,M,980630,EUR,1030320000,D,20,20,False,15.0,8.0,3.0,,5.0,5.0,6.0,18.0,,8.0,,,,,,90.0,46.0,6.9,16.0,0,8.0,3.0,1.0,7.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,,,2.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,
10835920,home,SV Sandhausen,Marcel Mehlem,marcel-mehlem,M. Mehlem,M,,173,8,M,862240,EUR,794016000,M,5,5,False,22.0,13.0,3.0,1.0,7.0,11.0,6.0,11.0,3.0,8.0,,,,,,89.0,37.0,6.9,11.0,0,,,1.0,3.0,6.0,,,1.0,4.0,2.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,
10835920,home,SV Sandhausen,Erik Zenga,erik-zenga,E. Zenga,M,18,181,10,M,142478,EUR,727315200,M,17,17,False,38.0,32.0,1.0,1.0,16.0,19.0,16.0,19.0,3.0,11.0,,,,,,90.0,52.0,7.3,7.0,2,,,3.0,3.0,7.0,,,1.0,4.0,,2.0,,2.0,,2.0,,,,3.0,,True,1.0,,,,,,,,
10835920,home,SV Sandhausen,Alexander Esswein,alexander-esswein,A. Esswein,F,,183,22,M,31861,EUR,638323200,M,30,30,False,21.0,15.0,1.0,1.0,10.0,11.0,6.0,12.0,,1.0,,,,,,89.0,31.0,6.5,11.0,0,2.0,1.0,1.0,6.0,3.0,,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,
10835920,home,SV Sandhausen,Janik Bachmann,janik-bachmann,J. Bachmann,M,14,196,90,M,579254,EUR,831340800,M,26,26,False,22.0,9.0,1.0,,3.0,8.0,6.0,14.0,1.0,3.0,,,,,,90.0,30.0,5.9,17.0,1,,,1.0,11.0,1.0,2.0,,,,1.0,5.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,
10835920,home,SV Sandhausen,Christian Kinsombi,christian-kinsombi,C. Kinsombi,M,27,173,65,M,924461,EUR,935452800,M,8,8,False,10.0,4.0,2.0,,2.0,3.0,2.0,8.0,,6.0,,,,,,90.0,36.0,5.8,15.0,3,1.0,,,12.0,8.0,6.0,,1.0,1.0,1.0,1.0,,1.0,4.0,,,,,1.0,5.0,,3.0,1.0,2.0,1.0,1.0,,,,
10835920,home,SV Sandhausen,Hamadi Al Ghaddioui,hamadi-al-ghaddioui,H. A. Ghaddioui,F,18,190,90,M,165015,EUR,653961600,F,14,14,False,25.0,8.0,,,2.0,5.0,6.0,20.0,1.0,2.0,,,,,,90.0,39.0,6.2,23.0,2,,,8.0,9.0,9.0,1.0,,1.0,1.0,2.0,4.0,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,1.0,,,,
