match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,captain,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed
14083610,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189.0,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,23.0,17.0,13.0,7.0,0.0,13.0,14.0,4.0,9.0,2.0,5.0,1.0,2.0,2.0,90.0,27.0,6.7,6.0,0.00299356,31.773651365614,6.0,11.76,5.145,0.0727,0,-0.8345,0.08,0.01,-0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Jesús Areso,jesus-areso,J. Areso,D,12,183.0,656,M,,910267,EUR,930873600,D,12,12,False,43.0,40.0,1.0,,1.0,21.0,21.0,19.0,22.0,2.0,5.0,,,,90.0,70.0,6.8,14.0,0.086551,177.23669633548,18.0,100.8,23.835,,0,,0.14,0.22,-0.16,,,,7.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,45.968869431259,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183.0,3110,M,,910978,EUR,931132800,D,3,3,False,49.0,48.0,10.0,10.0,0.0,30.0,31.0,18.0,18.0,7.0,3.0,,,,90.0,59.0,6.8,1.0,0.012671,105.87448265713,16.0,57.645,12.18,,1,,0.31,0.02,-0.08,,,,,,,6.0,,,,,,,3.0,,,1.0,3.0,1.0,0.2008,0.1346,0.02,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191.0,10335,M,laporte27,149734,EUR,769996800,D,14,14,False,51.0,42.0,14.0,9.0,0.0,26.0,30.0,16.0,21.0,1.0,4.0,,,,90.0,58.0,7.0,9.0,0.00891515,130.93102358792,15.0,81.27,14.385,,0,,0.2,0.1,-0.07,,,,,,1.0,3.0,5.0,,1.0,1.0,,,,,,,3.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
14083610,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181.0,1146,M,,84531,EUR,634608000,D,17,17,False,49.0,45.0,3.0,1.0,0.0,16.0,16.0,29.0,33.0,3.0,3.0,,,,90.0,71.0,7.1,9.0,0.0668682,74.678633559173,9.0,63.84,29.82,,3,,0.36,0.22,-0.15,,,,5.0,1.0,1.0,,3.0,,1.0,1.0,,,,30.197516454172,1.0,2.0,,,0.0443,,-0.16,,,,1.0,2.0,1.0,,,,,,,,,,,
14083610,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174.0,944,M,,96365,EUR,744595200,M,16,16,False,44.0,39.0,6.0,5.0,0.0,10.0,12.0,29.0,32.0,1.0,3.0,,,,82.0,55.0,7.0,10.0,0.0327551,90.707148312979,15.0,-0.21000000000002,6.825,,0,,0.32,-0.27,-0.05,,,,2.0,,2.0,4.0,5.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
14083610,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177.0,1766,M,,1495844,EUR,1068681600,M,18,18,False,61.0,52.0,2.0,2.0,0.0,13.0,16.0,39.0,45.0,,5.0,,,,90.0,79.0,6.6,18.0,0.0562981,78.159179012507,7.0,33.39,21.315,,1,,0.27,0.07,-0.2,,,,8.0,1.0,2.0,7.0,4.0,1.0,1.0,,,,2.0,26.277455146951,1.0,1.0,1.0,,0.0304,,-0.08,3.0,,,2.0,1.0,,3.0,,,,,,,,,,
14083610,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178.0,446,M,,1019318,EUR,1046822400,M,22,22,False,19.0,15.0,1.0,1.0,0.0,5.0,7.0,10.0,12.0,2.0,2.0,,,,62.0,38.0,6.7,7.0,0.0618032,84.850980936903,9.0,27.825,13.335,,4,,0.17,0.39,-0.03,,,,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,,1.0,1.0,30.875668272607,2.0,1.0,1.0,,0.2796,,-0.55,,,,1.0,,4.0,2.0,,,,,,,,,,
14083610,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188.0,2498,M,,605672,EUR,842486400,M,11,11,False,21.0,17.0,1.0,1.0,0.0,7.0,9.0,10.0,12.0,1.0,2.0,,,,62.0,35.0,6.5,9.0,0.00811515,37.401392528663,6.0,11.55,13.86,,1,,-0.13,0.29,0.15,,,,,,3.0,11.0,6.0,1.0,3.0,1.0,,2.0,3.0,13.864169646971,1.0,2.0,6.0,,0.1122,,-0.35,,1.0,,1.0,,1.0,,,,,,,,,,,
14083610,home,Athletic Club,Robert Navarro,robert-navarro,R. Navarro,M,23,178.0,940,M,,944165,EUR,1018569600,M,23,23,False,35.0,28.0,,,0.0,4.0,5.0,24.0,30.0,1.0,2.0,,,,82.0,56.0,6.9,16.0,0.113738,219.10924948884,19.0,174.615,39.375,,2,,0.2,0.47,-0.05,,,,3.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,,4.0,,122.46709792592,5.0,3.0,,,0.22,,-0.49,,,,1.0,2.0,,1.0,,,,,,,,,,
14083610,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186.0,20741,M,IñakiWill,783374,EUR,771638400,F,9,9,False,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,,1.0,,,,53.0,23.0,7.8,8.0,0.0381536,44.851801649943,4.0,26.355,24.045,,3,,0.06,0.4,-0.01,,,,3.0,,1.0,,3.0,,1.0,1.0,,,,32.898615779465,2.0,1.0,,2.0,0.9407,0.8498,0.25,,,,1.0,1.0,,,True,1.0,1.0,,,,,,,
14083610,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180.0,84836,M,NicoWill,1085400,EUR,1026432000,F,10,10,True,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,,3.0,,,,37.0,24.0,6.1,8.0,0.00783799,108.82073549564,8.0,-18.27,12.495,,1,,-0.17,0.29,-0.09,,,,,,,8.0,2.0,2.0,2.0,,,2.0,1.0,27.465281723257,2.0,,1.0,,0.0488,,-0.15,,2.0,1.0,,,1.0,2.0,,,,,,,,,,
14083610,home,Athletic Club,Alejandro Rego,rego-mora-alejandro,A. R. Mora,M,30,192.0,517,M,,2110897,EUR,1055289600,M,30,30,True,12.0,12.0,,,0.0,1.0,1.0,11.0,11.0,,2.0,,,,28.0,16.0,7.5,1.0,0.0152927,47.864067379509,6.0,35.805,15.435,,1,,-0.03,0.2,-0.06,,,,,,,3.0,2.0,,,,,1.0,3.0,17.753512582022,1.0,,,1.0,0.1326,0.661,0.53,,1.0,,1.0,,,,,1.0,,,,,,,,
14083610,home,Athletic Club,Maroan Sannadi,maroan-sannadi,M. Sannadi,F,21,192.0,5419,M,,1520799,EUR,980985600,F,21,21,True,5.0,3.0,,,0.0,,,3.0,5.0,1.0,2.0,,,,28.0,8.0,6.8,2.0,0.00272993,44.906513039019,5.0,32.76,19.53,,1,,-0.18,0.38,0.13,,,,,,1.0,1.0,2.0,,,,,,1.0,30.384768839918,2.0,,,1.0,0.0448,0.0912,-0.47,,,,1.0,,,,,,,,,,,,,
14083610,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180.0,388,M,,801837,EUR,736473600,D,15,15,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,8.0,3.0,6.6,1.0,0.00099718,,,,,,0,,0.03,,0.13,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Urko Izeta,urko-izeta,U. Izeta,F,25,175.0,415,M,,1430667,EUR,938563200,F,25,25,True,4.0,3.0,1.0,,0.0,1.0,2.0,2.0,2.0,,1.0,,,,8.0,6.0,6.5,2.0,0.00624617,19.997626875068,2.0,-0.41999999999999,9.555,,0,,0.01,0.04,-0.01,,Urko Izeta,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190.0,1431,M,,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Álex Padilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182.0,1918,M,,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adama Boiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186.0,1132,M,,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083610,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183.0,803,M,,1391375,EUR,1053820800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
