match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_lastName,captain,stat_shotOffTarget,stat_wonTackle,stat_challengeLost,stat_bigChanceMissed,stat_lastManTackle,stat_totalOffside
14025200,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,33.0,26.0,13.0,6.0,0.0,21.0,22.0,5.0,11.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,41.0,7.6,7.0,0.00129096,27.240179753943,5.0,23.394014129098,0.0,0.5845,0,-0.4133,0.04,0.01,0.14,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025200,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,D,14,14,False,32.0,27.0,7.0,3.0,0.0,12.0,13.0,15.0,19.0,3.0,1.0,,,,,,,90.0,55.0,7.6,10.0,0.294174,80.84949943277,11.0,19.807091558362,0.0,,1,,0.46,0.1,-0.23,,Archie Gray,2.0,1.0,3.0,6.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5665,0.6997,1.0,0.49,,,,,,,,,,,,,,,
14025200,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,3,3,False,41.0,30.0,6.0,,0.0,20.0,22.0,10.0,19.0,7.0,2.0,,,,,,,90.0,57.0,6.5,12.0,0.00387086,190.13154122532,19.0,101.04198707863,2.0,,1,,-0.18,0.09,0.53,,,,,4.0,7.0,3.0,,,,,,,,,,0.1174,,,-0.08,3.0,1.0,3.0,3.0,3.0,18.693720129309,50.843998809222,,,,,,,,
14025200,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,65.0,59.0,8.0,4.0,0.0,42.0,44.0,17.0,21.0,9.0,6.0,,,,,,,90.0,82.0,7.0,7.0,0.0141798,122.28941619319,15.0,30.621352087988,0.0,,1,,0.17,0.15,0.28,,,,,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,0.1738,,,-0.02,1.0,,2.0,,1.0,,,,True,1.0,,,,,
14025200,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,32.0,29.0,5.0,2.0,0.0,14.0,14.0,15.0,18.0,4.0,5.0,,,,,,,90.0,58.0,6.2,10.0,0.0128316,115.02985332067,15.0,71.928841020066,0.0,,0,,0.12,0.08,-0.25,,,,,2.0,6.0,3.0,1.0,3.0,1.0,,,,2.0,3.0,,,,,,,,,,1.0,,,,,,2.0,,,,
14025200,home,Tottenham Hotspur,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,22,22,False,19.0,15.0,1.0,1.0,0.0,1.0,4.0,14.0,15.0,,3.0,,,,,,,70.0,31.0,6.4,10.0,0.0261024,89.35130958549,8.0,27.437137226185,1.0,,0,,0.08,-0.17,-0.09,,,2.0,,1.0,8.0,4.0,1.0,2.0,,,,,1.0,1.0,3.0,,,3.0,,,,,,2.0,17.048543161496,27.846263106564,,,,1.0,2.0,,,
14025200,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,20.0,19.0,,,0.0,7.0,7.0,12.0,13.0,1.0,,,,,,,,45.0,24.0,6.6,1.0,0.00321945,39.740344561291,6.0,15.169394744621,0.0,,0,,0.02,0.02,0.19,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,
14025200,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,44.0,40.0,5.0,5.0,1.0,17.0,19.0,23.0,25.0,8.0,6.0,,,,,,,90.0,62.0,8.2,6.0,0.408986,226.59246901081,24.0,98.407374687333,4.0,,1,,0.51,0.27,0.53,,,,,,3.0,6.0,1.0,2.0,1.0,1.0,1.0,,4.0,,,0.0117,0.0278,1.0,-0.04,1.0,,,1.0,2.0,22.77616451667,75.622751338351,,,,3.0,,,,
14025200,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,False,8.0,6.0,,,0.0,,2.0,6.0,6.0,,1.0,,,,,,,35.0,9.0,6.8,3.0,0.0369459,47.064082924861,3.0,31.080638454613,2.0,,0,,0.26,0.13,0.15,,,,,,,,,,,,,,,,,,,1.0,,,,,,,17.290142364826,43.408806054363,,,,,,,,
14025200,home,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,19,19,False,12.0,9.0,,,0.0,5.0,6.0,4.0,6.0,4.0,2.0,,,,,,,90.0,30.0,6.6,11.0,0.00226074,36.296559211256,5.0,-1.9529130315649,1.0,,3,,0.0,0.26,0.25,,,,,3.0,5.0,5.0,2.0,,,,,,2.0,6.0,,0.2711,,,-0.52,3.0,3.0,,,,4.7875296209471,13.276564653554,,,,1.0,,,,
14025200,home,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179,51062,M,XaviSimons,997183,EUR,1050883200,F,7,7,False,43.0,36.0,1.0,1.0,0.0,10.0,11.0,26.0,32.0,,4.0,,,,,,,90.0,75.0,7.7,13.0,0.267004,166.04001891199,14.0,76.913585216097,5.0,,3,,0.55,0.45,-0.01,,,6.0,4.0,1.0,4.0,8.0,,4.0,2.0,,,,2.0,2.0,4.0,0.1629,,6.0,-0.59,,2.0,,3.0,2.0,28.722309874752,97.317663126012,,,1.0,1.0,,,,
14025200,home,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,15.0,13.0,2.0,1.0,0.0,5.0,5.0,8.0,10.0,,5.0,,,,,,,55.0,39.0,6.6,10.0,0.0738862,206.18519564455,13.0,119.93011831932,5.0,,6,,0.28,0.33,-0.01,,,2.0,1.0,3.0,10.0,6.0,4.0,3.0,2.0,,,,1.0,2.0,2.0,0.5468,,2.0,-0.69,1.0,2.0,,,1.0,33.918572858007,151.49289817274,,,4.0,1.0,1.0,1.0,,
14025200,home,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,True,31.0,23.0,3.0,,0.0,8.0,9.0,15.0,22.0,3.0,1.0,,,,,,,45.0,40.0,7.2,8.0,0.0507244,28.258966153258,6.0,8.4144744430523,0.0,,0,,0.3,0.05,0.45,,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,,2.0,,3.0,,1.0,,,,,,,,,,
14025200,home,Tottenham Hotspur,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,39,39,True,12.0,9.0,,,0.0,2.0,2.0,7.0,10.0,1.0,3.0,,,,,,,20.0,21.0,6.9,8.0,0.155624,66.229881291831,6.0,51.051534101269,2.0,,0,,0.28,0.15,0.17,,,1.0,1.0,,3.0,2.0,3.0,,,,,,1.0,2.0,,,,1.0,,1.0,,,,,18.295861924403,43.506632775553,,,,1.0,,,,
14025200,home,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
