match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_outfielderBlock
11406913,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,True,12.0,8.0,3.0,1.0,2.0,3.0,6.0,9.0,2.0,,,,,,,22.0,16.0,6.8,4.0,0.0466517,0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,,922928,EUR,970531200,D,59,59,True,8.0,7.0,1.0,,4.0,5.0,3.0,4.0,,,,,,,,15.0,17.0,6.2,5.0,0.00101712,0,,1.0,,2.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11406913,home,Salernitana,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,414,M,,1143547,EUR,996969600,F,22,22,True,6.0,4.0,,,,,4.0,6.0,,,,,,,,15.0,9.0,6.4,4.0,0.00333106,0,,,,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,
11406913,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,8.0,6.0,6.5,2.0,0.00212748,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,5,5,True,16.0,14.0,1.0,,5.0,7.0,9.0,9.0,3.0,,,,,,,14.0,18.0,6.7,3.0,0.00578289,0,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186,1740,M,,845271,EUR,803520000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185,154,M,,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Andres Șfaiț,,,andres-sfait,A. Șfaiț,F,77,180,146,M,,1492729,EUR,1102550400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187,1101,M,,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Josep Martínez,,,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,1,1,False,35.0,24.0,22.0,11.0,14.0,15.0,10.0,20.0,4.0,,1.0,,1.0,1.0,1.0,90.0,41.0,6.9,11.0,0.00405964,0,0.0781,,,,1.0,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
11406913,away,Genoa,Morten Frendrup,,,morten-frendrup,M. Frendrup,M,32,178,1679,M,,918440,EUR,986601600,D,32,32,False,21.0,16.0,4.0,3.0,5.0,7.0,11.0,15.0,4.0,,,,,,,90.0,46.0,6.9,9.0,0.0477783,0,,1.0,,1.0,,6.0,4.0,,4.0,3.0,4.0,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,
11406913,away,Genoa,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,,807295,EUR,905731200,D,14,14,False,30.0,22.0,7.0,2.0,14.0,18.0,8.0,12.0,3.0,,,,,,,71.0,43.0,6.7,10.0,0.00318898,0,,,,,3.0,3.0,4.0,,2.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0
11406913,away,Genoa,Mattia Bani,,,mattia-bani,M. Bani,D,13,188,270,M,,250547,EUR,755481600,D,13,13,False,35.0,30.0,6.0,3.0,26.0,28.0,4.0,7.0,1.0,,,,,,,90.0,49.0,7.3,5.0,0.00116601,1,,,,1.0,3.0,2.0,3.0,,6.0,1.0,,,,1.0,,,,,,0.008,,,,,1.0,,0.2049,,,,,,3.0
11406913,away,Genoa,Johan Vásquez,,,johan-vasquez,J. Vásquez,D,22,185,4788,M,,889785,EUR,909014400,D,22,22,False,28.0,17.0,5.0,1.0,11.0,15.0,6.0,13.0,3.0,,,,,,,90.0,49.0,6.9,12.0,0.00169224,0,,,,2.0,5.0,4.0,9.0,1.0,7.0,3.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
11406913,away,Genoa,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,malinovskyi18,195850,EUR,736473600,M,17,17,False,32.0,24.0,5.0,3.0,8.0,14.0,16.0,18.0,9.0,,,,,,,90.0,43.0,6.3,11.0,0.0309379,1,,,,2.0,1.0,8.0,2.0,2.0,,,,,1.0,,,,3.0,,,0.0095,,1.0,,,1.0,,0.0435,,,,,,
11406913,away,Genoa,Milan Badelj,,,milan-badelj,M. Badelj,M,,186,902,M,,39482,EUR,604368000,M,47,47,False,40.0,29.0,3.0,1.0,14.0,19.0,16.0,22.0,5.0,,,,,,,90.0,57.0,7.3,13.0,0.174755,0,,1.0,1.0,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,,True,,,,
11406913,away,Genoa,Kevin Strootman,,,kevin-strootman,K. Strootman,M,,186,405,M,,34221,EUR,634867200,M,8,8,False,48.0,38.0,3.0,,17.0,19.0,21.0,30.0,5.0,,,,,,,87.0,58.0,6.6,11.0,0.0264748,0,,1.0,,,2.0,4.0,3.0,,2.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,1.0
11406913,away,Genoa,Djed Spence,,,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,M,90,90,False,23.0,19.0,2.0,2.0,8.0,9.0,11.0,14.0,3.0,,,,,,,90.0,36.0,6.7,7.0,0.00467641,0,,,,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0
11406913,away,Genoa,Mateo Retegui,,,mateo-retegui,M. Retegui,F,32,186,15837,M,mateoretegui,914501,EUR,925344000,F,19,19,False,27.0,16.0,1.0,,7.0,9.0,9.0,20.0,4.0,,,,,,,90.0,43.0,7.0,20.0,0.0233764,2,,2.0,,3.0,2.0,8.0,2.0,1.0,2.0,,,,,1.0,,2.0,,,,0.3385,,4.0,,,2.0,1.0,0.7461,,,,,,
11406913,away,Genoa,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,11,11,False,28.0,20.0,,,10.0,11.0,12.0,24.0,3.0,,,,,,,90.0,44.0,6.8,20.0,0.101754,1,,7.0,2.0,,,5.0,,2.0,,,,,,1.0,1.0,3.0,1.0,,,0.7884,,2.0,,,1.0,1.0,0.8768,,,,,,
11406913,away,Genoa,Morten Thorsby,,,morten-thorsby,M. Thorsby,M,2,189,697,M,,280991,EUR,831254400,M,2,2,True,12.0,8.0,,,3.0,3.0,5.0,9.0,2.0,,,,,,,19.0,19.0,6.8,6.0,0.00596731,0,,,,3.0,3.0,5.0,5.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,
11406913,away,Genoa,Caleb Ekuban,,,caleb-ekuban,C. Ekuban,F,18,182,842,M,,309156,EUR,764380800,F,18,18,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,10.0,4.0,6.6,2.0,0.00238508,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Daniele Sommariva,,,daniele-sommariva,D. Sommariva,G,39,186,152,M,,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Nicola Leali,,,nicola-leali,N. Leali,G,1,193,635,M,,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Faroukou Cisse,Faroukou Cisse,,cisse-faroukou,F. Cissé,D,,185,44,M,,1083358,EUR,1078790400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Christos Papadopoulos,,,papadopoulos-christos,C. Papadopoulos,M,74,188,253,M,,1462307,EUR,1099267200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406913,away,Genoa,Seydou Fini,Seydou,Fini,fini-seydou,S. Fini,M,40,178,400,M,,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
