match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11408351,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,,19.0,12.0,,,0.0,4.0,4.0,8.0,15.0,8.0,1.0,6.0,1.0,,90.0,44.0,7.1,17.0,0.0142763,3,,,5.0,2.0,11.0,,,1.0,1.0,1.0,1.0,7.0,4.0,,,0.138,,1.0,4.0,,,3.0,2.0,,,5.0,,,,,
11408351,home,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,D,28,28,True,,13.0,12.0,1.0,1.0,0.0,7.0,8.0,5.0,6.0,3.0,,1.0,2.0,,16.0,19.0,6.9,3.0,0.190685,0,Zé Carlos,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11408351,home,Vitória SC,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,22,22,True,,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,,,16.0,11.0,6.3,6.0,0.00160221,1,,,1.0,2.0,3.0,,,,,,,2.0,,,,0.0308,,,1.0,,,,,,,,1.0,1.0,,,
11408351,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,2.0,,,0.00079656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,52,52,True,,,,,,,,,,,,,,,,,,,,,0,Alberto Baio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Gonçalo Nogueira,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,0,Gonçalo Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,home,Vitória SC,Ronaldo Lumungo,ronaldo,R. Lumungo,F,90,178,117,M,1089977,EUR,994809600,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,away,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,,30.0,18.0,22.0,11.0,0.0,9.0,10.0,9.0,20.0,,,13.0,,,90.0,39.0,6.7,12.0,0.00437094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.85
11408351,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,,35.0,27.0,5.0,1.0,0.0,17.0,20.0,11.0,16.0,6.0,3.0,2.0,1.0,,77.0,64.0,6.5,16.0,0.00608083,0,,,1.0,2.0,5.0,,,3.0,2.0,2.0,,2.0,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,
11408351,away,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,5,5,False,,24.0,19.0,5.0,3.0,0.0,18.0,23.0,1.0,1.0,1.0,2.0,5.0,1.0,,60.0,30.0,5.6,6.0,0.00034528,0,,,2.0,1.0,5.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,
11408351,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,,15.0,10.0,6.0,2.0,0.0,7.0,12.0,3.0,3.0,3.0,3.0,1.0,,,38.0,22.0,6.7,6.0,0.00208542,0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
11408351,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,,37.0,25.0,2.0,,0.0,15.0,16.0,10.0,26.0,8.0,2.0,3.0,1.0,,85.0,65.0,6.7,21.0,0.00991273,0,,,1.0,4.0,5.0,,,3.0,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,5.0,,,1.0,,,,,,,,
11408351,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,True,55.0,50.0,9.0,6.0,0.0,34.0,35.0,16.0,20.0,4.0,1.0,6.0,2.0,,90.0,65.0,7.0,7.0,0.264567,1,,,,,5.0,,,2.0,1.0,1.0,,,,,1.0,0.0189,,4.0,2.0,,,1.0,,,,,,,,,
11408351,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,,10.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,6.0,3.0,3.0,1.0,,,38.0,15.0,6.6,2.0,0.0012637,1,Ilija,Vukotić,2.0,2.0,2.0,,,1.0,,,,,,,,0.0138,,,,,,1.0,,,,,,,,,
11408351,away,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,M,8,8,False,,18.0,10.0,,,0.0,2.0,6.0,9.0,18.0,3.0,,4.0,2.0,,90.0,37.0,6.0,19.0,0.0807767,1,,,1.0,,9.0,,,,,1.0,1.0,2.0,1.0,,1.0,0.0195,,1.0,,6.0,1.0,1.0,5.0,,,,,,,,
11408351,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,,31.0,23.0,,,0.0,13.0,16.0,10.0,18.0,9.0,,7.0,4.0,,90.0,56.0,6.6,19.0,0.0268752,1,,,4.0,3.0,10.0,,,2.0,1.0,2.0,,2.0,,,1.0,0.0305,,,3.0,3.0,,1.0,3.0,,,,,,,,
11408351,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,,21.0,17.0,,,0.0,6.0,8.0,11.0,17.0,2.0,,2.0,1.0,,77.0,31.0,6.8,10.0,0.0133626,0,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,1.0,4.0,,,,,,,,,,,
11408351,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,False,,3.0,2.0,,,0.0,,,2.0,4.0,3.0,,,1.0,,90.0,11.0,6.9,6.0,0.10812,1,,,2.0,1.0,5.0,,,,,1.0,1.0,2.0,1.0,,,0.0742,,1.0,2.0,1.0,,,,1.0,,,,1.0,,,
11408351,away,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,True,,23.0,20.0,1.0,1.0,0.0,17.0,19.0,3.0,4.0,1.0,2.0,1.0,,,52.0,32.0,6.7,5.0,0.00893984,1,,,2.0,,2.0,,1.0,1.0,,,,,,1.0,,0.1137,,,2.0,,,,,,,1.0,1.0,,,,
11408351,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,True,,29.0,25.0,2.0,2.0,0.0,9.0,9.0,16.0,20.0,3.0,,4.0,,,52.0,36.0,6.9,6.0,0.0121113,1,,,2.0,2.0,6.0,,,1.0,1.0,2.0,1.0,1.0,,,1.0,0.0239,,,,,,1.0,1.0,,,,,,,,
11408351,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,11.0,10.0,,,0.0,3.0,4.0,7.0,9.0,1.0,,2.0,,,13.0,17.0,6.4,5.0,0.00776981,0,,,,,3.0,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
11408351,away,Boavista,Luís Santos,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,11,11,True,,7.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,,,,,13.0,9.0,6.6,2.0,0.00149574,0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11408351,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,True,,8.0,4.0,,,0.0,2.0,2.0,2.0,7.0,3.0,1.0,,1.0,,12.0,15.0,6.9,5.0,0.00278155,0,Filipe,Ferreira,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11408351,away,Boavista,César Dutra,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,Joel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,away,Boavista,Berna,berna,Berna,M,20,169,81,M,1133287,EUR,1063584000,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,Berna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408351,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
