match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,captain,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_punches,stat_goalAssist,stat_errorLeadToAGoal,stat_totalOffside
11391344,home,Metz,Alexandre Oukidja,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,20.0,6.0,16.0,2.0,4.0,4.0,2.0,16.0,6.0,1.0,2.0,3.0,90.0,25.0,6.5,14.0,0.00149085,0,-0.9071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,28.0,23.0,1.0,,8.0,9.0,15.0,22.0,1.0,,,,90.0,61.0,6.3,14.0,0.00722836,0,,3.0,1.0,3.0,6.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,False,35.0,30.0,5.0,4.0,16.0,18.0,15.0,18.0,5.0,,,,90.0,51.0,6.9,5.0,0.0281868,0,,1.0,,,1.0,4.0,1.0,,,7.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185,730,M,1471683,EUR,1086825600,D,38,38,False,29.0,25.0,1.0,1.0,16.0,18.0,9.0,11.0,1.0,,,,90.0,41.0,6.8,4.0,0.00326755,1,,,,3.0,,4.0,,,,7.0,1.0,,,Sadibou Sané,,,,1.0,1.0,0.1612,,,,,,,,,,,,,,,,
11391344,home,Metz,Matthieu Udol,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,3,3,False,35.0,27.0,4.0,2.0,14.0,16.0,13.0,20.0,9.0,,,,90.0,61.0,7.2,13.0,0.175131,1,,1.0,3.0,,5.0,4.0,,,,1.0,4.0,1.0,,,,,2.0,1.0,,0.02,True,1.0,3.0,2.0,,,,,,,,,,,,
11391344,home,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,M,99,99,False,12.0,10.0,1.0,,5.0,6.0,5.0,7.0,4.0,,,,75.0,31.0,6.6,10.0,0.00479709,0,,1.0,3.0,3.0,9.0,7.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,
11391344,home,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,37.0,29.0,6.0,2.0,11.0,11.0,20.0,31.0,6.0,,,,82.0,62.0,7.3,14.0,0.392027,3,,5.0,1.0,,5.0,5.0,,1.0,1.0,2.0,3.0,2.0,2.0,Lamine Camara,,2.0,1.0,2.0,,0.0977,,1.0,3.0,2.0,,1.0,lamine_camara_5,1.0,0.2134,,,,,,,
11391344,home,Metz,Danley Jean Jacques,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,26.0,24.0,4.0,4.0,9.0,9.0,15.0,18.0,2.0,,,,90.0,43.0,6.8,5.0,0.0125574,2,,1.0,2.0,1.0,9.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,,,,,3.0,1.0,,0.1122,,,3.0,,,,,,,1.0,,,,,,
11391344,home,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,False,16.0,11.0,,,,2.0,11.0,15.0,1.0,,,,55.0,25.0,6.4,8.0,0.0139092,1,,1.0,2.0,1.0,3.0,2.0,,1.0,,2.0,,,1.0,,,,,1.0,,0.5018,,,1.0,1.0,,1.0,,,,,1.0,,,,,
11391344,home,Metz,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,10,10,False,19.0,14.0,1.0,,4.0,4.0,10.0,16.0,6.0,,,,90.0,41.0,7.4,14.0,0.0160441,2,,1.0,1.0,,5.0,7.0,,,8.0,,,,3.0,,,,,,,0.2691,,,,,4.0,2.0,georgesmkd,1.0,0.6377,1.0,,1.0,,,,
11391344,home,Metz,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,11,11,False,31.0,21.0,1.0,,5.0,10.0,16.0,22.0,5.0,,,,75.0,47.0,6.5,14.0,0.0205812,3,,1.0,5.0,1.0,8.0,5.0,1.0,,1.0,1.0,3.0,,1.0,,,,,2.0,,0.4323,,,1.0,,,2.0,,1.0,0.1945,,1.0,,,,,
11391344,home,Metz,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,D,22,22,True,11.0,9.0,,,3.0,3.0,7.0,10.0,2.0,,,,35.0,19.0,6.2,9.0,0.0307619,0,,2.0,,,3.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,
11391344,home,Metz,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,11.0,7.0,4.0,2.0,3.0,3.0,4.0,10.0,1.0,,,,15.0,26.0,6.9,8.0,0.00252848,1,,2.0,,,3.0,4.0,,,2.0,1.0,3.0,3.0,1.0,,,,1.0,,,0.0233,,,1.0,,,,,,,1.0,,,,,,
11391344,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,8.0,7.0,1.0,,2.0,2.0,5.0,7.0,4.0,,,,15.0,14.0,6.7,4.0,0.00861593,0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,Ibou,Sane,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
11391344,home,Metz,Joseph N'Duquidi,nduquidi-joseph,J. N'Duquidi,M,15,185,86,M,1392812,EUR,1099180800,M,34,34,True,4.0,4.0,,,,,4.0,4.0,,,,,8.0,6.0,6.8,,0.0030036,1,,,,,,,,,,1.0,,,,,,,,,,0.0374,,,,,,,,1.0,0.0213,,,,,,,
11391344,home,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391344,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Malick Mbaye,,,,,,,,,,,,,,,,,,,,,,
11391344,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,31.0,24.0,12.0,6.0,22.0,24.0,2.0,7.0,7.0,1.0,1.0,3.0,90.0,39.0,7.0,7.0,0.00123765,0,0.0669,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11391344,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,36.0,31.0,5.0,1.0,12.0,14.0,19.0,23.0,1.0,,,,90.0,64.0,7.3,7.0,0.0280704,1,,1.0,2.0,2.0,4.0,6.0,,,,4.0,,,4.0,,,,2.0,,1.0,0.0211,,1.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,
11391344,away,Olympique Lyonnais,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,68.0,56.0,9.0,6.0,40.0,47.0,16.0,21.0,4.0,,,,90.0,83.0,6.9,14.0,0.00774815,0,,,,2.0,5.0,7.0,1.0,1.0,2.0,6.0,4.0,3.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
