match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_interceptionWon,stat_hitWoodwork,captain,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal
12530700,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,17.0,9.0,10.0,2.0,0.0,8.0,9.0,1.0,8.0,6.0,1.0,2.0,90.0,24.0,6.5,8.0,0.00022527,0,-0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530700,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,False,40.0,37.0,1.0,1.0,0.0,23.0,24.0,15.0,19.0,4.0,,,90.0,70.0,7.5,9.0,0.106994,2,,3.0,1.0,1.0,1.0,6.0,9.0,1.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,0.0588,2.0,,,,,,,,,,,,,,,,,,
12530700,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,60.0,51.0,5.0,4.0,0.0,29.0,33.0,22.0,27.0,3.0,,,90.0,74.0,7.8,10.0,0.0146017,1,,,,1.0,1.0,4.0,4.0,,,,,,5.0,3.0,1.0,,1.0,,0.0818,,2.0,1.0,1.0,2.0,1.0,0.3158,,,,,,,,,,,,
12530700,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,False,32.0,30.0,,,0.0,22.0,23.0,8.0,9.0,3.0,,,45.0,42.0,6.6,2.0,0.00227662,0,,,,3.0,1.0,4.0,2.0,,,,,,8.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12530700,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,False,43.0,36.0,2.0,1.0,0.0,19.0,24.0,17.0,19.0,5.0,,,90.0,68.0,7.0,12.0,0.0164624,1,,,,,1.0,4.0,9.0,2.0,,,1.0,,1.0,7.0,3.0,1.0,,,0.0281,1.0,2.0,,,,2.0,,,,2.0,,,,,,,,,
12530700,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,13,13,False,48.0,42.0,6.0,5.0,0.0,28.0,31.0,14.0,17.0,8.0,,,90.0,74.0,7.2,12.0,0.0244699,3,,,,,,7.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,0.156,1.0,1.0,1.0,,,1.0,0.0419,,,1.0,,,,,,,,,
12530700,home,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,58.0,48.0,8.0,5.0,0.0,29.0,30.0,19.0,28.0,8.0,,,90.0,67.0,6.7,13.0,0.0128281,1,,,,,,3.0,3.0,1.0,,,,,,1.0,,2.0,1.0,,0.0156,,1.0,1.0,,,2.0,0.0128,,,1.0,,,,,,,,,
12530700,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,33.0,29.0,2.0,2.0,0.0,2.0,3.0,27.0,31.0,4.0,,,67.0,44.0,7.0,9.0,0.0810644,0,,1.0,,1.0,,6.0,5.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
12530700,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,22.0,15.0,2.0,1.0,0.0,6.0,7.0,9.0,18.0,2.0,,,81.0,40.0,6.8,15.0,0.0784223,1,,3.0,,,,5.0,4.0,1.0,1.0,,,1.0,1.0,,,4.0,,,0.0706,,3.0,,,,3.0,,,,,1.0,,,,,,,,
12530700,home,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,22.0,15.0,2.0,1.0,1.0,4.0,5.0,11.0,17.0,3.0,,,67.0,38.0,7.3,14.0,0.103339,2,,,,,1.0,4.0,7.0,2.0,3.0,1.0,1.0,,,2.0,1.0,3.0,,,0.0469,2.0,,1.0,,,3.0,0.0907,,,,,,,,,,,,
