match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_penaltyConceded,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,captain,stat_challengeLost,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_penaltyWon
11373451,home,AFC Wimbledon,Nik Tzanev,nik-tzanev,N. Tzanev,G,33,195.0,58,M,795944,EUR,851299200,G,1,1,False,28.0,19.0,21.0,12.0,7.0,7.0,12.0,21.0,4.0,8.0,1.0,10.0,1.0,1.0,90.0,41.0,9.5,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373451,home,AFC Wimbledon,Isaac Ogundere,isaac-ogundere,I. Ogundere,D,33,,35,M,1133486,EUR,1036540800,D,33,33,False,33.0,22.0,9.0,3.0,8.0,10.0,16.0,26.0,5.0,,,,,,90.0,68.0,7.3,18.0,0,Isaac Ogundere,,1.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11373451,home,AFC Wimbledon,Joe Lewis,joe-lewis,J. Lewis,D,31,,39,M,970391,EUR,937785600,D,31,31,False,29.0,20.0,9.0,4.0,16.0,18.0,4.0,11.0,2.0,,,,,,90.0,36.0,6.3,9.0,0,,,,,,2.0,5.0,4.0,5.0,,,,4.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,
11373451,home,AFC Wimbledon,Ryan Johnson,ryan-johnson,R. Johnson,D,6,188.0,49,M,364682,EUR,844214400,D,6,6,False,26.0,18.0,11.0,4.0,12.0,14.0,6.0,12.0,5.0,,,,,,90.0,32.0,6.6,8.0,0,,,,,,2.0,1.0,3.0,3.0,,,,4.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
11373451,home,AFC Wimbledon,Lee Brown,lee-brown,L. Brown,D,,183.0,5,M,95605,EUR,650246400,D,3,3,False,39.0,29.0,8.0,3.0,15.0,16.0,16.0,28.0,10.0,,,,,,90.0,67.0,6.9,15.0,1,,,,5.0,2.0,1.0,1.0,3.0,2.0,,,,4.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11373451,home,AFC Wimbledon,James Tilley,james-tilley,J. Tilley,M,7,174.0,42,M,794660,EUR,897696000,M,7,7,False,24.0,19.0,3.0,3.0,8.0,8.0,12.0,22.0,5.0,,,,,,84.0,48.0,6.7,16.0,2,,,,6.0,1.0,,,4.0,5.0,2.0,4.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,
11373451,home,AFC Wimbledon,James Ball,james-ball,J. Ball,D,6,190.0,20,M,824598,EUR,817776000,M,16,16,False,34.0,26.0,4.0,1.0,13.0,16.0,13.0,18.0,7.0,,,,,,79.0,45.0,6.7,10.0,0,,,,,,,2.0,3.0,6.0,1.0,1.0,,,,3.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,
11373451,home,AFC Wimbledon,Jake Reeves,jake-reeves,J. Reeves,M,4,173.0,21,M,151058,EUR,738720000,M,4,4,False,68.0,56.0,4.0,2.0,31.0,31.0,25.0,38.0,10.0,,,,,,90.0,76.0,6.6,16.0,0,,,,1.0,,,1.0,5.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,True,2.0,,,,,
11373451,home,AFC Wimbledon,Aron Sasu,aron-sasu,A. Sasu,F,29,185.0,40,M,1155382,EUR,1109980800,M,29,29,False,13.0,8.0,,,,,8.0,14.0,2.0,,,,,,64.0,29.0,6.4,14.0,0,Aron Sasu,,,1.0,,,,5.0,3.0,,4.0,,,,1.0,1.0,,,2.0,,,1.0,5.0,1.0,,1.0,,,,,,,,
11373451,home,AFC Wimbledon,Ali Al-Hamadi,ali-al-hamadi,A. Al-Hamadi,F,12,187.0,5745,M,1010010,EUR,1014940800,F,10,10,False,10.0,8.0,,,3.0,3.0,5.0,8.0,2.0,,,,,,64.0,29.0,7.2,9.0,2,,,,1.0,,2.0,1.0,5.0,6.0,1.0,4.0,1.0,3.0,,2.0,1.0,1.0,,,,2.0,,3.0,2.0,,1.0,,,,alikalhamadi,,,,
