match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_lastManTackle,stat_errorLeadToAGoal,stat_punches,stat_outfielderBlock,stat_totalOffside
11067595,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,28.0,20.0,3.0,3.0,8.0,8.0,12.0,22.0,3.0,7.0,5.0,,,,69.0,42.0,8.6,13.0,0.3916,1.0805,0.0150079,3,,2.0,,4.0,,2.0,,,,,,,3.0,1.0,,2.0,3.0,2.0,,,1.0,2.0,,,2.0,tiquinho_soares_29,,,,,
11067595,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,18.0,16.0,,,5.0,5.0,11.0,15.0,,2.0,2.0,,,,24.0,23.0,6.8,4.0,0.0,0.0,0.0478379,0,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11067595,home,Botafogo,Júnior Santos,,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,15.0,8.0,2.0,1.0,3.0,5.0,5.0,10.0,,2.0,3.0,,,,21.0,18.0,6.9,7.0,0.0163,0.0577,0.00566358,1,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
11067595,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,8.0,8.0,1.0,1.0,3.0,3.0,5.0,5.0,,1.0,,,,,21.0,14.0,6.6,4.0,0.0263,0.1415,0.00185819,1,,,,2.0,,,,,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,,,,,,,,
11067595,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,7.0,5.0,2.0,1.0,1.0,1.0,4.0,7.0,,,1.0,,,,12.0,9.0,6.4,4.0,0.0,0.0,0.00127516,0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067595,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,9.0,9.0,,,3.0,3.0,6.0,8.0,,,,,,,12.0,11.0,6.5,2.0,0.0,0.0,0.00207383,0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Henrique Vermudt,,,henrique-vermudt,H. Vermudt,D,,184,25,M,981617,EUR,919900800,M,56,56,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,home,Botafogo,Matheus Nascimento,Matheus Nascimento,,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Gabriel Vasconcelos,,,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,19.0,14.0,8.0,3.0,14.0,14.0,,5.0,1.0,2.0,6.0,2.0,1.0,3.0,90.0,32.0,5.5,5.0,0.0,0.0,6.7e-05,0,-2.2495,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11067595,away,Coritiba,Natanael,,,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,16,16,False,16.0,13.0,2.0,2.0,9.0,9.0,4.0,7.0,,1.0,3.0,,,,45.0,24.0,5.7,4.0,0.0,0.0,0.00057671,0,,,,5.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Benjamin Kuscevic,,,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,50.0,46.0,2.0,1.0,36.0,39.0,10.0,11.0,1.0,4.0,5.0,,,,90.0,62.0,6.7,5.0,0.0,0.0,0.00262213,0,,,,3.0,,,,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,
11067595,away,Coritiba,Henrique,,,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,50.0,49.0,5.0,4.0,45.0,46.0,4.0,4.0,,1.0,5.0,,,,90.0,59.0,6.5,1.0,0.0,0.0,0.00166538,0,,,,3.0,,,,6.0,1.0,1.0,1.0,,1.0,,2.0,,,,True,,,,,,,,,,,1.0,
11067595,away,Coritiba,Jamerson,,,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,D,83,83,False,37.0,28.0,2.0,,16.0,19.0,14.0,22.0,,5.0,5.0,,,,90.0,64.0,6.0,18.0,0.0,0.0,0.557445,0,,4.0,2.0,9.0,1.0,,,1.0,2.0,2.0,2.0,,,1.0,2.0,,9.0,3.0,,,,,,1.0,,,,,,,
11067595,away,Coritiba,Andrey,,,andrey,Andrey,M,5,176,251,M,822513,EUR,887500800,M,7,7,False,60.0,57.0,3.0,3.0,31.0,32.0,26.0,29.0,,8.0,13.0,,,,90.0,77.0,7.1,6.0,0.0,0.0,0.0267836,0,,1.0,,4.0,2.0,1.0,,3.0,2.0,7.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11067595,away,Coritiba,Robson,,,robson,Robson,F,11,179,708,M,850987,EUR,675561600,M,30,30,False,8.0,5.0,1.0,1.0,3.0,5.0,2.0,4.0,,3.0,,,,,56.0,21.0,6.4,6.0,0.0,0.0,0.00665646,0,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11067595,away,Coritiba,Matheus Bianqui,,,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,17,17,False,19.0,10.0,4.0,1.0,7.0,10.0,3.0,9.0,1.0,7.0,3.0,,,,56.0,31.0,6.5,11.0,0.0,0.0,0.00232809,0,,,,2.0,,1.0,,1.0,,3.0,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,
11067595,away,Coritiba,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,16.0,13.0,3.0,2.0,8.0,9.0,5.0,7.0,,4.0,4.0,,,,68.0,31.0,7.0,7.0,0.0871,0.1834,0.00950282,3,,,,2.0,2.0,,1.0,,,,,3.0,,,,3.0,1.0,1.0,,,,2.0,,,1.0,,,,,,
11067595,away,Coritiba,Marcelino Moreno,,,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,False,29.0,22.0,3.0,2.0,5.0,7.0,19.0,29.0,,8.0,8.0,,,,90.0,57.0,6.7,20.0,0.1723,0.1267,0.1937,1,,7.0,2.0,9.0,,2.0,,,1.0,,,3.0,2.0,3.0,2.0,2.0,9.0,6.0,,1.0,,1.0,,,,,,,,,1.0
11067595,away,Coritiba,Diogo Oliveira,,,diogo-oliveira,Diogo Oliveira,F,9,194,211,M,1018176,EUR,849657600,F,18,18,False,13.0,10.0,,,6.0,7.0,4.0,6.0,2.0,5.0,1.0,,,,68.0,24.0,6.8,4.0,0.252,0.1761,0.00501894,1,,,,7.0,3.0,,,,,2.0,1.0,,1.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,
11067595,away,Coritiba,Diogo Batista de Souza,Diogo,Batista de Souza,diogo-batista-de-souza,D. B. d. Souza,D,25,173,100,M,1588320,EUR,1062115200,D,29,29,True,19.0,17.0,3.0,2.0,10.0,11.0,7.0,10.0,,1.0,,,,,45.0,32.0,6.2,7.0,0.0,0.0,0.00331653,0,,2.0,,5.0,1.0,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
11067595,away,Coritiba,Fransérgio,,,fransergio,Fransérgio,M,20,187,104,M,84847,EUR,656208000,M,15,15,True,25.0,21.0,4.0,2.0,9.0,9.0,12.0,16.0,,1.0,1.0,,,,34.0,29.0,6.7,4.0,0.0349,0.0,0.0110503,1,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11067595,away,Coritiba,Maurício Garcez,,,mauricio-garcez,Maurício Garcez,M,31,183,350,M,1050353,EUR,858470400,F,33,33,True,12.0,10.0,1.0,,5.0,5.0,5.0,7.0,,3.0,2.0,,,,34.0,17.0,6.4,3.0,0.2084,0.0,0.00610336,1,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
11067595,away,Coritiba,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,F,21,21,True,9.0,7.0,1.0,,1.0,1.0,7.0,9.0,1.0,1.0,2.0,,,,22.0,21.0,7.1,4.0,0.0188,0.0143,0.111784,1,,1.0,1.0,2.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,
11067595,away,Coritiba,Edu,,,edu,Edu,F,9,180,327,M,868864,EUR,731289600,F,99,99,True,3.0,2.0,,,,,3.0,4.0,,,,,,,22.0,9.0,6.5,3.0,0.4587,0.0,0.137497,1,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,
11067595,away,Coritiba,Luan Polli,,,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Thiago Dombroski,Thiago Dombroski,,thiago-dombroski,T. Dombroski,D,55,190,95,M,1134106,EUR,1024531200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Victor Luis,,,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Jean Pedroso,,,jean-pedroso,Jean Pedroso,D,47,191,259,M,1462756,EUR,1075248000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Gabriel Silva,Gabriel,Silva Azevedo Figueiredo,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Jean Gabriel,Jean Gabriel,,jean-gabriel,Jean Gabriel,M,17,172,51,M,1507611,EUR,1045267200,M,82,82,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067595,away,Coritiba,Rodrigo Pinho,,,rodrigo-pinho,Rodrigo Pinho,F,9,185,215,M,801339,EUR,675561600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
