match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_challengeLost,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_lastManTackle,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
14065075,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,45.0,30.0,22.0,8.0,0.0,25.0,29.0,5.0,16.0,2.0,2.0,7.0,6.0,1.0,1.0,6.0,7.0,2.0,3.0,3.0,90.0,64.0,7.2,16.0,0.0112383,0.8716,0,1.6107,0.1,0.05,-0.68,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,32.0,25.0,3.0,,0.0,18.0,21.0,7.0,11.0,2.0,4.0,3.0,1.0,,,,,,,,90.0,51.0,6.2,12.0,0.00984864,,0,,0.01,0.02,-0.34,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,44.0,39.0,7.0,5.0,0.0,28.0,30.0,11.0,14.0,1.0,3.0,5.0,5.0,,,,,,,,90.0,66.0,6.3,10.0,0.0405786,,0,,0.32,0.05,-0.61,,,,1.0,2.0,7.0,2.0,,1.0,2.0,2.0,2.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,53.0,43.0,4.0,1.0,0.0,37.0,41.0,6.0,12.0,2.0,4.0,4.0,7.0,,1.0,,,,,,90.0,62.0,6.1,12.0,0.00607492,,0,,-0.07,0.06,-0.52,,,,,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,False,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,39.0,11.0,6.3,5.0,0.00161086,,1,,-0.06,0.22,-0.06,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,0.0395,1.0,-0.24,,,,,,,,,,,
14065075,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,42.0,34.0,6.0,2.0,1.0,23.0,27.0,11.0,15.0,,3.0,3.0,4.0,,,,,,,,90.0,63.0,8.6,14.0,0.22827,,1,,0.32,0.15,0.41,,,,2.0,,4.0,2.0,2.0,2.0,,,2.0,,1.0,1.0,1.0,,,0.1553,2.0,0.51,1.0,1.0,3.0,0.8342,,,,,,,
14065075,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,35.0,29.0,3.0,,0.0,20.0,22.0,9.0,13.0,,3.0,,3.0,,,,,,,,89.0,51.0,6.6,9.0,0.00379837,,2,,-0.17,0.11,0.25,,,,,,3.0,,1.0,1.0,2.0,2.0,,,,1.0,,,,0.0517,,-0.15,,,1.0,,2.0,2.0,,,,,
14065075,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,21.0,15.0,1.0,,0.0,12.0,13.0,3.0,8.0,,6.0,3.0,4.0,,,,,,,,64.0,41.0,7.2,9.0,0.039308,,0,,0.12,0.19,0.57,,,,1.0,,2.0,,,2.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,2.0,,1.0,1.0,,,
14065075,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,F,19,19,False,21.0,18.0,1.0,,1.0,11.0,14.0,7.0,7.0,3.0,8.0,2.0,3.0,,,,,,,,90.0,41.0,7.7,7.0,0.153249,,1,,0.23,0.09,0.62,,,,3.0,,6.0,,,1.0,5.0,5.0,,,1.0,3.0,1.0,,,0.0528,1.0,-0.16,,,1.0,,2.0,1.0,,1.0,,,
14065075,home,FC Augsburg,Elias Saad,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,10.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,5.0,1.0,7.0,2.0,5.0,,,,,,,,64.0,31.0,7.2,8.0,0.018533,,0,,0.08,0.3,-0.05,,Elias Saad,,2.0,,4.0,,,1.0,2.0,,4.0,,,3.0,2.0,,,,1.0,,,,1.0,,3.0,,3.0,,,,
14065075,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,22.0,20.0,1.0,,0.0,8.0,10.0,12.0,12.0,2.0,5.0,1.0,6.0,,,,,,,,90.0,42.0,7.9,12.0,0.0313337,,4,,-0.26,0.32,0.25,,,,7.0,2.0,5.0,1.0,,,1.0,,1.0,,,,2.0,,,0.2045,1.0,0.47,2.0,1.0,1.0,0.4563,2.0,2.0,1.0,,,,
14065075,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,18.0,14.0,1.0,,0.0,10.0,11.0,4.0,7.0,,2.0,,2.0,,,,,,,,51.0,25.0,6.4,6.0,0.0121976,,0,,-0.09,0.16,-0.13,,,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
14065075,home,FC Augsburg,Anton Kade,anton-kade,A. Kade,M,30,179,294,M,1129365,EUR,1074297600,M,30,30,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,1.0,2.0,,3.0,,,,,,,,26.0,15.0,6.8,6.0,0.00059763,,1,,-0.12,0.03,0.0,,Anton,Kade,,,2.0,,,,,,2.0,,,,1.0,,,0.0101,,0.01,,,,,2.0,1.0,1.0,,,,
14065075,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,1.0,1.0,,,,,,,,,,26.0,14.0,6.7,4.0,0.0313458,,0,,-0.01,0.11,0.0,,,,,1.0,3.0,,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,13.0,7.0,7.1,1.0,2.774e-05,,0,,-0.03,0.0,0.45,,Noahkai,Banks,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,home,FC Augsburg,Aiman Dardari,dardari-aiman,A. Dardari,F,11,178,211,M,1481370,EUR,1111363200,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065075,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,43.0,30.0,26.0,13.0,0.0,22.0,24.0,8.0,19.0,,,1.0,8.0,,,,1.0,1.0,,,90.0,50.0,6.7,13.0,0.00320779,0.0047,0,-0.7095,0.39,0.07,-0.2,-0.57,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,MNeuer,,
14065075,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,23.0,19.0,2.0,,1.0,6.0,7.0,13.0,16.0,,,1.0,2.0,,,,,,,,71.0,42.0,6.4,10.0,0.375164,,2,,-0.06,0.5,-0.28,,,,3.0,1.0,7.0,1.0,,,,,,,1.0,3.0,1.0,1.0,,0.5687,2.0,0.05,1.0,,,0.5703,1.0,,,,KonradLaimer,1.0,1.0
