match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,description,from,confirmed
14083099,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14083099,,,,,90,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,,
14083099,,,,,88,,,3,,,card,,Javier Guerra,Foul,False,124276115.0,False,yellow,1122610.0,Javier Guerra,,,,
14083099,,,,,87,,,4,,,substitution,,,,,125052556.0,False,regular,,,False,,,
14083099,,4.0,0.0,,82,,,9,,,goal,,,,,326256225.0,True,regular,1085081.0,Álvaro Carreras,,,,
14083099,,,,,79,,,12,,,substitution,,,,,125052489.0,True,regular,,,False,,,
14083099,,,,,79,,,12,,,substitution,,,,,125052483.0,True,regular,,,False,,,
14083099,,,,,68,,,23,,,substitution,,,,,125052400.0,True,regular,,,False,,,
14083099,,,,,55,,,36,,,substitution,,,,,125052262.0,False,regular,,,False,,,
14083099,,,,,55,,,36,,,substitution,,,,,125052261.0,False,regular,,,False,,,
14083099,,,,,55,,,36,,,substitution,,,,,125052244.0,False,regular,,,False,,,
14083099,,,,,46,,,45,,,substitution,,,,,125052172.0,False,regular,,,False,,,
14083099,,,,,46,,,45,,,substitution,,,,,125052152.0,True,regular,,,False,,,
14083099,,,,,46,,,45,,,substitution,,,,,125052151.0,True,regular,,,False,,,
14083099,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14083099,,,,,45,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,,
14083099,,3.0,0.0,,44,,,2,,,goal,,,,,326250739.0,True,regular,991011.0,Jude Bellingham,,,,
14083099,,,,,43,,,3,,,inGamePenalty,,,goalkeeperSave,,118579437.0,True,missed,868812.0,Vinícius Júnior,,Goalkeeper save,,
14083099,,,,,36,,,10,,,card,,Aurélien Tchouaméni,Foul,False,124275640.0,True,yellow,859025.0,Aurélien Tchouaméni,,,,
14083099,,2.0,0.0,,31,,,15,,,goal,,,,,326249047.0,True,regular,826643.0,Kylian Mbappé,,,,
14083099,,1.0,0.0,,19,,,27,,,goal,,,,,326247331.0,True,penalty,826643.0,Kylian Mbappé,,,penalty,
14083099,,,,,17,,,29,,,varDecision,,,,,90378.0,True,penaltyNotAwarded,822519.0,Éder Militão,,,,False
