match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_challengeLost,stat_totalCross,stat_goals,stat_wasFouled,stat_penaltyWon,player_firstName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot,stat_hitWoodwork
14083099,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,67.0,55.0,2.0,1.0,0.0,9.0,10.0,46.0,57.0,3.0,,79.0,87.0,6.7,21.0,0.265127,,3,,0.37,0.63,-0.04,,,5.0,3.0,,2.0,1.0,,,,,,,,0.8773,0.709,3.0,-0.93,,,2.0,,,3.0,,1.0,,,,5.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
14083099,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,45.0,39.0,2.0,2.0,0.0,6.0,7.0,33.0,38.0,,,45.0,53.0,6.7,8.0,0.0481697,,0,,-0.01,0.28,-0.09,,,5.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,47.0,45.0,3.0,2.0,0.0,9.0,9.0,36.0,38.0,5.0,,45.0,53.0,6.8,3.0,0.0398319,,1,,0.21,-0.52,0.14,,,1.0,1.0,1.0,,,,,,1.0,,,,0.029,,,-0.12,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,17,17,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,,,22.0,13.0,6.8,,0.00246997,,0,,0.08,0.02,0.13,,,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,9,9,True,,,,,0.0,,,,,,,11.0,4.0,6.7,1.0,,,0,,,-0.05,0.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
14083099,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,11.0,11.0,6.4,1.0,0.00547267,,1,,0.0,0.15,-0.04,,,2.0,2.0,,,1.0,,,,,,,,0.0351,,,-0.06,,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,
14083099,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,,1403015,EUR,1108252800,G,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,,1402716,EUR,1080086400,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo García,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,25,25,False,22.0,14.0,16.0,8.0,0.0,11.0,12.0,3.0,10.0,8.0,7.0,90.0,38.0,8.2,8.0,0.00043202,0.8938,0,0.6994,0.04,-0.06,-0.19,0.65,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,2.0,1.0,1.0,,,
14083099,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,False,20.0,14.0,4.0,1.0,0.0,9.0,14.0,5.0,6.0,2.0,,55.0,39.0,6.0,9.0,0.120116,,0,,0.06,0.12,-0.56,,,2.0,4.0,,,,7.0,1.0,,4.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14083099,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,5,5,False,29.0,25.0,6.0,2.0,0.0,21.0,24.0,4.0,5.0,4.0,,90.0,56.0,6.3,6.0,0.00396239,,0,,0.09,0.02,-0.36,,,1.0,3.0,,,,15.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
14083099,away,Valencia,José Copete,jose-copete,J. Copete,D,3,190,437,M,,913695,EUR,939513600,D,3,3,False,36.0,34.0,1.0,1.0,0.0,26.0,26.0,8.0,10.0,,,90.0,45.0,5.7,3.0,0.00268609,,0,,0.04,0.03,-0.67,,,1.0,1.0,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
14083099,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,37.0,30.0,2.0,,0.0,19.0,21.0,11.0,16.0,,,90.0,57.0,5.7,10.0,0.23266,,0,,0.29,-1.0,-0.69,,True,1.0,5.0,,,,4.0,,,3.0,1.0,,,,,1.0,,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14083099,away,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,12.0,8.0,1.0,,0.0,3.0,4.0,5.0,8.0,1.0,,55.0,20.0,6.0,9.0,0.00152881,,1,,-0.12,0.11,-0.27,,,4.0,3.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.1756,,,-0.46,,2.0,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,1.0,
14083099,away,Valencia,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,22,22,False,50.0,44.0,2.0,2.0,0.0,29.0,33.0,15.0,17.0,7.0,,90.0,65.0,6.7,7.0,0.00830543,,0,,0.02,0.25,0.14,,,3.0,3.0,,,,3.0,2.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,3.0,2.0,,,,,,,,,,,,,,
14083099,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,59.0,52.0,7.0,4.0,0.0,30.0,32.0,22.0,27.0,7.0,,87.0,74.0,7.0,10.0,0.0156354,,0,,0.15,0.12,0.13,,,3.0,4.0,,,,5.0,3.0,,2.0,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,
14083099,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,11,11,False,18.0,14.0,2.0,,0.0,9.0,10.0,5.0,8.0,2.0,,55.0,25.0,6.7,7.0,0.325272,,0,,0.37,0.06,-0.13,,,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14083099,away,Valencia,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,F,7,7,False,22.0,20.0,,,0.0,9.0,9.0,11.0,13.0,7.0,,90.0,33.0,6.6,9.0,0.0289558,,0,,-0.11,0.23,0.18,,,2.0,4.0,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,
14083099,away,Valencia,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,15,15,False,14.0,11.0,1.0,1.0,0.0,8.0,10.0,3.0,4.0,3.0,,45.0,30.0,6.4,12.0,0.00791247,,0,,0.0,0.12,-0.06,,,9.0,4.0,,,,1.0,,,2.0,2.0,3.0,,,,,,1.0,,6.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,True,23.0,20.0,2.0,2.0,0.0,8.0,10.0,12.0,13.0,2.0,,45.0,38.0,6.8,8.0,0.0142896,,1,,-0.05,0.06,-0.06,,,3.0,6.0,,1.0,,,,,2.0,1.0,1.0,,0.0286,0.0461,,-0.09,,,1.0,,,1.0,,2.0,,,,4.0,2.0,,,,,,,,,,,,,,
14083099,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,,,35.0,26.0,6.4,8.0,0.0147206,,0,,-0.17,0.07,-0.19,,,3.0,4.0,,,,1.0,,,2.0,1.0,,,,,2.0,,,1.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,True,16.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,7.0,1.0,,35.0,27.0,6.8,2.0,0.00383802,,0,,0.02,0.0,-0.04,,,3.0,3.0,,,,2.0,1.0,,3.0,2.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,1.0,,35.0,14.0,6.6,6.0,0.00385824,,1,,-0.16,0.19,0.19,,,3.0,3.0,1.0,,,,,,,,2.0,,0.2273,,,-0.02,2.0,2.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
14083099,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,True,4.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,,3.0,5.0,,,0.00664074,,1,,,,,,,1.0,,1.0,,,,,,,,,1.0,0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14083099,away,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Alejandro Panach Olmo,alejandro-panach-olmo,A. P. Olmo,D,32,177,26,M,,1614476,EUR,1137542400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Lucas Núñez,lucas-nunez,L. Núñez,M,29,183,36,M,,1939361,EUR,1142640000,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,Dani Raba,dani-raba,D. Raba,F,19,184,999,M,,873947,EUR,814924800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083099,away,Valencia,David Otorbi,otorbi-david,D. Otorbi,F,27,180,233,M,,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Otorbi,,,,,,,,,,,,,,,,,
