match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_outfielderBlock,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_lastManTackle
12437713,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183.0,12582,M,593526,EUR,801705600,F,19,19,True,15.0,13.0,,,0.0,2.0,3.0,11.0,13.0,,4.0,1.0,,,29.0,23.0,6.5,5.0,0.0321361,1,,1.0,2.0,1.0,,,nicolas_pepe19,,1.0,,,,,,,,1.0,0.0344,,,1.0,,,,,,1.0,,1.0,,,
12437713,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,True,31.0,29.0,2.0,2.0,0.0,14.0,14.0,15.0,17.0,,3.0,1.0,,,22.0,34.0,6.7,3.0,0.022236,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Thierno Barry,,,thierno-barry,T. Barry,F,11,195.0,5887,M,1395746,EUR,1035158400,F,15,15,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,21.0,7.0,7.3,,0.00426174,1,,,1.0,,,,t.barry29,1.0,2.0,1.0,1.0,,,1.0,,,,0.2918,0.2049,1.0,,,,,1.0,,,,,,,
12437713,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,6,6,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,,,,,14.0,10.0,7.6,2.0,0.0101442,1,,,1.0,,,,,,,,,,,1.0,,,,0.0993,0.2133,1.0,,,,,1.0,,,,,,,
12437713,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188.0,677,M,911853,EUR,986083200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190.0,1235,M,3041,EUR,494640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Juan Bernat,,,juan-bernat,J. Bernat,D,,170.0,1161,M,96368,EUR,730944000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187.0,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,home,Villarreal,Ramón Terrats,Ramón Terrats,,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Karl Hein,,,karl-hein,K. Hein,G,13,193.0,4102,M,991591,EUR,1018656000,G,13,13,False,39.0,32.0,18.0,11.0,0.0,26.0,28.0,6.0,11.0,1.0,9.0,,3.0,1.0,90.0,48.0,6.1,7.0,0.00093042,0,-2.3727,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12437713,away,Real Valladolid,Luis Pérez,,,luis-perez,L. Pérez,D,2,173.0,199,M,843180,EUR,791856000,D,2,2,False,41.0,39.0,2.0,2.0,0.0,26.0,27.0,14.0,18.0,3.0,3.0,,,,90.0,62.0,6.4,5.0,0.0393104,0,,4.0,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,
12437713,away,Real Valladolid,Javi Sánchez,,,javi-sanchez,J. Sánchez,D,15,189.0,336,M,943713,EUR,858297600,D,5,5,False,57.0,47.0,8.0,3.0,0.0,42.0,46.0,5.0,11.0,5.0,2.0,,,,90.0,70.0,6.2,10.0,0.00282594,1,,,5.0,1.0,,1.0,,2.0,6.0,1.0,1.0,,1.0,,3.0,2.0,,0.0484,,3.0,,,,1.0,,1.0,,True,,1.0,,1.0
12437713,away,Real Valladolid,David Torres,,,david-torres,D. Torres,D,4,182.0,147,M,1214359,EUR,1046822400,D,3,3,False,68.0,56.0,7.0,1.0,0.0,47.0,51.0,9.0,17.0,6.0,3.0,,,,90.0,80.0,6.3,12.0,0.00247056,0,,,3.0,,2.0,1.0,,1.0,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,
12437713,away,Real Valladolid,Lucas Rosa,,,lucas-rosa,L. Rosa,D,2,177.0,706,M,970860,EUR,954720000,D,22,22,False,35.0,30.0,,,0.0,17.0,21.0,13.0,15.0,5.0,,3.0,,,90.0,60.0,5.7,11.0,0.0105574,1,,1.0,6.0,1.0,,2.0,,,3.0,2.0,1.0,,,,,,2.0,0.0489,,1.0,1.0,,,,,,1.0,,,,,
12437713,away,Real Valladolid,Stanko Jurić,,,juric-stanko,S. Jurić,M,24,189.0,498,M,921417,EUR,840153600,M,20,20,False,45.0,44.0,2.0,1.0,0.0,36.0,36.0,8.0,9.0,1.0,5.0,1.0,,,71.0,54.0,6.5,2.0,0.00248589,1,,,5.0,1.0,1.0,3.0,,4.0,5.0,,,,,,1.0,1.0,,0.0187,,1.0,,,,,,1.0,1.0,,,,,
12437713,away,Real Valladolid,Anuar,,,anuar,Anuar,M,23,172.0,810,M,601962,EUR,790128000,M,23,23,False,29.0,25.0,,,0.0,15.0,17.0,10.0,13.0,,3.0,,,,90.0,40.0,6.3,6.0,0.00581175,0,,1.0,7.0,1.0,,2.0,,,2.0,,,,,,2.0,2.0,,,,3.0,1.0,,,,,1.0,,,,,,
12437713,away,Real Valladolid,Chuky,,,chuky,Chuky,M,20,176.0,232,M,1137584,EUR,1083196800,M,28,28,False,18.0,13.0,1.0,,0.0,11.0,14.0,3.0,7.0,,1.0,,,,79.0,29.0,6.5,9.0,0.0914447,3,,3.0,6.0,3.0,,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,0.105,0.0101,1.0,,1.0,,1.0,,,,,,,,
12437713,away,Real Valladolid,Selim Amallah,,,amallah-selim,S. Amallah,M,21,187.0,6523,M,801211,EUR,848016000,M,21,21,False,30.0,25.0,3.0,2.0,0.0,10.0,12.0,16.0,24.0,,2.0,3.0,,,90.0,59.0,7.7,18.0,0.279757,1,,6.0,8.0,,,4.0,selim_amallah,,11.0,6.0,6.0,,,1.0,3.0,2.0,2.0,0.0496,0.0161,,4.0,1.0,1.0,1.0,1.0,,,,,,,
12437713,away,Real Valladolid,Mamadou Sylla,,,mamadou-sylla,M. Sylla,F,9,184.0,1357,M,793761,EUR,764121600,M,7,7,False,14.0,11.0,,,0.0,5.0,5.0,6.0,10.0,1.0,5.0,1.0,,,71.0,24.0,6.3,8.0,0.0435094,0,,1.0,6.0,,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,4.0,1.0,,,1.0,,,,,,,,
12437713,away,Real Valladolid,Marcos André,,,marcos-andre,M. André,F,10,184.0,480,M,880157,EUR,845769600,F,9,9,False,17.0,12.0,2.0,2.0,0.0,6.0,7.0,6.0,11.0,,8.0,2.0,,,90.0,34.0,6.2,13.0,0.00476477,1,,1.0,6.0,2.0,,,,3.0,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2539,,,1.0,,,,,,,,,,,
12437713,away,Real Valladolid,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193.0,971,M,1393242,EUR,941587200,M,4,4,True,18.0,16.0,4.0,4.0,0.0,8.0,10.0,8.0,8.0,,2.0,,,,19.0,21.0,6.8,2.0,0.00498072,0,,,,,,,,,3.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Juanmi Latasa,,,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,1.0,,,19.0,8.0,6.5,2.0,0.00039476,0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
12437713,away,Real Valladolid,Iván Sánchez,,,ivan-sanchez,I. Sánchez,M,23,168.0,223,M,142018,EUR,717206400,M,10,10,True,10.0,7.0,1.0,,0.0,,1.0,7.0,11.0,,1.0,,,,11.0,13.0,6.4,5.0,0.00730363,0,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193.0,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Raúl Chasco,,,raul-chasco,R. Chasco,D,34,177.0,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Joseph Aidoo,,,joseph-aidoo,J. Aidoo,D,4,184.0,857,M,796320,EUR,812332800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Koke Iglesias,,,koke,Koke,D,32,,40,M,1184311,EUR,1110931200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Cenk Özkaçar,,,cenk-ozkacar,C. Özkaçar,D,39,190.0,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Amath Ndiaye,,,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437713,away,Real Valladolid,Adrián Arnu,,,adrian-arnu,A. Arnu,F,49,185.0,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
