match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalOffside,captain,stat_aerialWon,stat_outfielderBlock,stat_aerialLost,stat_onTargetScoringAttempt,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_errorLeadToAGoal,stat_shotOffTarget,stat_bigChanceMissed,player_sofascoreId,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_penaltyWon
10438206,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,23.0,18.0,13.0,8.0,14.0,15.0,4.0,8.0,1.0,9.0,2.0,1.0,4.0,1.0,1.0,90.0,33.0,6.1,5.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438206,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,False,33.0,24.0,5.0,1.0,12.0,14.0,13.0,22.0,,5.0,,,,,,90.0,57.0,5.6,15.0,1.0,1,3.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10438206,home,FC Arouca,João Basso,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,45.0,38.0,6.0,3.0,29.0,30.0,9.0,15.0,,6.0,,,,,,90.0,59.0,6.0,8.0,,1,,,4.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,,,2.0,,True,2.0,1.0,,,,,,,,,,,,,,,
10438206,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,False,46.0,45.0,2.0,2.0,36.0,36.0,9.0,10.0,,7.0,,,,,,90.0,55.0,6.0,1.0,,2,,,4.0,6.0,,,,1.0,2.0,1.0,2.0,2.0,,,2.0,,,4.0,,2.0,1.0,,,,,,,,,,,,,
10438206,home,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,43.0,38.0,3.0,1.0,25.0,25.0,13.0,21.0,,4.0,,,,,,90.0,72.0,5.8,13.0,1.0,1,3.0,,6.0,8.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,4.0,,4.0,,,,,1.0,,4.0,,,,,,,,,,,,
10438206,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,27.0,22.0,5.0,5.0,13.0,15.0,9.0,12.0,,2.0,,,,,,45.0,29.0,5.8,6.0,,0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
10438206,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,36.0,30.0,4.0,2.0,19.0,19.0,11.0,17.0,,4.0,,,,,,60.0,48.0,6.1,9.0,,0,,,3.0,3.0,,,,,,,1.0,,2.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,
10438206,home,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,M,7,7,False,9.0,6.0,1.0,,2.0,2.0,4.0,8.0,,2.0,,,,,,59.0,20.0,6.1,8.0,,1,1.0,,2.0,3.0,,1.0,,,,,,,2.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,
10438206,home,FC Arouca,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,27.0,22.0,2.0,2.0,13.0,15.0,10.0,15.0,,2.0,,,,,,60.0,39.0,5.9,10.0,1.0,1,3.0,1.0,3.0,3.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,
10438206,home,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,False,31.0,23.0,1.0,,8.0,9.0,15.0,23.0,,2.0,,,,,,90.0,41.0,6.0,12.0,,2,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,
10438206,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,8.0,7.0,,,5.0,5.0,2.0,3.0,,,,,,,,45.0,13.0,6.4,4.0,1.0,1,,,4.0,,1.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,
10438206,home,FC Arouca,Antony Alves,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,F,11,11,True,12.0,9.0,,,3.0,3.0,6.0,9.0,,1.0,,,,,,45.0,19.0,6.5,7.0,1.0,1,,,3.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,Antony,,2.0,,,,,,,,,
10438206,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,17.0,14.0,,,9.0,10.0,5.0,7.0,,3.0,,,,,,45.0,27.0,6.4,4.0,,0,,,5.0,1.0,,,,,2.0,2.0,,,1.0,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,
10438206,home,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,9.0,7.0,2.0,1.0,1.0,1.0,9.0,13.0,,1.0,,,,,,31.0,20.0,6.8,6.0,3.0,1,5.0,3.0,3.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,
10438206,home,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,True,18.0,17.0,1.0,1.0,8.0,8.0,9.0,10.0,,2.0,,,,,,30.0,21.0,6.0,3.0,,0,,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10438206,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,20.0,20.0,3.0,3.0,5.0,5.0,15.0,15.0,,1.0,,,,,,30.0,22.0,6.6,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morlayesylla2,,,,,
10438206,home,FC Arouca,Emilijus Zubas,emilijus-zubas,E. Zubas,G,,195,22,M,52011,EUR,647568000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438206,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438206,home,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438206,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
