match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_aerialLost,stat_fouls,stat_accurateCross,stat_totalContest,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11124858,home,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,False,21.0,13.0,2.0,1.0,9.0,11.0,4.0,10.0,8.0,1.0,6.0,1.0,,,,,89.0,40.0,7.2,13.0,1.0,1,Nathaniel Opoku,,,1.0,12.0,3.0,1.0,3.0,1.0,2.0,,4.0,3.0,,5.0,,3.0,1.0,,,,,,,,,1.0,,,
11124858,home,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,D,52,52,True,,,,,,,,,,,,,,,,,2.0,,,,,0,Richie Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,2.0,,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Emmanuel Toku,emmanuel-toku,E. Toku,M,26,173,180,M,905165,EUR,963187200,M,30,30,True,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,,,,,,,,,,,,,,,,,1.0,,,,,0,Nachon Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,21.0,18.0,3.0,,18.0,19.0,,2.0,,3.0,4.0,,2.0,1.0,,,90.0,31.0,5.9,3.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11124858,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,56.0,49.0,7.0,4.0,32.0,33.0,17.0,23.0,7.0,1.0,6.0,2.0,,,,,90.0,76.0,7.1,9.0,1.0,0,,,,4.0,4.0,,8.0,1.0,1.0,,1.0,,2.0,,,2.0,,,,,,,True,,,,,,,
11124858,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,36.0,34.0,2.0,1.0,19.0,20.0,15.0,16.0,5.0,3.0,4.0,,,,,,72.0,45.0,7.0,3.0,,1,,,,2.0,3.0,2.0,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,
11124858,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,23.0,18.0,1.0,1.0,5.0,9.0,13.0,14.0,1.0,1.0,2.0,,,,,,80.0,29.0,5.9,6.0,,2,,,,1.0,4.0,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,1.0
11124858,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,50.0,42.0,4.0,1.0,23.0,24.0,19.0,29.0,3.0,1.0,5.0,1.0,,,,,90.0,64.0,6.6,11.0,,0,,,3.0,,2.0,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,2.0,,,,
11124858,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,M,21,21,False,58.0,48.0,4.0,3.0,18.0,21.0,31.0,43.0,4.0,,7.0,,,,,,90.0,78.0,7.5,20.0,4.0,1,,,6.0,,6.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,1.0,,,
11124858,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,62.0,54.0,4.0,3.0,22.0,25.0,33.0,38.0,5.0,,9.0,2.0,,,,,90.0,73.0,7.3,10.0,1.0,2,,,1.0,,3.0,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,
11124858,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,644,M,863133,EUR,893030400,M,11,11,False,28.0,21.0,3.0,2.0,2.0,3.0,19.0,30.0,5.0,,2.0,1.0,,,,,72.0,54.0,6.7,21.0,,0,,,5.0,,4.0,1.0,1.0,3.0,1.0,3.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
11124858,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,F,61,61,False,30.0,23.0,2.0,1.0,5.0,7.0,18.0,23.0,3.0,1.0,2.0,,,,,,72.0,38.0,6.6,9.0,,0,Cihan Canak,,,,1.0,,1.0,,,,,,,,4.0,,3.0,,,,,,,,,,,,,
11124858,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,False,17.0,16.0,,,7.0,7.0,9.0,10.0,,,3.0,,,,,,72.0,24.0,6.3,5.0,,3,Noah Ohio,,,,7.0,1.0,,,,2.0,,2.0,2.0,,,2.0,,,2.0,,1.0,,,,,,,,,
11124858,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,F,22,22,False,49.0,38.0,,,6.0,7.0,32.0,46.0,4.0,,3.0,2.0,,,,,90.0,69.0,7.1,19.0,2.0,4,,,4.0,,4.0,1.0,,,,2.0,,1.0,,,3.0,1.0,2.0,2.0,,,2.0,,,,,2.0,,,,
11124858,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,13.0,12.0,1.0,1.0,5.0,5.0,7.0,8.0,2.0,,1.0,1.0,,,,,18.0,17.0,6.7,2.0,,0,Lucas Noubi,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,True,8.0,7.0,,,6.0,6.0,1.0,5.0,,,1.0,,,,,,18.0,13.0,6.8,4.0,,0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,194,M,1004222,EUR,982454400,F,17,17,True,6.0,4.0,,,2.0,3.0,2.0,3.0,1.0,,1.0,,,,,,18.0,12.0,6.7,5.0,,1,Osher,Davida,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
11124858,away,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,18.0,3.0,6.5,,,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Ibe Hautekiet,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,8.0,6.0,,,4.0,5.0,2.0,3.0,1.0,,3.0,,,,,,10.0,10.0,6.7,2.0,,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124858,away,Standard Liège,Rayan Berberi,berberi-rayan,R. Berberi,M,18,174,61,M,1149181,EUR,1079568000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,Rayan Berberi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
