match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_clearanceOffLine,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_totalContest,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork
12436575,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,F,20,20,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,1.0,4.0,,2.0,,,,,88.0,30.0,6.8,13.0,0.00819997,1,,4.0,7.0,,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,8.0,2.0,,1.0,1.0,,0.0296,1.0,,,,
12436575,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,True,14.0,14.0,,,0.0,10.0,10.0,4.0,4.0,,4.0,3.0,1.0,,,,,45.0,26.0,7.0,2.0,0.0105119,0,,,3.0,1.0,1.0,,,3.0,3.0,,,,,,2.0,,1.0,,1.0,,,,,,,,
12436575,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,1.0,,,,,,24.0,6.0,6.5,2.0,0.110202,0,,2.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,
12436575,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,1.0,,1.0,,0.0,,,,1.0,,,1.0,,,,,,10.0,3.0,6.6,1.0,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436575,home,Southampton,Ross Stewart,Ross,Stewart,ross-stewart,R. Stewart,F,11,188,339,M,,886117,EUR,841536000,F,11,11,True,4.0,1.0,,,0.0,,,1.0,4.0,2.0,2.0,,,,,,,10.0,6.0,6.6,4.0,0.00073808,0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12436575,home,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173,484,M,,970435,EUR,951091200,M,8,8,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,home,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,home,Southampton,Nathan Wood,,,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,10.0,10.0,1.0,1.0,0.0,8.0,8.0,2.0,2.0,,,,3.0,,,,,90.0,11.0,6.7,,0.00064809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,60.0,51.0,1.0,,0.0,3.0,5.0,48.0,58.0,1.0,3.0,1.0,1.0,,,,,76.0,75.0,7.3,13.0,0.0634616,0,,1.0,2.0,,,1.0,,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,
12436575,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,104.0,95.0,8.0,5.0,0.0,20.0,22.0,75.0,82.0,4.0,4.0,2.0,5.0,,,,,90.0,113.0,8.4,9.0,0.164034,3,,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,0.0897,,2.0,0.4467,,
12436575,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,100.0,92.0,3.0,3.0,0.0,17.0,20.0,75.0,80.0,4.0,5.0,4.0,7.0,,,,,90.0,109.0,8.1,8.0,0.182662,4,,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.4564,,1.0,0.1632,3.0,
12436575,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,63.0,53.0,,,0.0,6.0,6.0,47.0,60.0,2.0,7.0,,,,,,,90.0,86.0,7.8,13.0,0.0759643,2,,4.0,4.0,,,1.0,1.0,3.0,2.0,1.0,,,3.0,,,,1.0,,1.0,2.0,,0.0705,1.0,,,,
12436575,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,64.0,59.0,1.0,1.0,0.0,7.0,8.0,52.0,58.0,,2.0,1.0,4.0,,,,,90.0,79.0,7.7,8.0,0.210332,3,,,2.0,,,1.0,,1.0,1.0,,,,2.0,,,,2.0,2.0,1.0,2.0,,0.36,,1.0,,,
12436575,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,64.0,56.0,4.0,1.0,0.0,2.0,2.0,54.0,62.0,1.0,5.0,,3.0,,,,,84.0,74.0,7.4,8.0,0.107316,3,,1.0,2.0,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,2.0,1.0,3.0,,0.1072,,,,,
12436575,away,Manchester City,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,False,13.0,13.0,,,0.0,2.0,2.0,12.0,14.0,,1.0,,,,,,,45.0,17.0,6.7,2.0,0.166909,0,,,1.0,,,1.0,,1.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,
12436575,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,70.0,59.0,6.0,3.0,0.0,4.0,4.0,61.0,84.0,1.0,4.0,,7.0,,,,,90.0,100.0,8.7,25.0,0.809379,5,,1.0,2.0,,,,,,,2.0,True,,18.0,6.0,,1.0,2.0,4.0,1.0,3.0,,0.3665,,1.0,0.051,1.0,
12436575,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,42.0,40.0,1.0,1.0,0.0,5.0,5.0,37.0,44.0,,3.0,,1.0,,,,,76.0,58.0,7.2,9.0,0.196345,2,,1.0,4.0,1.0,,,,,,2.0,,,7.0,2.0,,,3.0,1.0,1.0,1.0,,0.0384,,,,1.0,
12436575,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,3.0,4.0,,2.0,,,,,90.0,17.0,7.0,5.0,0.212038,1,,3.0,4.0,,,1.0,,1.0,,,,,,,,2.0,,2.0,,,,0.0531,,,,1.0,
12436575,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,25.0,23.0,,,0.0,,,24.0,30.0,,8.0,,1.0,,,,,45.0,44.0,7.7,12.0,0.204957,0,,,5.0,,,2.0,,2.0,2.0,1.0,,,5.0,1.0,1.0,3.0,7.0,3.0,5.0,,,,,,,,
12436575,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,M,75,75,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,,14.0,6.0,6.1,5.0,3.36e-06,0,,2.0,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,,
12436575,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,True,12.0,12.0,,,0.0,1.0,1.0,11.0,14.0,,2.0,,,,,,,14.0,22.0,7.1,5.0,0.0576582,1,,,2.0,,,,,1.0,1.0,,,,3.0,,1.0,,2.0,2.0,1.0,,,0.1465,,,,1.0,
12436575,away,Manchester City,Omar Marmoush,,,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,F,7,7,True,,,,,0.0,,,,,,2.0,,1.0,,,,,14.0,7.0,7.0,1.0,,2,,1.0,2.0,,,,,,,,,,,,,,3.0,,2.0,1.0,,0.1343,,,,1.0,1.0
12436575,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436575,away,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
