match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_challengeLost,stat_hitWoodwork,stat_interceptionWon,stat_totalContest,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_goals
14065100,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,42.0,21.0,24.0,3.0,0.0,19.0,25.0,2.0,17.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,50.0,5.8,21.0,0.00100065,0,-1.3321,-0.05,0.02,0.45,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,False,41.0,32.0,1.0,,0.0,20.0,25.0,12.0,16.0,7.0,2.0,1.0,,5.0,,90.0,64.0,6.5,11.0,0.124626,1,,0.23,0.22,-0.35,,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0227,1.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,80.0,71.0,8.0,4.0,0.0,52.0,55.0,19.0,25.0,4.0,5.0,7.0,,,,90.0,91.0,6.8,9.0,0.0191806,0,,0.19,0.02,-0.12,,,1.0,2.0,,3.0,,,1.0,,,,,True,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,72.0,66.0,5.0,2.0,0.0,52.0,56.0,14.0,16.0,,4.0,4.0,,,,90.0,78.0,5.9,6.0,0.00742614,0,,0.03,0.02,-0.58,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,False,31.0,26.0,4.0,2.0,0.0,17.0,20.0,9.0,11.0,7.0,3.0,4.0,,6.0,,90.0,61.0,6.5,8.0,0.0159182,0,,0.07,0.06,-0.35,,,,3.0,,,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,29.0,24.0,1.0,1.0,0.0,17.0,19.0,7.0,10.0,,2.0,6.0,,,,65.0,34.0,6.6,5.0,0.00941312,0,,0.07,-0.02,0.14,,,,1.0,,,,,,1.0,,,,,,,,1.0,,Hugo Larsson,,,,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,45.0,42.0,2.0,,0.0,37.0,38.0,5.0,7.0,2.0,1.0,3.0,,1.0,,78.0,56.0,6.6,4.0,0.00493344,0,,0.01,0.03,-0.11,,,,1.0,,,,1.0,,,,,,,,1.0,,3.0,1.0,,,ellyes_skhiri,1.0,,,,,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,26.0,17.0,1.0,,0.0,7.0,8.0,10.0,18.0,5.0,,,,2.0,,90.0,44.0,6.4,15.0,0.00710665,2,,-0.29,0.08,-0.17,,1.0,,5.0,1.0,,1.0,1.0,1.0,2.0,0.2095,,-0.05,,1.0,,,1.0,3.0,,,doanritsu,1.0,2.0,1.0,1.0,0.3114,,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,42,42,False,20.0,14.0,1.0,,0.0,7.0,8.0,7.0,12.0,1.0,,,,,,65.0,28.0,6.4,7.0,0.0242359,1,,-0.03,0.18,-0.13,,1.0,,,1.0,,,1.0,,,0.0261,,-0.2,,,,,,1.0,Can Uzun,,can.uzun10,1.0,,,,,1.0,,,,,,,,,,,
14065100,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,M,19,19,False,24.0,19.0,2.0,1.0,0.0,10.0,11.0,9.0,13.0,10.0,1.0,7.0,,4.0,,78.0,47.0,6.9,12.0,0.0194568,1,,0.01,0.26,0.0,,3.0,,4.0,1.0,,2.0,1.0,2.0,1.0,0.0306,1.0,-0.16,,,,,3.0,5.0,Jean Bahoya,,,4.0,2.0,,,,,,,,,,,,,,,
