match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_fouls,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_dispossessed,captain,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_goals
11369845,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,43.0,12.0,42.0,11.0,1.0,2.0,11.0,41.0,1.0,2.0,14.0,1.0,1.0,1.0,5.0,1.0,1.0,90.0,53.0,6.8,32.0,0.0,0.0,0.00602218,0,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,
11369845,home,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,34.0,18.0,7.0,2.0,8.0,10.0,10.0,24.0,10.0,13.0,5.0,,2.0,,,,,54.0,42.0,6.9,16.0,0.0,0.0,0.0237356,0,,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369845,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,39.0,19.0,10.0,3.0,11.0,17.0,8.0,22.0,5.0,10.0,9.0,1.0,1.0,,,,,90.0,51.0,6.3,22.0,0.0,0.0,0.00578039,0,,1.0,4.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11369845,home,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,False,41.0,23.0,13.0,5.0,14.0,18.0,9.0,23.0,3.0,4.0,10.0,,,,,,,76.0,48.0,6.2,19.0,0.0325,0.0,0.0104041,1,,2.0,4.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11369845,home,Cercle Brugge,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,M,41,41,False,24.0,7.0,7.0,1.0,5.0,7.0,4.0,25.0,2.0,4.0,6.0,,1.0,,,,,90.0,57.0,7.1,30.0,0.0951,0.0,0.275674,2,,2.0,3.0,,4.0,,,1.0,1.0,1.0,,,,1.0,8.0,2.0,2.0,,,,,,,,,,
11369845,home,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,False,33.0,19.0,5.0,,11.0,13.0,8.0,20.0,4.0,7.0,9.0,1.0,,,,,,90.0,52.0,6.8,21.0,0.5995,0.8234,0.0131354,1,,4.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,
11369845,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,20.0,13.0,5.0,1.0,2.0,2.0,11.0,18.0,,1.0,3.0,,,,,,,54.0,23.0,6.3,7.0,0.0,0.0,0.0272697,0,,1.0,3.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
11369845,home,Cercle Brugge,Jordan Semedo Varela,Jordan,Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175.0,96,M,1158020,EUR,1042588800,M,77,77,False,12.0,2.0,3.0,,1.0,2.0,1.0,10.0,3.0,9.0,2.0,3.0,2.0,,,,,62.0,32.0,6.5,18.0,0.0,0.0,0.00060084,0,,,4.0,1.0,,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,
11369845,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,6.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,,,,,62.0,18.0,6.4,8.0,0.0,0.0,0.010218,0,,,5.0,,,,,,3.0,1.0,,,,,2.0,,,,,3.0,,,,,,,
11369845,home,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,25.0,9.0,1.0,,3.0,4.0,6.0,21.0,8.0,11.0,2.0,5.0,3.0,,,,,90.0,45.0,6.9,23.0,0.2815,0.0,0.0472514,2,,12.0,14.0,,,,,,,,,,2.0,,,,,,,2.0,True,2.0,,,,,
