match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
12437809,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,29.0,15.0,19.0,5.0,0.0,10.0,11.0,5.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,90.0,37.0,6.3,15.0,0.0009703,0,-0.7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437809,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,35.0,27.0,3.0,1.0,0.0,17.0,18.0,10.0,17.0,4.0,,1.0,5.0,,,69.0,56.0,6.3,13.0,0.00863156,0,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437809,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,68.0,62.0,11.0,8.0,0.0,42.0,44.0,20.0,24.0,2.0,1.0,,9.0,,,90.0,74.0,6.9,6.0,0.00869792,0,,,1.0,3.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437809,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,51.0,46.0,3.0,2.0,0.0,35.0,37.0,15.0,19.0,3.0,1.0,,1.0,,,90.0,63.0,7.3,7.0,0.224117,1,,,1.0,5.0,,,,,2.0,2.0,2.0,2.0,True,5.0,4.0,1.0,0.0431,0.0215,4.0,,,,,,,,,,,,,,,,
12437809,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,38.0,30.0,7.0,1.0,0.0,12.0,14.0,18.0,26.0,,,,5.0,,,78.0,59.0,6.8,15.0,0.0214162,0,,,3.0,5.0,,2.0,,1.0,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12437809,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,33.0,28.0,3.0,2.0,0.0,14.0,14.0,14.0,19.0,4.0,1.0,,6.0,,,69.0,43.0,7.0,5.0,0.00452118,2,,2.0,2.0,7.0,,1.0,,,,1.0,4.0,1.0,,,,,0.1048,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12437809,home,Sevilla,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,False,54.0,45.0,4.0,2.0,1.0,21.0,23.0,24.0,31.0,4.0,1.0,,1.0,,,90.0,61.0,6.9,11.0,0.0163893,1,,2.0,5.0,5.0,1.0,1.0,,,,,,,,,,,0.0316,,1.0,,,,1.0,,,,,,,,,,,,
12437809,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,29.0,24.0,5.0,2.0,0.0,4.0,5.0,23.0,33.0,9.0,,,,,,90.0,61.0,7.2,21.0,0.139302,1,,,,5.0,,,,3.0,,3.0,,,,9.0,3.0,1.0,0.0252,0.0723,4.0,,11.0,5.0,,,DLukebakio,1.0,1.0,,,,,,,,
12437809,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,19.0,16.0,,,0.0,7.0,9.0,9.0,10.0,4.0,,,5.0,,,79.0,27.0,6.5,6.0,0.0184355,1,,,1.0,3.0,,1.0,,,2.0,1.0,,,,,,,0.0216,,1.0,,3.0,,,1.0,,,,,,,,,,,
12437809,home,Sevilla,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,25.0,17.0,1.0,1.0,0.0,3.0,4.0,14.0,22.0,3.0,,1.0,3.0,,,86.0,40.0,7.0,11.0,0.0163518,4,,1.0,4.0,6.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,0.2115,0.044,,,,,2.0,1.0,Saul,,1.0,1.0,,,,,,,
