match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_penaltyWon,stat_totalOffside
14288970,home,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,13.0,10.0,8.0,5.0,0.0,8.0,8.0,2.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,90.0,20.0,6.5,3.0,0.00185373,44.131546568223,7.0,29.309819012367,0.0049,0,-0.0486,0.01,0.0,-0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288970,home,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,59.0,48.0,13.0,9.0,0.0,30.0,33.0,18.0,26.0,3.0,,,,,,90.0,66.0,6.4,12.0,0.0255631,127.51898363442,14.0,82.873234023389,,0,,0.23,0.09,-0.46,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,21.820096164228,29.094340085316,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288970,home,FC Alverca,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,5,5,False,52.0,50.0,5.0,5.0,0.0,37.0,39.0,13.0,13.0,1.0,,,,,,90.0,65.0,7.3,2.0,0.0321176,185.78474449761,26.0,101.52881498961,,1,,0.16,0.07,-0.01,,,2.0,3.0,6.0,,1.0,2.0,1.0,,1.0,,,,True,1.0,1.0,1.0,1.0,0.0231,1.0,0.0,,,,,,,,,,,,,,,,
14288970,home,FC Alverca,Bastien Meupiyou,,,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,44.0,36.0,5.0,2.0,0.0,23.0,28.0,13.0,16.0,5.0,,,,,,84.0,56.0,6.3,12.0,0.0110089,135.41860255565,15.0,53.816926580928,,0,,0.18,0.04,0.18,,,7.0,3.0,4.0,1.0,,3.0,3.0,,2.0,,,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
14288970,home,FC Alverca,Nabil Touaizi,,,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,M,2,2,False,46.0,40.0,5.0,3.0,0.0,18.0,18.0,22.0,28.0,2.0,,,,,,90.0,73.0,6.9,13.0,0.0274523,174.05663851679,17.0,102.63063107072,,1,,0.06,0.15,0.13,,3.0,2.0,4.0,3.0,,,,,,,29.466545535626,69.039754643034,3.0,,1.0,,,2.0,0.0301,,-0.06,1.0,2.0,1.0,2.0,1.0,0.0573,,,,,,,,,,
14288970,home,FC Alverca,Sabit Abdulai,,,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,False,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,,,,17.0,5.0,6.6,2.0,4.13e-06,,,,,0,,0.0,-0.05,-0.01,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
14288970,home,FC Alverca,Lincoln,,,lincoln,Lincoln,M,18,177,840,M,794928,EUR,910396800,M,18,18,False,38.0,33.0,4.0,2.0,1.0,10.0,10.0,23.0,28.0,7.0,,,,,,90.0,57.0,7.7,15.0,0.365323,68.126499063354,9.0,16.277353055213,,1,,0.57,0.09,-0.04,,8.0,2.0,3.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,0.05,2.0,0.0,,,2.0,,,,,2.0,1.0,,,,,,,
14288970,home,FC Alverca,Francisco Chissumba,Francisco,Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,M,55,55,False,39.0,38.0,4.0,4.0,0.0,14.0,14.0,24.0,25.0,4.0,,,,,,90.0,64.0,7.0,11.0,0.037817,97.074689500996,14.0,48.312683492973,,0,,0.25,0.1,0.14,,6.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,10.528490580401,10.555456598367,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
14288970,home,FC Alverca,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178,683,M,1105790,EUR,997747200,F,20,20,False,32.0,24.0,1.0,1.0,0.0,10.0,12.0,14.0,20.0,3.0,,,,,,84.0,54.0,6.9,18.0,0.0531499,187.62676059216,19.0,56.999537854341,,2,,0.21,0.21,-0.02,,3.0,6.0,8.0,1.0,,1.0,1.0,,,2.0,16.392737408678,29.013732541678,1.0,,,1.0,,4.0,0.473,,-0.49,3.0,2.0,5.0,2.0,2.0,0.584,1.0,1.0,,1.0,,,,,,
14288970,home,FC Alverca,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,False,8.0,4.0,1.0,,0.0,,,4.0,8.0,2.0,,,,,,69.0,16.0,6.3,8.0,0.00230625,79.102895461583,5.0,-63.714282103307,,0,,-0.13,-0.46,0.15,,,6.0,4.0,1.0,,,1.0,,,2.0,,,,,3.0,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,
