match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_errorLeadToAShot,stat_expectedGoals,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId
12499492,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,False,,22.0,13.0,,,1.0,3.0,4.0,10.0,19.0,2.0,,4.0,,,,,,76.0,42.0,7.0,19.0,0.318331,3.0,2,,4.0,4.0,10.0,6.0,,,1.0,2.0,1.0,,,1.0,,0.2648,1.0,1.0,,,,0.1943,,3.0,1.0,1.0,2.0,1.0,5.0,Nelson Weiper,,
12499492,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,True,,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,,,1.0,,,,,,14.0,7.0,6.3,1.0,0.00305,,1,,,1.0,,1.0,,,,,1.0,,,,,0.1274,,1.0,,,,0.2688,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,1.0,,,,,,,14.0,13.0,6.6,2.0,0.0411208,1.0,0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,8.0,1.0,6.3,1.0,,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,True,,2.0,1.0,,,0.0,1.0,2.0,,1.0,,,1.0,,,,,,1.0,3.0,,2.0,1.599e-05,,0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,,38.0,24.0,23.0,9.0,0.0,19.0,21.0,5.0,17.0,,2.0,7.0,,,4.0,5.0,1.0,90.0,48.0,7.3,14.0,0.00135947,,0,0.5571,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,,40.0,33.0,3.0,1.0,0.0,20.0,22.0,13.0,19.0,,10.0,3.0,,,,,,90.0,71.0,6.8,11.0,0.0129569,,0,,4.0,4.0,11.0,11.0,3.0,,4.0,2.0,,,,2.0,,,1.0,,,3.0,3.0,,,1.0,,,1.0,,1.0,,,
12499492,away,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,,32.0,29.0,7.0,6.0,0.0,24.0,25.0,5.0,8.0,,10.0,1.0,,,,,,90.0,54.0,8.1,4.0,0.00313247,,1,,1.0,3.0,2.0,5.0,,2.0,2.0,1.0,,,,3.0,,0.1048,1.0,1.0,1.0,2.0,,0.8254,,,,,,,,,,
12499492,away,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,,38.0,30.0,9.0,4.0,0.0,21.0,25.0,9.0,14.0,,3.0,3.0,,,,,,90.0,48.0,6.7,10.0,0.00657719,1.0,0,,1.0,2.0,2.0,2.0,,1.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,False,,30.0,24.0,3.0,,1.0,9.0,9.0,15.0,21.0,,,4.0,,,,,,63.0,47.0,7.4,10.0,0.0601313,2.0,4,,,,3.0,5.0,,2.0,3.0,,,3.0,,1.0,,0.3722,,,,1.0,2.0,,,3.0,,,,1.0,1.0,,,
12499492,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,,35.0,27.0,4.0,1.0,0.0,14.0,17.0,13.0,18.0,,,4.0,,,,,,90.0,49.0,6.9,12.0,0.00949529,,1,,,,2.0,5.0,1.0,,2.0,,,1.0,,,,0.079,,,,2.0,3.0,,,,,,1.0,,2.0,Bence Dárdai,,
12499492,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,True,28.0,22.0,4.0,2.0,1.0,11.0,14.0,14.0,22.0,1.0,2.0,4.0,,,,,,90.0,50.0,8.5,15.0,0.445992,3.0,3,,,,5.0,2.0,2.0,,,2.0,,1.0,,,,0.0712,8.0,2.0,1.0,,2.0,0.2164,3.0,,,,1.0,,2.0,,,
12499492,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,,23.0,19.0,3.0,1.0,0.0,3.0,4.0,16.0,20.0,,1.0,8.0,,,,,,63.0,37.0,7.1,8.0,0.0554945,1.0,1,,1.0,1.0,4.0,6.0,,,4.0,,,,,2.0,,0.0397,1.0,,,4.0,,,,2.0,1.0,,2.0,1.0,,,,
12499492,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,M,21,21,False,,28.0,21.0,3.0,,0.0,10.0,13.0,11.0,15.0,,3.0,5.0,,,,,,90.0,45.0,6.7,11.0,0.163608,1.0,0,,,1.0,1.0,4.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,,26.0,19.0,2.0,2.0,0.0,5.0,6.0,14.0,21.0,,1.0,5.0,,,,,,74.0,36.0,7.0,11.0,0.209149,1.0,2,,3.0,3.0,4.0,3.0,,,,,,2.0,,,,0.0987,1.0,,,,,,,1.0,,,,,2.0,,,
12499492,away,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,,20.0,15.0,,,0.0,1.0,1.0,14.0,19.0,,,,,,,,,63.0,32.0,6.5,11.0,0.145509,3.0,3,,1.0,,2.0,2.0,,,,,2.0,2.0,,,,0.9729,,1.0,,,,0.8187,,2.0,2.0,2.0,1.0,,4.0,Mohamed El Amine Amoura,,amoura9
12499492,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,22.0,4.0,6.4,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
12499492,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,,5.0,2.0,1.0,,0.0,1.0,2.0,1.0,3.0,,1.0,,,,,,,27.0,13.0,6.8,4.0,0.00014962,,1,,2.0,,5.0,3.0,1.0,,2.0,2.0,,,,1.0,,0.0947,,,,2.0,1.0,,,,,,,1.0,1.0,,,
12499492,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,27.0,7.0,6.5,3.0,0.00780994,,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,
12499492,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,,,1.0,,,,,,16.0,9.0,6.7,3.0,0.0246141,1.0,0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,jakub.kaminskii
12499492,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,True,,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,12.0,5.0,6.6,1.0,0.00529222,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lovromajer
12499492,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Till Neininger,till-neininger,T. Neininger,D,34,186,35,M,1568542,EUR,1175558400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Till Neininger,,
12499492,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499492,away,VfL Wolfsburg,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
