match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,captain,player_firstName,player_lastName,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_totalOffside,stat_penaltyConceded
13472791,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,False,20.0,14.0,8.0,2.0,0.0,14.0,17.0,3.0,1.0,6.0,1.0,90.0,25.0,6.3,6.0,7.126e-05,23.975124112989,5.0,12.075,7.98,0,-0.6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472791,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,2,2,False,27.0,22.0,1.0,1.0,0.0,9.0,11.0,16.0,2.0,1.0,,90.0,56.0,6.6,15.0,0.0602462,116.88464349253,14.0,-4.8300000000001,8.925,2,,mateuzinhoo,13.0,5.0,1.0,1.0,8.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.089,1.0,,,,,,,,,,,,,,,,,,,,
13472791,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,False,45.0,35.0,9.0,5.0,0.0,24.0,27.0,18.0,8.0,5.0,,90.0,56.0,6.8,10.0,0.00945818,133.79342045073,17.0,87.36,27.93,0,,,11.0,,,1.0,4.0,2.0,1.0,,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
13472791,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,False,44.0,40.0,6.0,4.0,0.0,32.0,34.0,10.0,2.0,5.0,,90.0,51.0,7.1,4.0,0.00361566,44.59866295008,8.0,11.34,4.62,2,,,8.0,,,,,3.0,,,,2.0,,2.0,,,,1.0,,0.0914,,2.0,True,,,,,,,,,,,,,,,,,,
13472791,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,False,41.0,34.0,7.0,3.0,0.0,15.0,15.0,26.0,3.0,4.0,,90.0,59.0,6.9,12.0,0.0507796,165.89659210537,19.0,115.5,15.645,0,,,19.0,2.0,,1.0,5.0,1.0,1.0,,,,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,
13472791,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,False,23.0,18.0,3.0,1.0,0.0,5.0,5.0,18.0,,7.0,,90.0,47.0,7.2,12.0,0.023486,108.2469154142,13.0,13.44,13.755,1,,,13.0,2.0,,1.0,2.0,6.0,,,2.0,1.0,,3.0,,,3.0,5.0,,0.0293,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
13472791,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,979325,EUR,776217600,M,70,70,False,23.0,18.0,3.0,1.0,0.0,10.0,11.0,12.0,,4.0,,81.0,37.0,6.6,11.0,0.0345246,75.672462079022,9.0,17.955,11.55,0,,elBrujo,8.0,2.0,1.0,1.0,7.0,3.0,,,3.0,,,,,,3.0,1.0,4.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
13472791,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,23.0,21.0,2.0,1.0,0.0,16.0,16.0,7.0,1.0,,,63.0,27.0,6.5,2.0,0.00297422,70.608012469129,8.0,-14.28,6.72,1,,18andrecarrillo,5.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,0.0923,,,,,,,,,,,,,,,,,,,,,
13472791,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,30.0,25.0,3.0,2.0,0.0,11.0,11.0,19.0,1.0,2.0,,89.0,41.0,7.2,7.0,0.0132986,62.94745332336,11.0,10.92,7.14,0,,BrenoBidon,14.0,,,1.0,5.0,4.0,1.0,2.0,1.0,,,1.0,,,,2.0,1.0,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
13472791,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,1922597,EUR,1170720000,F,56,56,False,15.0,13.0,1.0,1.0,0.0,5.0,5.0,10.0,,2.0,,63.0,29.0,6.7,4.0,0.243828,61.73465856544,8.0,27.3,16.17,1,,,8.0,,,,1.0,4.0,1.0,,1.0,,,1.0,2.0,,2.0,1.0,,0.0946,,,,,,1.0,1.0,,,1.0,1.0,0.1549,,,,,,,,,
