match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,stat_challengeLost,stat_goalAssist,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
11451157,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4079,M,39573,EUR,604713600,G,34,34,False,True,37.0,30.0,11.0,4.0,26.0,26.0,4.0,11.0,1.0,2.0,1.0,1.0,15.0,2.0,1.0,90.0,44.0,6.8,7.0,0.0,0.0,0.00235141,0,-0.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451157,home,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,796,M,842419,EUR,840412800,D,24,24,False,,30.0,23.0,6.0,4.0,12.0,15.0,12.0,18.0,1.0,9.0,4.0,3.0,8.0,,,60.0,57.0,7.7,12.0,0.0,0.0,0.11967,0,,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451157,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1213,M,308526,EUR,787968000,D,12,12,False,,93.0,89.0,6.0,4.0,72.0,72.0,17.0,21.0,1.0,2.0,,,6.0,,,90.0,102.0,6.9,4.0,0.0,0.0,0.00999375,0,,,,1.0,,,,,,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,
11451157,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,972,M,238408,EUR,719798400,D,6,6,False,,82.0,76.0,8.0,4.0,36.0,36.0,40.0,46.0,1.0,3.0,,,2.0,,,90.0,93.0,7.9,9.0,0.2861,0.4906,0.0223882,1,,,,4.0,,,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,
11451157,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10352,M,174975,EUR,752630400,D,26,26,False,,45.0,37.0,6.0,4.0,18.0,19.0,22.0,33.0,2.0,4.0,,,6.0,,,90.0,75.0,6.9,17.0,0.0121,0.0,0.162418,1,,7.0,3.0,6.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,3.0,2.0,1.0,,,,2.0,masuaku26,1.0,1.0,1.0,1.0,,,,,,,
11451157,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1369,M,135695,EUR,757814400,M,8,8,False,,46.0,40.0,2.0,1.0,22.0,23.0,18.0,23.0,,6.0,,,5.0,,,89.0,62.0,6.9,9.0,0.0191,0.0,0.0182361,1,,,,6.0,,,6.0,3.0,,,,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,1.0,,,,,,
11451157,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1354,M,795421,EUR,857779200,M,19,19,False,,62.0,55.0,5.0,3.0,29.0,30.0,28.0,36.0,,1.0,,,5.0,,,71.0,73.0,7.6,12.0,0.0,0.0,0.167977,0,,4.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,
11451157,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,564,M,142494,EUR,766454400,M,4,4,False,,22.0,18.0,,,4.0,4.0,14.0,19.0,1.0,2.0,2.0,1.0,2.0,,,90.0,42.0,6.6,11.0,0.03,0.0,0.161095,1,,1.0,,6.0,,1.0,,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,2.0,,1.0,,,,
11451157,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5244,M,862055,EUR,915840000,M,83,83,False,,38.0,35.0,2.0,2.0,17.0,18.0,18.0,20.0,,7.0,3.0,2.0,1.0,,,90.0,55.0,7.1,10.0,0.1143,0.0,0.0304578,1,,,,6.0,,,3.0,3.0,4.0,2.0,1.0,,,,,2.0,,,,2.0,gedson_83,1.0,,,1.0,1.0,,,,,,
11451157,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3685,M,927649,EUR,938995200,M,40,40,False,,23.0,19.0,3.0,1.0,5.0,6.0,14.0,18.0,1.0,3.0,,,2.0,,,60.0,32.0,7.0,7.0,0.2632,0.3155,0.161494,2,,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,
