match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_wonContest,captain,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
14429548,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,23.0,10.0,16.0,3.0,0.0,8.0,9.0,2.0,14.0,1.0,1.0,1.0,3.0,9.0,2.0,2.0,3.0,2.0,90.0,35.0,6.9,13.0,0.0194233,0.2681,1.0,0,0.5436,0.18,-0.03,-0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,D,5,5,False,43.0,37.0,5.0,4.0,0.0,20.0,24.0,17.0,19.0,,6.0,,2.0,11.0,,,,,90.0,68.0,6.8,7.0,0.0132682,,,1,,0.09,0.43,-0.16,,Mohammed Mahzari,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,0.1781,-0.61,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,48.0,45.0,7.0,4.0,0.0,38.0,40.0,7.0,8.0,3.0,4.0,,9.0,3.0,,,,,90.0,64.0,6.9,4.0,0.00417404,,,0,,0.15,0.04,-0.08,,,,,3.0,2.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,34.0,32.0,5.0,3.0,0.0,26.0,26.0,6.0,8.0,3.0,4.0,,5.0,1.0,,,,,90.0,42.0,7.6,2.0,0.00462283,,,1,,0.07,0.11,-0.19,,,,,1.0,,,,,,,,1.0,1.0,0.4062,0.51,,1.0,1.0,1.0,0.2705,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,43.0,39.0,3.0,2.0,0.0,23.0,25.0,16.0,18.0,1.0,5.0,,4.0,3.0,,,,,90.0,68.0,7.0,10.0,0.0403852,,,0,,0.23,0.05,-0.14,,,,,1.0,,3.0,,,,2.0,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,
14429548,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,8,8,False,20.0,19.0,2.0,2.0,0.0,17.0,18.0,2.0,2.0,,,1.0,,2.0,,,,,80.0,24.0,6.5,3.0,0.188858,,1.0,0,,0.14,0.0,-0.09,,,,1.0,5.0,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
14429548,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,52.0,45.0,7.0,4.0,0.0,33.0,35.0,12.0,17.0,1.0,4.0,,2.0,3.0,,,,,90.0,66.0,6.7,9.0,0.00824001,,,1,,-0.01,0.03,-0.05,,,,,4.0,1.0,,,,1.0,3.0,2.0,,3.0,0.0179,-0.03,,,,1.0,,,,,True,1.0,1.0,,,,,,,
14429548,home,Al-Taawoun,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,506,M,787540,EUR,840499200,M,11,11,False,33.0,29.0,3.0,1.0,2.0,13.0,13.0,16.0,20.0,,3.0,1.0,,4.0,,,,,75.0,44.0,7.8,8.0,0.594346,,3.0,1,,0.59,0.16,0.22,,,,,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.4616,-0.53,3.0,,,1.0,,1.0,,,,,,,,,,,,
14429548,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,False,19.0,16.0,2.0,,0.0,8.0,8.0,8.0,11.0,,1.0,,,5.0,,,,,45.0,25.0,7.4,6.0,0.0145104,,,1,,-0.12,0.02,0.15,,,,1.0,2.0,,,,,1.0,1.0,,,,0.1037,0.53,1.0,1.0,1.0,,0.7425,1.0,,,,,,,,,,,,
14429548,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600,F,10,10,False,17.0,12.0,3.0,2.0,0.0,6.0,8.0,6.0,9.0,,4.0,,,5.0,,,,,74.0,29.0,6.9,11.0,0.00781834,,,2,,-0.14,0.35,-0.01,,,,,3.0,,2.0,,,,1.0,,3.0,,1.0394,0.28,1.0,1.0,1.0,,0.8159,,,,,1.0,3.0,,,,,,,
14429548,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,26.0,24.0,2.0,2.0,1.0,7.0,8.0,17.0,18.0,,,1.0,,3.0,,,,,74.0,35.0,7.1,6.0,0.192164,,2.0,0,,0.51,0.04,-0.03,,,,2.0,5.0,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,
14429548,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,1.0,,,,,,,45.0,11.0,7.5,2.0,0.00784214,,1.0,2,,-0.08,0.32,0.17,,,,1.0,3.0,1.0,,1.0,,,,,,,0.7091,0.47,1.0,2.0,1.0,1.0,0.9667,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Romain Faivre,romain-faivre,R. Faivre,M,28,180.0,1028,M,913942,EUR,900374400,M,21,21,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,1.0,,2.0,,,,,16.0,10.0,6.9,3.0,0.0621587,,1.0,1,,0.37,0.36,-0.06,,,,,3.0,,4.0,,1.0,,,,,1.0,0.163,-0.53,,,,,,,,2.0,,,,,,,,,,
14429548,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,6.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,,1.0,,,,,,,,16.0,12.0,6.5,3.0,0.00349396,,1.0,1,,0.1,0.1,0.0,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,0.2648,-0.56,,,,1.0,,,,,,,2.0,,,,,,,
14429548,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,15.0,10.0,6.2,2.0,0.00028899,,,0,,-0.01,,-0.11,,Ahmed Bahusayn,,,5.0,1.0,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,,,,1.0,,,,,10.0,6.0,6.7,1.0,0.0405314,,,0,,0.26,0.08,-0.07,,Abduleallah Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Bassam Alhurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Dossari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,home,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429548,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,20.0,15.0,8.0,3.0,0.0,15.0,16.0,,4.0,,,,1.0,9.0,,1.0,1.0,,90.0,28.0,5.5,5.0,0.00013727,0.159,,0,-1.2044,0.01,-0.06,-0.41,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
14429548,away,Al-Ettifaq,Awad Abdu Dahal,awad-abdu-dahal,A. A. Dahal,D,12,,15,M,1797647,EUR,1109116800,D,12,12,False,24.0,19.0,4.0,2.0,0.0,13.0,15.0,6.0,9.0,1.0,6.0,1.0,1.0,1.0,,,,,75.0,42.0,6.1,8.0,0.055392,,1.0,0,,0.09,0.03,-0.69,,Awad Abdu Dahal,,,2.0,1.0,,,,,4.0,4.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
14429548,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,65.0,59.0,10.0,7.0,0.0,38.0,39.0,21.0,26.0,1.0,2.0,,2.0,5.0,,,,,90.0,72.0,6.1,6.0,0.00854779,,,0,,0.12,0.13,-0.61,,,,,2.0,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
14429548,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,51.0,51.0,1.0,1.0,0.0,32.0,32.0,19.0,19.0,,,,1.0,3.0,,,,,74.0,55.0,5.7,1.0,0.00570346,,,0,,0.04,0.08,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14429548,away,Al-Ettifaq,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181.0,677,M,156400,EUR,710553600,D,5,5,False,36.0,30.0,3.0,1.0,0.0,11.0,11.0,19.0,25.0,2.0,5.0,1.0,,1.0,,,,,90.0,51.0,5.6,11.0,0.477733,,1.0,3,,0.26,0.16,-0.8,,,,2.0,5.0,1.0,2.0,1.0,2.0,,2.0,2.0,,2.0,0.2239,-0.53,,1.0,,,0.032,4.0,,1.0,,,,,,,1.0,1.0,,
14429548,away,Al-Ettifaq,Mohau Nkota,mohau-nkota,M. Nkota,M,15,167.0,3929,M,1890491,EUR,1099958400,M,15,15,False,15.0,15.0,,,0.0,2.0,2.0,13.0,13.0,,2.0,,,1.0,,,,,63.0,29.0,6.4,7.0,0.21569,,1.0,1,,0.19,0.05,-0.15,,Mohau,Nkota,,3.0,,2.0,,,1.0,2.0,1.0,,,0.0147,-0.07,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,
14429548,away,Al-Ettifaq,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1114,M,246319,EUR,786585600,M,11,11,False,64.0,58.0,5.0,3.0,0.0,21.0,22.0,37.0,42.0,1.0,7.0,,,5.0,,,,,90.0,77.0,6.7,9.0,0.0502278,,,1,,0.04,0.18,-0.25,,,,,4.0,1.0,3.0,,,,3.0,1.0,1.0,2.0,0.0732,0.01,,1.0,,1.0,0.2816,2.0,,2.0,,,,,,,,,,
14429548,away,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,49.0,46.0,2.0,1.0,0.0,24.0,25.0,22.0,24.0,1.0,2.0,,,3.0,,,,,57.0,52.0,6.6,3.0,0.0429474,,1.0,1,,0.23,0.08,-0.19,,,,,1.0,,,,1.0,,1.0,,,1.0,0.0454,-0.17,,,,,,,,,,,,,,,,,,
14429548,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,26.0,25.0,,,0.0,7.0,7.0,18.0,19.0,,6.0,,,4.0,,,,,90.0,46.0,6.0,8.0,0.0243722,,1.0,4,,0.09,0.23,-0.2,,,,3.0,7.0,,4.0,1.0,2.0,,,,4.0,,0.5928,-0.6,2.0,1.0,,,0.5545,1.0,,2.0,True,1.0,1.0,,,,,,gwijnaldum,
14429548,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,F,10,10,False,59.0,49.0,4.0,3.0,0.0,12.0,13.0,37.0,46.0,,5.0,,,3.0,,,,,90.0,83.0,7.0,22.0,0.0966355,,2.0,1,,0.1,0.08,-0.05,,,,1.0,2.0,,2.0,,,1.0,2.0,1.0,2.0,,0.0273,0.0,,,,,,7.0,1.0,1.0,,1.0,3.0,,,,,,,
14429548,away,Al-Ettifaq,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600,F,19,19,False,12.0,7.0,,,0.0,3.0,7.0,4.0,5.0,,1.0,,,2.0,,,,,63.0,16.0,6.0,7.0,0.00162987,,,0,,-0.18,0.04,-0.04,,,,3.0,5.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,
14429548,away,Al-Ettifaq,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,17,17,True,13.0,9.0,,,0.0,,,9.0,13.0,,3.0,,,2.0,,,,,33.0,23.0,7.8,8.0,0.0172674,,,2,,0.04,0.13,0.13,,,,,3.0,,2.0,,,,,,2.0,,0.1905,0.53,2.0,1.0,1.0,,0.6755,1.0,,1.0,,1.0,,,,,,,,
14429548,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,1.0,,,1.0,,,,,27.0,12.0,6.4,4.0,0.00219687,,,0,,-0.22,0.08,-0.06,,Majed Dawran,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,
14429548,away,Al-Ettifaq,Jalal Adel Al-Salem,jalal-adel-al-salem,J. A. Al-Salem,F,24,180.0,21,M,1797652,EUR,1118534400,F,24,24,True,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,,,,,,,27.0,10.0,6.6,1.0,0.00664518,,,1,,0.03,0.15,0.13,,Jalal Adel Al-Salem,,,1.0,,1.0,,,,,,,,0.0324,-0.22,1.0,,,,,,,1.0,,1.0,,,,,,,,
14429548,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,True,7.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,,3.0,,,,,,,,16.0,13.0,6.8,5.0,0.00059187,,,0,,-0.08,,-0.03,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0
